id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
483938,SZ399393,国证地产,3,0.0,0.7555,0.0,0.0836,0.0,0.0202,1741795200000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325932,1741859325932,0.7555,True,0.9164,1.0,03-13
483901,SZ399812,养老产业,3,13.6468,1.9312,0.0068,0.09,0.1415,0.0255,1741795200000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325883,1741859325883,0.4084,False,0.91,0.9932,03-13
483928,SH000978,医药100,3,30.8627,3.1229,0.296,0.0668,0.1012,0.0196,1741795200000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325924,1741859325924,1.5958,False,0.9332,0.704,03-13
483940,SZ399989,中证医疗,3,32.339,3.5788,0.2456,0.06,0.1107,0.0163,1741795200000,low,0,,0.05,1417449600000,1741859325932,1741859325932,2.4781,False,0.94,0.7544,03-13
483892,SZ399006,创业板,1,33.2171,4.1446,0.1884,0.2028,0.1248,0.0128,1741795200000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325880,1741859325880,1.2383,False,0.7972,0.8116,03-13
483893,SH000922,中证红利,2,7.222,0.7533,0.36,0.2856,0.1043,0.0635,1741795200000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325880,1741859325880,2.602,False,0.7144,0.64,03-13
483909,SH000925,基本面50,2,8.8164,0.9506,0.4204,0.2728,0.1078,0.0502,1741795200000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325885,1741859325885,1.5431,False,0.7272,0.5796,03-13
483910,SZ399550,央视50,2,9.3385,1.0342,0.6128,0.2232,0.1107,0.0456,1741795200000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1417363200000,1741859325885,1741859325885,2.0946,False,0.7768,0.3872,03-13
483926,SH000010,上证180,1,10.9243,1.1764,0.5164,0.2692,0.1077,0.0383,1741795200000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325923,1741859325923,1.4912,False,0.7308,0.4836,03-13
483887,SH000300,沪深300,1,12.5424,1.3529,0.5124,0.2188,0.1079,0.0341,1741795200000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325878,1741859325878,1.4408,False,0.7812,0.4876,03-13
483941,CSI716567,MSCI中国,1,12.9128,1.3672,0.6097,0.2812,0.1059,0.033,1741795200000,mid,1,,0.05,1508688000000,1741859325932,1741859325932,1.4103,False,0.7188,0.3903,03-13
483914,SZ399324,深证红利,2,14.3542,2.1277,0.2068,0.4828,0.1482,0.0418,1741795200000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325887,1741859325887,1.0713,False,0.5172,0.7932,03-13
483920,SZ399317,国证A指,1,18.5242,1.6045,0.6136,0.276,0.0866,0.0242,1741795200000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325921,1741859325921,1.5753,False,0.724,0.3864,03-13
483913,CSIH11136,中国互联,3,19.3311,3.1201,0.0848,0.304,0.1614,0.0087,1741795200000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325886,1741859325886,,False,0.696,0.9152,03-13
483947,CSIH30094,消费红利,2,19.8386,4.8639,0.0684,0.4052,0.2452,0.0399,1741795200000,mid,1,,0.05,1417363200000,1741859325934,1741859325934,2.0786,False,0.5948,0.9316,03-13
483896,SZ399997,中证白酒,3,20.0948,6.0653,0.1338,0.3593,0.3018,0.0398,1741795200000,mid,1,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1741859325881,1741859325881,1.9064,False,0.6407,0.8662,03-13
483924,SZ399701,基本面60,2,20.591,2.0383,0.6436,0.2444,0.099,0.0292,1741795200000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325923,1741859325923,1.3597,False,0.7556,0.3564,03-13
483930,CSIH30533,中概互联50,3,20.6582,3.2858,0.1141,0.3164,0.1591,0.0079,1741795200000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1741859325925,1741859325925,,False,0.6836,0.8859,03-13
483925,SZ399702,基本面120,2,20.7388,1.9873,0.5412,0.1872,0.0958,0.0274,1741795200000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325923,1741859325923,1.4099,False,0.8128,0.4588,03-13
483922,SH000932,主要消费,3,21.0716,4.7262,0.0248,0.3628,0.2243,0.0342,1741795200000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325922,1741859325922,0.9322,False,0.6372,0.9752,03-13
483900,SZ399396,国证食品,3,21.3047,4.8922,0.0496,0.3204,0.2296,0.0361,1741795200000,mid,1,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325882,1741859325882,2.1188,False,0.6796,0.9504,03-13
483902,SH000989,全指可选,3,21.8278,2.5783,0.2192,0.4512,0.1181,0.023,1741795200000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325883,1741859325883,1.1125,False,0.5488,0.7808,03-13
483890,SZ399330,深证100,1,22.0718,2.4824,0.4196,0.164,0.1125,0.0243,1741795200000,mid,1,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325879,1741859325879,1.5148,False,0.836,0.5804,03-13
483927,SZ399001,深证成指,1,25.6498,2.3044,0.4388,0.1808,0.0898,0.0203,1741795200000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325924,1741859325924,1.5164,False,0.8192,0.5612,03-13
483895,SH000827,中证环保,3,28.5164,2.2186,0.4792,0.1956,0.0778,0.0232,1741795200000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325881,1741859325881,3.945,False,0.8044,0.5208,03-13
483903,SH000991,全指医药,3,31.5349,3.1198,0.3004,0.0896,0.0989,0.0193,1741795200000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325883,1741859325883,1.6335,False,0.9104,0.6996,03-13
483937,SZ399971,中证传媒,3,31.979,2.3596,0.3228,0.2872,0.0738,0.0213,1741795200000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325931,1741859325931,56.0738,False,0.7128,0.6772,03-13
483891,SH000852,中证1000,1,39.1041,2.178,0.5244,0.2536,0.0557,0.0141,1741795200000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325880,1741859325880,1.4233,False,0.7464,0.4756,03-13
483894,SZ399986,中证银行,3,6.262,0.6574,0.5368,0.3192,0.105,0.0639,1741795200000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325881,1741859325881,2.8572,True,0.6808,0.4632,03-13
483921,SPACEVCP,标普价值,2,6.6289,0.6703,0.5508,0.5004,0.1011,0.0459,1741795200000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325922,1741859325922,1.538,False,0.4996,0.4492,03-13
483917,CSPSADRP,标普红利,2,6.8964,0.7581,0.4564,0.3592,0.1099,0.0643,1741795200000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1417363200000,1741859325888,1741859325888,3.9172,False,0.6408,0.5436,03-13
483943,SH000015,上证红利,2,6.9477,0.7259,0.438,0.3688,0.1045,0.0673,1741795200000,high,2,,0.05,1417104000000,1741859325933,1741859325933,7.8538,False,0.6312,0.562,03-13
483916,CSIH30269,红利低波,2,7.3219,0.7886,0.6564,0.4536,0.1077,0.0635,1741795200000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325887,1741859325887,2.2842,False,0.5464,0.3436,03-13
483933,CSI931157,红利成长LV,2,7.6141,0.7845,0.6111,0.3798,0.103,0.0591,1741795200000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1741859325926,1741859325926,0.7845,True,0.6202,0.3889,03-13
483923,SH000919,300价值,2,8.3471,0.9013,0.4484,0.336,0.108,0.0516,1741795200000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1417449600000,1741859325922,1741859325922,1.4459,False,0.664,0.5516,03-13
