id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
465790,SZ399986,中证银行,3,4.9765,0.5561,0.24,0.1208,0.1117,0.0556,1706630400000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.2383,True,01-31,0.8792,0.76
465818,SPACEVCP,标普价值,2,5.0998,0.5157,0.0648,0.0648,0.1011,0.0597,1706630400000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.1833,False,01-31,0.9352,0.9352
465830,CSI931157,红利成长LV,2,5.598,0.6135,0.054,0.0232,5.598,0.0528,1706630400000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706696901280,1706696901280,0.6135,False,01-31,0.9768,0.946
465840,SH000015,上证红利,2,5.8904,0.6561,0.2828,0.2344,0.1114,0.0612,1706630400000,low,0,,0.05,1383062400000,1706696901280,1706696901280,2.6918,False,01-31,0.7656,0.7172
465814,CSPSADRP,标普红利,2,5.959,0.7099,0.2384,0.2488,0.1191,0.063,1706630400000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706696901280,1706696901280,4.8503,False,01-31,0.7512,0.7616
465789,SH000922,中证红利,2,6.339,0.7006,0.2964,0.1772,0.1105,0.0575,1706630400000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.8232,False,01-31,0.8228,0.7036
465809,HSFML25,香港大盘,1,6.432,0.709,0.0048,0.0028,0.1102,0.0464,1706630400000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,0.732,False,01-31,0.9972,0.9952
465803,HKHSCEI,国企指数,1,6.6729,0.7075,0.0536,0.0076,0.106,0.0409,1706630400000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.159,False,01-31,0.9924,0.9464
465802,HKHSI,恒生指数,1,7.6729,0.8072,0.0088,0.01,0.1052,0.0456,1706630400000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.0544,False,01-31,0.99,0.9912
465806,SH000925,基本面50,2,7.7021,0.8376,0.2328,0.0428,0.1087,0.0479,1706630400000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.7486,False,01-31,0.9572,0.7672
465807,SZ399550,央视50,2,7.9189,0.9316,0.1828,0.022,0.1176,0.0435,1706630400000,low,0,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706696901280,1706696901280,1.347,False,01-31,0.978,0.8172
465785,SH000170,50AH优选,1,7.92,0.898,0.0388,0.0197,0.1134,0.0391,1706630400000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1706696901280,1706696901280,1.7963,False,01-31,0.9803,0.9612
465782,SH000016,上证50,1,9.3143,1.0719,0.218,0.0324,0.1151,0.0422,1706630400000,low,0,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,2.1522,False,01-31,0.9676,0.782
465823,SH000010,上证180,1,9.5974,1.0505,0.202,0.022,0.1095,0.0373,1706630400000,low,0,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.2981,False,01-31,0.978,0.798
465815,SPHCMSHP,香港中小,1,9.6331,0.7777,0.063,0.0087,0.0807,0.0505,1706630400000,low,0,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1706696901280,1706696901280,,False,01-31,0.9913,0.937
465783,SH000300,沪深300,1,10.606,1.175,0.13,0.0108,0.1108,0.0327,1706630400000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.0135,False,01-31,0.9892,0.87
465838,CSI716567,MSCI中国,1,11.0889,1.1902,0.1078,0.0013,0.1073,0.0309,1706630400000,low,0,,0.05,1508688000000,1706696901280,1706696901280,0.8668,False,01-31,0.9987,0.8922
465831,GDAXI,德国DAX,1,12.8216,1.5545,0.1144,0.1975,0.1212,0.0319,1706630400000,low,0,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1706696901280,1706696901280,,False,01-31,0.8025,0.8856
465828,SPCQVCP,标普质量,2,13.8834,2.4648,0.2868,0.2848,0.1694,0.0184,1706630400000,low,0,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,1.62,False,01-31,0.7152,0.7132
465791,SH000827,中证环保,3,14.2837,2.0195,0.0004,0.042,0.1414,0.0225,1706630400000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,0.9077,False,01-31,0.958,0.9996
465817,SZ399317,国证A指,1,14.6856,1.3274,0.1568,0.0,0.0904,0.0248,1706630400000,low,0,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1383235200000,1706696901280,1706696901280,0.9354,False,01-31,1.0,0.8432
465826,SZ399417,新能源车,3,14.719,2.4999,0.0018,0.2357,0.1698,0.0147,1706630400000,low,0,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1706696901280,1706696901280,1.4353,True,01-31,0.7643,0.9982
