id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
500296,SZ399393,国证地产,3,0.0,0.8756,0.0,0.2068,0.0,0.0107,1768752000000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818723754,1768818723754,True,5,0.7932,1.0,01-19,
500270,SZ399812,养老产业,3,13.101,2.1655,0.0204,0.2416,0.1653,0.0212,1768752000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818721656,1768818721656,False,5,0.7584,0.9796,01-19,0.8288
500265,SZ399997,中证白酒,3,18.1659,4.8022,0.0228,0.138,0.2644,0.0449,1768752000000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818721216,1768818721216,False,5,0.862,0.9772,01-19,78.0789
500304,CSIH30094,消费红利,2,18.2646,4.1522,0.0104,0.1592,0.2273,0.0446,1768752000000,low,0,,0.05,1444665600000,1768818724432,1768818724432,False,5,0.8408,0.9896,01-19,8.4152
500281,SH000932,主要消费,3,18.8768,3.9904,0.0096,0.1388,0.2114,0.039,1768752000000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818722579,1768818722579,False,5,0.8612,0.9904,01-19,3.6182
500269,SZ399396,国证食品,3,20.4651,4.1961,0.034,0.0736,0.205,0.0397,1768752000000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818721570,1768818721570,False,5,0.9264,0.966,01-19,5.6176
500268,SZ399975,证券公司,3,17.0444,1.4747,0.1448,0.374,0.0865,0.0143,1768752000000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818721481,1768818721481,True,5,0.626,0.8552,01-19,0.6806
500289,CSIH30533,中概互联50,3,19.7084,2.955,0.1448,0.3096,0.1499,0.0087,1768752000000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818723237,1768818723237,False,5,0.6904,0.8552,01-19,
500250,CSIH11136,中国互联,3,20.0368,2.9841,0.1832,0.3388,0.1489,0.0091,1768492800000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768786320733,1768786320733,False,5,0.6612,0.8168,01-16,
500272,SH000991,全指医药,3,35.0823,3.3237,0.4704,0.2212,0.0947,0.0153,1768752000000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1444752000000,1768818721819,1768818721819,False,5,0.7788,0.5296,01-19,1.6255
