id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
469685,CSI931157,红利成长LV,2,6.4764,0.6671,0.1484,0.0964,0.103,0.0466,1715270400000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1390752000000,1715337283956,1715337283956,0.6671,False,0.9036,0.8516,05-10
469647,SH000827,中证环保,3,17.9842,2.1965,0.0732,0.1352,0.1221,0.0173,1715270400000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1390838400000,1715337283956,1715337283956,2.4279,False,0.8648,0.9268,05-10
469654,SH000989,全指可选,3,19.5668,2.3092,0.1288,0.2572,0.118,0.0186,1715270400000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1390838400000,1715337283956,1715337283956,0.7777,False,0.7428,0.8712,05-10
469642,SZ399330,深证100,1,20.0261,2.3323,0.2496,0.1496,0.1165,0.0194,1715270400000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1390838400000,1715337283956,1715337283956,0.792,False,0.8504,0.7504,05-10
469665,CSIH11136,中国互联,3,22.2153,2.5907,0.0712,0.1332,0.1166,0.0083,1715270400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1390838400000,1715337283956,1715337283956,,False,0.8668,0.9288,05-10
469682,CSIH30533,中概互联50,3,22.3346,2.5948,0.0773,0.1577,0.1162,0.0079,1715270400000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1715337283956,1715337283956,,False,0.8423,0.9227,05-10
469679,SZ399001,深证成指,1,22.8876,2.0949,0.264,0.1292,0.0915,0.0167,1715270400000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1390838400000,1715337283956,1715337283956,0.7328,False,0.8708,0.736,05-10
469689,SZ399971,中证传媒,3,23.4095,1.9476,0.0445,0.0832,0.0832,0.0194,1715270400000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1715337283956,1715337283956,1.9737,False,0.9168,0.9555,05-10
469696,CSI931079,5G通讯,3,28.62,3.0061,0.2781,0.2043,0.105,0.0117,1715270400000,low,0,,0.05,1556553600000,1715337283956,1715337283956,0.7651,False,0.7957,0.7219,05-10
469644,SZ399006,创业板,1,28.884,3.6131,0.0652,0.0668,0.1251,0.0128,1715270400000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1390838400000,1715337283956,1715337283956,0.7468,False,0.9332,0.9348,05-10
469688,SZ399610,TMT50,3,29.7435,2.8313,0.19,0.0516,0.0952,0.0114,1715270400000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1446912000000,1715337283956,1715337283956,0.726,False,0.9484,0.81,05-10
469680,SH000978,医药100,3,30.0463,3.1155,0.2184,0.0164,0.1037,0.0157,1715270400000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1390838400000,1715337283956,1715337283956,1.0513,False,0.9836,0.7816,05-10
469692,SZ399989,中证医疗,3,31.4117,3.6717,0.1774,0.0117,0.1169,0.0174,1715270400000,low,0,,0.05,1414684800000,1715337283956,1715337283956,1.155,False,0.9883,0.8226,05-10
