id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
493464,SZ399393,国证地产,3,0.0,0.9231,0.0,0.2536,0.0,0.0109,1757606400000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673123655,1757673123655,True,5,09-12,0.7464,1.0,
493436,SZ399812,养老产业,3,15.2493,2.2088,0.0752,0.2408,0.1448,0.0214,1757606400000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121677,1757673121677,False,5,09-12,0.7592,0.9248,2.0358
493431,SZ399997,中证白酒,3,19.8302,5.4822,0.1328,0.2664,0.2765,0.0361,1757606400000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121320,1757673121320,False,5,09-12,0.7336,0.8672,3.8515
493435,SZ399396,国证食品,3,22.0245,4.7007,0.1204,0.2616,0.2134,0.0328,1757606400000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121589,1757673121589,False,5,09-12,0.7384,0.8796,2.825
493443,CSIH11136,中国互联,3,19.4606,3.2081,0.1388,0.3616,0.1649,0.009,1757606400000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122147,1757673122147,False,5,09-12,0.6384,0.8612,
493449,SH000932,主要消费,3,20.1922,4.5551,0.0424,0.304,0.2256,0.0314,1757606400000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122618,1757673122618,False,5,09-12,0.696,0.9576,2.2184
493473,CSIH30094,消费红利,2,20.1994,4.6419,0.104,0.332,0.2298,0.0363,1757606400000,mid,1,,0.05,1433692800000,1757673124248,1757673124248,False,5,09-12,0.668,0.896,2.6008
493457,CSIH30533,中概互联50,3,20.271,3.3214,0.1516,0.366,0.1638,0.0082,1757606400000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673123198,1757673123198,False,5,09-12,0.634,0.8484,
493437,SH000989,全指可选,3,22.2689,2.5687,0.2716,0.4684,0.1153,0.0226,1757606400000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121747,1757673121747,False,5,09-12,0.5316,0.7284,0.9037
493466,SZ399989,中证医疗,3,36.6809,3.9542,0.378,0.154,0.1078,0.0128,1757606400000,mid,1,,0.05,1433779200000,1757673123806,1757673123806,False,5,09-12,0.846,0.622,1.4389
493429,SZ399986,中证银行,3,7.1705,0.7055,0.8912,0.4004,0.0984,0.0399,1757606400000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121169,1757673121169,True,5,09-12,0.5996,0.1088,3.4607
493414,SPACEVCP,标普价值,2,7.3509,0.8104,0.6992,0.6716,0.1102,0.0421,1757606400000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1433865600000,1757673120062,1757673120062,False,5,09-12,0.3284,0.3008,1.7056
493469,SH000015,上证红利,2,7.85,0.7591,0.7532,0.4668,0.0967,0.045,1757606400000,high,2,,0.05,1433433600000,1757673123991,1757673123991,False,5,09-12,0.5332,0.2468,11.5928
493428,SH000922,中证红利,2,8.1818,0.7911,0.6732,0.3744,0.0967,0.0451,1757606400000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121086,1757673121086,False,5,09-12,0.6256,0.3268,4.4189
493446,CSIH30269,红利低波,2,8.1893,0.8278,0.746,0.5148,0.1011,0.0428,1757606400000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122371,1757673122371,False,5,09-12,0.4852,0.254,3.4015
493461,CSPSADRP,标普红利,2,8.4823,0.9336,0.888,0.5776,0.1101,0.0447,1757606400000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1433692800000,1757673123439,1757673123439,False,5,09-12,0.4224,0.112,3.9293
493459,CSI931157,红利成长LV,2,8.594,0.8628,0.7637,0.5512,0.1004,0.0467,1757606400000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1757673123331,1757673123331,False,5,09-12,0.4488,0.2363,1.7792
493450,SH000919,300价值,2,9.1088,0.9323,0.7268,0.4456,0.1024,0.0392,1757606400000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122683,1757673122683,False,5,09-12,0.5544,0.2732,2.8236
493465,CSI930740,300红利LV,2,9.1558,0.923,0.838,0.5088,0.1008,0.0406,1757606400000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1432828800000,1757673123722,1757673123722,False,5,09-12,0.4912,0.162,3.3188
493441,SZ399550,央视50,2,10.1523,1.0582,0.8152,0.2872,0.1042,0.0362,1757606400000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1433692800000,1757673122016,1757673122016,False,5,09-12,0.7128,0.1848,1.87
493440,SH000925,基本面50,2,10.22,1.0523,0.8372,0.4312,0.103,0.0369,1757606400000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121944,1757673121944,False,5,09-12,0.5688,0.1628,2.2489
493420,HSFML25,香港大盘,1,10.3993,1.0631,0.8368,0.624,0.1022,0.0283,1757606400000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673120485,1757673120485,False,5,09-12,0.376,0.1632,1.1835
493419,HKHSCEI,国企指数,1,10.8017,1.1041,0.9048,0.8236,0.1022,0.0274,1757606400000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673120422,1757673120422,False,5,09-12,0.1764,0.0952,1.8763
493424,SH000170,50AH优选,1,10.9338,1.1646,0.8864,0.678,0.1065,0.0326,1757606400000,high,2,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1757673120761,1757673120761,False,5,09-12,0.322,0.1136,1.7574
493421,SH000016,上证50,1,11.8996,1.295,0.8984,0.7124,0.1088,0.0325,1757606400000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673120548,1757673120548,False,5,09-12,0.2876,0.1016,2.9425
493418,HKHSI,恒生指数,1,12.04,1.2309,0.8024,0.8372,0.1022,0.0309,1757606400000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673120357,1757673120357,False,5,09-12,0.1628,0.1976,1.6545
493453,SH000010,上证180,1,12.2023,1.262,0.8288,0.4748,0.1034,0.0288,1757606400000,high,2,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122893,1757673122893,False,5,09-12,0.5252,0.1712,2.1549
493422,SH000300,沪深300,1,14.1308,1.4701,0.836,0.5252,0.104,0.0257,1757606400000,high,2,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673120613,1757673120613,False,5,09-12,0.4748,0.164,1.6004
493432,SZ399998,中证煤炭,3,14.1751,1.4826,0.7544,0.7204,0.1046,0.0531,1757606400000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1430323200000,1757673121385,1757673121385,True,5,09-12,0.2796,0.2456,
493467,CSI716567,MSCI中国,1,14.6352,1.4975,0.8319,0.6259,0.1023,0.0246,1757606400000,high,2,,0.05,1508688000000,1757673123872,1757673123872,False,5,09-12,0.3741,0.1681,1.4184
493444,SZ399324,深证红利,2,15.5017,2.5163,0.462,0.8408,0.1623,0.0384,1757606400000,high,2,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122230,1757673122230,False,5,09-12,0.1592,0.538,1.3882
493415,SPCQVCP,标普质量,2,15.6419,2.777,0.424,0.3848,0.1775,0.0208,1757606400000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673120143,1757673120143,False,5,09-12,0.6152,0.576,1.8252
493458,CSI931142,东证竞争,2,15.7012,2.4537,0.8392,0.8624,0.1563,0.0261,1757606400000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673123263,1757673123263,False,5,09-12,0.1376,0.1608,1.6261
493442,SH000903,中证100,1,16.2686,1.7595,0.9988,0.9492,0.1082,0.0269,1757606400000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122082,1757673122082,False,5,09-12,0.0508,0.0012,1.5449
493447,SPHCMSHP,香港中小,1,18.4987,1.4133,0.9821,0.6885,0.0764,0.0273,1757606400000,high,2,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1757673122455,1757673122455,False,5,09-12,0.3115,0.0179,
493478,GDAXI,德国DAX,1,18.8855,2.0248,0.6256,0.9844,0.1072,0.0245,1757606400000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1433692800000,1757673124701,1757673124701,False,5,09-12,0.0156,0.3744,
493434,SZ399975,证券公司,3,20.3372,1.5772,0.3684,0.4536,0.0776,0.0131,1757606400000,high,2,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673121526,1757673121526,True,5,09-12,0.5464,0.6316,0.9482
493451,SZ399701,基本面60,2,21.4992,2.1426,0.748,0.4508,0.0997,0.0245,1757606400000,high,2,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122747,1757673122747,False,5,09-12,0.5492,0.252,0.7434
493448,SZ399317,国证A指,1,21.6543,1.798,0.9396,0.5412,0.083,0.0183,1757606400000,high,2,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1433779200000,1757673122536,1757673122536,False,5,09-12,0.4588,0.0604,1.3796
493445,CSI930782,500低波,2,21.9814,1.6508,0.6748,0.7394,0.0751,0.02,1757606400000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1757673122312,1757673122312,False,5,09-12,0.2606,0.3252,1.1812
