id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
482993,SZ399393,国证地产,3,0.0,0.7538,0.0,0.0832,0.0,0.0203,1739980800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529027,1740045529027,0.7538,True,02-20,0.9168,1.0
482956,SZ399812,养老产业,3,13.7624,1.9514,0.0084,0.096,0.1418,0.0253,1739980800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529015,1740045529015,0.4229,False,02-20,0.904,0.9916
482955,SZ399396,国证食品,3,20.4657,4.7025,0.036,0.272,0.2298,0.0377,1739980800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529015,1740045529015,1.9071,False,02-20,0.728,0.964
482995,SZ399989,中证医疗,3,33.6341,3.7408,0.2888,0.0844,0.1112,0.0154,1739980800000,low,0,,0.05,1415635200000,1740045529028,1740045529028,2.2429,False,02-20,0.9156,0.7112
482947,SZ399006,创业板,1,35.3621,4.2718,0.2192,0.2356,0.1208,0.0125,1739980800000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529011,1740045529011,1.1703,False,02-20,0.7644,0.7808
482964,SH000925,基本面50,2,8.9588,0.9659,0.4764,0.2964,0.1078,0.0494,1739980800000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529018,1740045529018,1.624,False,02-20,0.7036,0.5236
482965,SZ399550,央视50,2,9.4152,1.0438,0.6456,0.2344,0.1109,0.0454,1739980800000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1415548800000,1740045529018,1740045529018,2.2393,False,02-20,0.7656,0.3544
482981,SH000010,上证180,1,11.0421,1.1856,0.5548,0.2852,0.1074,0.0382,1739980800000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529023,1740045529023,1.5445,False,02-20,0.7148,0.4452
482942,SH000300,沪深300,1,12.703,1.3651,0.5536,0.2528,0.1075,0.0339,1739980800000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529009,1740045529009,1.4629,False,02-20,0.7472,0.4464
482969,SZ399324,深证红利,2,14.0373,2.0879,0.1808,0.4312,0.1487,0.0428,1739980800000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529020,1740045529020,1.0262,False,02-20,0.5688,0.8192
482975,SZ399317,国证A指,1,18.5186,1.6008,0.6172,0.2652,0.0864,0.0243,1739980800000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529022,1740045529022,1.5177,False,02-20,0.7348,0.3828
482951,SZ399997,中证白酒,3,19.0858,5.7608,0.0755,0.3154,0.3018,0.0419,1739980800000,mid,1,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1740045529013,1740045529013,1.7168,False,02-20,0.6846,0.9245
483002,CSIH30094,消费红利,2,19.1265,4.6954,0.038,0.3624,0.2455,0.0414,1739980800000,mid,1,,0.05,1415548800000,1740045529030,1740045529030,1.9064,False,02-20,0.6376,0.962
482968,CSIH11136,中国互联,3,20.5184,3.1194,0.1156,0.3,0.152,0.0083,1739980800000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529019,1740045529019,,False,02-20,0.7,0.8844
482977,SH000932,主要消费,3,20.6931,4.5557,0.0152,0.3136,0.2202,0.0356,1739980800000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529022,1740045529022,0.8447,False,02-20,0.6864,0.9848
482979,SZ399701,基本面60,2,20.8303,2.0575,0.67,0.2768,0.0988,0.0289,1739980800000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529023,1740045529023,1.2491,False,02-20,0.7232,0.33
482980,SZ399702,基本面120,2,20.9053,2.0013,0.5792,0.2016,0.0957,0.0272,1739980800000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529023,1740045529023,1.2892,False,02-20,0.7984,0.4208
482985,CSIH30533,中概互联50,3,21.8074,3.2726,0.1383,0.3147,0.1501,0.0076,1739980800000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1740045529025,1740045529025,,False,02-20,0.6853,0.8617
482957,SH000989,全指可选,3,21.9661,2.6016,0.2248,0.4652,0.1184,0.0225,1739980800000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529016,1740045529016,1.0957,False,02-20,0.5348,0.7752
482945,SZ399330,深证100,1,22.5298,2.5248,0.4972,0.1956,0.1121,0.0238,1739980800000,mid,1,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529011,1740045529011,1.4327,False,02-20,0.8044,0.5028
482982,SZ399001,深证成指,1,25.8341,2.315,0.4604,0.1908,0.0896,0.0202,1739980800000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529024,1740045529024,1.4165,False,02-20,0.8092,0.5396
482950,SH000827,中证环保,3,27.8629,2.2511,0.4452,0.22,0.0808,0.0229,1739980800000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529013,1740045529013,3.5458,False,02-20,0.78,0.5548
482983,SH000978,医药100,3,31.7515,3.1569,0.3316,0.0804,0.0994,0.0192,1739980800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529024,1740045529024,1.3919,False,02-20,0.9196,0.6684
482958,SH000991,全指医药,3,32.4404,3.1535,0.334,0.1052,0.0972,0.0189,1739980800000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529016,1740045529016,1.3957,False,02-20,0.8948,0.666
482946,SH000852,中证1000,1,38.5337,2.1436,0.4988,0.2236,0.0556,0.0144,1739980800000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529011,1740045529011,1.2805,False,02-20,0.7764,0.5012
482949,SZ399986,中证银行,3,6.4035,0.6724,0.6116,0.3384,0.105,0.0627,1739980800000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529012,1740045529012,3.4076,True,02-20,0.6616,0.3884
482976,SPACEVCP,标普价值,2,6.5201,0.6593,0.5352,0.49,0.1011,0.0467,1739980800000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529022,1740045529022,1.5128,False,02-20,0.51,0.4648
482972,CSPSADRP,标普红利,2,7.0066,0.7706,0.5052,0.3912,0.11,0.0636,1739980800000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1415548800000,1740045529021,1740045529021,4.6133,False,02-20,0.6088,0.4948
482998,SH000015,上证红利,2,7.104,0.7425,0.4872,0.3924,0.1045,0.0661,1739980800000,high,2,,0.05,1415289600000,1740045529028,1740045529028,10.0483,False,02-20,0.6076,0.5128
482948,SH000922,中证红利,2,7.3447,0.7663,0.398,0.3064,0.1043,0.0627,1739980800000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529012,1740045529012,2.842,False,02-20,0.6936,0.602
482971,CSIH30269,红利低波,2,7.4886,0.8067,0.688,0.47,0.1077,0.0624,1739980800000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1415635200000,1740045529020,1740045529020,2.5615,False,02-20,0.53,0.312
