id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
494112,SZ399393,国证地产,3,0.0,0.9315,0.0,0.2648,0.0,0.0108,1758816000000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882723684,1758882723684,True,5,09-26,0.7352,1.0,
494084,SZ399812,养老产业,3,14.8778,2.1576,0.0684,0.2184,0.145,0.0223,1758816000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882721640,1758882721640,False,5,09-26,0.7816,0.9316,1.9136
494079,SZ399997,中证白酒,3,18.653,5.1567,0.0588,0.2172,0.2765,0.0384,1758816000000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882721268,1758882721268,False,5,09-26,0.7828,0.9412,3.7668
494121,CSIH30094,消费红利,2,19.1345,4.3979,0.0436,0.2352,0.2298,0.0383,1758816000000,low,0,,0.05,1434988800000,1758882724309,1758882724309,False,5,09-26,0.7648,0.9564,2.5195
494097,SH000932,主要消费,3,19.1514,4.3314,0.018,0.2372,0.2262,0.0336,1758816000000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882722567,1758882722567,False,5,09-26,0.7628,0.982,2.1161
494083,SZ399396,国证食品,3,20.8955,4.4713,0.0588,0.1628,0.214,0.035,1758816000000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882721577,1758882721577,False,5,09-26,0.8372,0.9412,2.7153
494082,SZ399975,证券公司,3,19.6312,1.5233,0.2988,0.4068,0.0776,0.0137,1758816000000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882721513,1758882721513,True,5,09-26,0.5932,0.7012,0.8931
494091,CSIH11136,中国互联,3,19.9349,3.2863,0.1552,0.3688,0.1649,0.0088,1758816000000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882722117,1758882722117,False,5,09-26,0.6312,0.8448,
494105,CSIH30533,中概互联50,3,20.7091,3.3932,0.1648,0.37,0.1639,0.0081,1758816000000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882723193,1758882723193,False,5,09-26,0.63,0.8352,
494085,SH000989,全指可选,3,22.7293,2.6239,0.2928,0.5224,0.1154,0.0223,1758816000000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1435075200000,1758882721701,1758882721701,False,5,09-26,0.4776,0.7072,0.9378
