id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
484632,SZ399393,国证地产,3,0.0,0.7659,0.0,0.092,0.0,0.0199,1743004800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309782,1743070309782,0.7659,True,0.908,1.0,03-27
484595,SZ399812,养老产业,3,13.6503,1.9684,0.0092,0.1076,0.1442,0.025,1743004800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309766,1743070309766,0.3952,False,0.8924,0.9908,03-27
484607,CSIH11136,中国互联,3,18.3553,3.0017,0.0628,0.2848,0.1635,0.0084,1743004800000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309771,1743070309771,,False,0.7152,0.9372,03-27
484631,SZ399971,中证传媒,3,31.0393,2.2781,0.2884,0.2612,0.0734,0.0221,1743004800000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309781,1743070309781,53.717,False,0.7388,0.7116,03-27
484634,SZ399989,中证医疗,3,31.7051,3.5305,0.2256,0.054,0.1114,0.0163,1743004800000,low,0,,0.05,1418659200000,1743070309782,1743070309782,2.514,False,0.946,0.7744,03-27
484586,SZ399006,创业板,1,32.3498,4.0638,0.1712,0.1824,0.1256,0.0129,1743004800000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309762,1743070309762,1.2052,False,0.8176,0.8288,03-27
484603,SH000925,基本面50,2,8.9083,0.9633,0.4588,0.298,0.1081,0.0492,1743004800000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309770,1743070309770,1.5889,False,0.702,0.5412,03-27
484604,SZ399550,央视50,2,9.4164,1.049,0.6432,0.248,0.1114,0.0447,1743004800000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1418572800000,1743070309770,1743070309770,2.1797,False,0.752,0.3568,03-27
484620,SH000010,上证180,1,10.9812,1.1843,0.5316,0.288,0.1078,0.0378,1743004800000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309777,1743070309777,1.5175,False,0.712,0.4684,03-27
484581,SH000300,沪深300,1,12.5328,1.3592,0.5076,0.2368,0.1085,0.0338,1743004800000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309759,1743070309759,1.4645,False,0.7632,0.4924,03-27
484608,SZ399324,深证红利,2,14.1315,2.1232,0.1884,0.4776,0.1502,0.0415,1743004800000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309772,1743070309772,1.1219,False,0.5224,0.8116,03-27
484614,SZ399317,国证A指,1,18.3816,1.5986,0.5936,0.2628,0.087,0.0243,1743004800000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309774,1743070309774,1.5812,False,0.7372,0.4064,03-27
484624,CSIH30533,中概互联50,3,19.516,3.1569,0.0823,0.3055,0.1618,0.0076,1743004800000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1743070309779,1743070309779,,False,0.6945,0.9177,03-27
484618,SZ399701,基本面60,2,20.227,2.0519,0.6092,0.2672,0.1014,0.0288,1743004800000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309776,1743070309776,1.3905,False,0.7328,0.3908,03-27
484641,CSIH30094,消费红利,2,20.3823,4.9744,0.0928,0.44,0.2441,0.0389,1743004800000,mid,1,,0.05,1418572800000,1743070309785,1743070309785,2.1779,False,0.56,0.9072,03-27
484619,SZ399702,基本面120,2,20.5358,1.9945,0.5,0.1972,0.0971,0.0272,1743004800000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743070309776,1743070309776,1.4378,False,0.8028,0.5,03-27
