id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
454037,SZ399986,中证银行,3,5.1362,0.5834,0.2035,0.0884,0.1136,0.0501,1683216000000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1683281589019,1683281589019,0.6672,True,05-05,0.9116,0.7965
454064,SPACEVCP,标普价值,2,5.6608,0.5724,0.2164,0.1652,0.1011,0.0538,1683216000000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,1.3134,False,05-05,0.8348,0.7836
454086,SH000015,上证红利,2,5.8261,0.6588,0.1912,0.168,0.1131,0.0608,1683216000000,low,0,,0.05,1358352000000,1683281589019,1683281589019,0.9253,False,05-05,0.832,0.8088
454060,CSPSADRP,标普红利,2,6.1783,0.7055,0.2608,0.1736,0.1142,0.057,1683216000000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1358438400000,1683281589019,1683281589019,0.9292,False,05-05,0.8264,0.7392
454036,SH000922,中证红利,2,6.2608,0.6918,0.2012,0.0952,0.1105,0.0565,1683216000000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,0.7865,False,05-05,0.9048,0.7988
454082,CSI930740,300红利LV,2,6.7212,0.7243,0.2136,0.0884,0.1078,0.0462,1683216000000,low,0,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1357747200000,1683281589019,1683281589019,0.6726,False,05-05,0.9116,0.7864
454076,CSI931157,红利成长LV,2,7.1072,0.8295,0.16,0.118,0.1167,0.0402,1683216000000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1358438400000,1683281589019,1683281589019,0.8692,False,05-05,0.882,0.84
454075,CSI931142,东证竞争,2,11.003,1.6356,0.1876,0.0112,0.1487,0.0283,1683216000000,low,0,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,1.0677,False,05-05,0.9888,0.8124
454081,SZ399393,国证地产,3,12.8458,0.9374,0.5516,0.0484,0.073,0.0302,1683216000000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,4.3954,True,05-05,0.9516,0.4484
454077,GDAXI,德国DAX,1,13.6367,1.5545,0.1422,0.213,0.114,0.0324,1683216000000,low,0,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1683281589019,1683281589019,,False,05-05,0.787,0.8578
454038,SH000827,中证环保,3,19.7534,2.888,0.0472,0.5112,0.1462,0.0127,1683216000000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,0.5675,False,05-05,0.4888,0.9528
454059,CSIH30269,红利低波,2,6.0022,0.6815,0.3006,0.1985,0.1135,0.0561,1683216000000,mid,1,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1683281589019,1683281589019,0.9067,False,05-05,0.8015,0.6994
454040,SZ399998,中证煤炭,3,6.4955,1.3146,0.0269,0.5923,0.2024,0.0675,1683216000000,mid,1,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1683281589019,1683281589019,,True,05-05,0.4077,0.9731
454066,SH000919,300价值,2,7.9022,0.87,0.3752,0.1452,0.1101,0.0452,1683216000000,mid,1,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,0.8576,False,05-05,0.8548,0.6248
454052,SH000925,基本面50,2,8.3785,0.9326,0.3576,0.1156,0.1113,0.0418,1683216000000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,0.8251,False,05-05,0.8844,0.6424
454055,HSFML25,香港大盘,1,8.391,0.9262,0.3152,0.0952,0.1104,0.037,1683216000000,mid,1,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1358697600000,1683281589019,1683281589019,0.955,False,05-05,0.9048,0.6848
