id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
438202,SZ399986,中证银行,3,5.0881,0.5978,0.124,0.0183,0.1175,0.0361,1656864000000,low,0,https://danjuanapp.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1656932001876,1656932001876,0.5135,True,0.9817,0.876,07-04
438252,SH000015,上证红利,2,5.3624,0.6427,0.0528,0.0616,0.1199,0.0454,1656864000000,low,0,,0.05,1332172800000,1656932001876,1656932001876,0.6357,False,0.9384,0.9472,07-04
438224,CSIH30269,红利低波,2,5.384,0.6415,0.0851,0.051,0.1191,0.0419,1656864000000,low,0,https://danjuanapp.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1656932001876,1656932001876,0.5762,False,0.949,0.9149,07-04
438230,SPACEVCP,标普价值,2,5.5169,0.5579,0.0768,0.0455,0.1011,0.0552,1656864000000,low,0,https://danjuanapp.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1656932001876,1656932001876,1.28,False,0.9545,0.9232,07-04
438225,CSPSADRP,标普红利,2,5.7705,0.6713,0.0712,0.0472,0.1163,0.0453,1656864000000,low,0,https://danjuanapp.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1332259200000,1656932001876,1656932001876,0.6105,False,0.9528,0.9288,07-04
438201,SH000922,中证红利,2,5.9807,0.699,0.046,0.0224,0.1169,0.0456,1656864000000,low,0,https://danjuanapp.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1332345600000,1656932001876,1656932001876,0.611,False,0.9776,0.954,07-04
438242,CSI931157,红利成长LV,2,6.149,0.7256,0.092,0.0496,0.118,0.0548,1656864000000,low,0,https://danjuanapp.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1332259200000,1656932001876,1656932001876,0.5486,False,0.9504,0.908,07-04
438248,CSI930740,300红利LV,2,6.4538,0.7466,0.1048,0.0188,0.1157,0.0382,1656864000000,low,0,https://danjuanapp.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1331568000000,1656932001876,1656932001876,0.6506,False,0.9812,0.8952,07-04
438232,SH000919,300价值,2,7.0996,0.8322,0.1692,0.0232,0.1172,0.0389,1656864000000,low,0,https://danjuanapp.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1332345600000,1656932001876,1656932001876,0.6663,False,0.9768,0.8308,07-04
438217,SH000925,基本面50,2,7.9108,0.9273,0.1964,0.0308,0.1172,0.0354,1656864000000,low,0,https://danjuanapp.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1332345600000,1656932001876,1656932001876,0.7599,False,0.9692,0.8036,07-04
438229,CSI930949,神奇公式,2,8.2819,2.5094,0.0668,0.7744,0.303,0.0351,1656864000000,low,0,https://danjuanapp.com/funding/006255?channel=1800100001&source=guzhi__web_20171001,0.05,1332345600000,1656932001876,1656932001876,0.5556,False,0.2256,0.9332,07-04
438226,SPHCMSHP,香港中小,1,10.0859,0.9498,0.09,0.0385,0.0942,0.0337,1656864000000,low,0,https://danjuanapp.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1656932001876,1656932001876,,False,0.9615,0.91,07-04
438243,GDAXI,德国DAX,1,11.4197,1.4278,0.0005,0.0324,0.125,0.0361,1656864000000,low,0,https://danjuanapp.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1656932001876,1656932001876,,False,0.9676,0.9995,07-04
438223,CSI930782,500低波,2,16.6057,1.3448,0.197,0.104,0.081,0.0224,1656864000000,low,0,https://danjuanapp.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1656932001876,1656932001876,0.8072,False,0.896,0.803,07-04
438207,SZ399975,证券公司,3,17.436,1.4499,0.1556,0.1126,0.0832,0.0173,1656864000000,low,0,https://danjuanapp.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1656932001876,1656932001876,1.564,True,0.8874,0.8444,07-04
438215,SP500,标普500,1,18.652,3.7575,0.2572,0.8352,0.2015,0.0159,1656864000000,low,0,https://danjuanapp.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1331568000000,1656932001876,1656932001876,1.2265,False,0.1648,0.7428,07-04
438220,HSFML25,香港大盘,1,8.7558,0.9785,0.4396,0.128,0.1118,0.0388,1656864000000,mid,1,https://danjuanapp.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1332345600000,1656932001876,1656932001876,0.9965,False,0.872,0.5604,07-04
