id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
480977,SZ399393,国证地产,3,0.0,0.8015,0.0,0.0932,0.0,0.019,1735228800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635572,1735292635572,0.8015,True,12-27,0.9068,1.0
480944,HKHSI,恒生指数,1,9.1914,0.9649,0.2604,0.2688,0.105,0.0384,1735228800000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635561,1735292635561,1.2631,False,12-27,0.7312,0.7396
480940,SZ399812,养老产业,3,14.4342,2.0534,0.0048,0.1136,0.1423,0.0239,1735228800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635560,1735292635560,0.4499,False,12-27,0.8864,0.9952
480952,CSIH11136,中国互联,3,17.0487,2.5861,0.0356,0.1732,0.1517,0.0101,1735228800000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635564,1735292635564,,False,12-27,0.8268,0.9644
480969,CSIH30533,中概互联50,3,17.793,2.6643,0.0456,0.2095,0.1497,0.0094,1735228800000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1735292635569,1735292635569,,False,12-27,0.7905,0.9544
480976,SZ399971,中证传媒,3,30.3217,2.2351,0.2556,0.2368,0.0737,0.0224,1735228800000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635571,1735292635571,26.3794,False,12-27,0.7632,0.7444
480979,SZ399989,中证医疗,3,31.6457,3.5173,0.2141,0.04,0.1111,0.0162,1735228800000,low,0,,0.05,1414684800000,1735292635573,1735292635573,2.0127,False,12-27,0.96,0.7859
480931,SZ399006,创业板,1,34.1974,4.1671,0.1908,0.2012,0.1219,0.012,1735228800000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635558,1735292635558,1.128,False,12-27,0.7988,0.8092
480951,HSFML25,香港大盘,1,8.2883,0.8572,0.3296,0.148,0.1034,0.0346,1735228800000,mid,1,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635563,1735292635563,0.9433,False,12-27,0.852,0.6704
480945,HKHSCEI,国企指数,1,8.3403,0.8746,0.4352,0.2972,0.1049,0.0336,1735228800000,mid,1,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635561,1735292635561,1.4486,False,12-27,0.7028,0.5648
480928,SH000170,50AH优选,1,9.1734,1.014,0.4494,0.2415,0.1105,0.0376,1735228800000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1735292635557,1735292635557,2.3017,False,12-27,0.7585,0.5506
480949,SZ399550,央视50,2,9.5455,1.051,0.6968,0.2316,0.1101,0.0391,1735228800000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1410969600000,1735292635563,1735292635563,2.1404,False,12-27,0.7684,0.3032
480926,SH000300,沪深300,1,13.0053,1.3891,0.6168,0.2976,0.1068,0.0293,1735228800000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635556,1735292635556,1.4552,False,12-27,0.7024,0.3832
480953,SZ399324,深证红利,2,14.5222,2.1414,0.2264,0.4964,0.1475,0.0365,1735228800000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635564,1735292635564,1.0148,False,12-27,0.5036,0.7736
480959,SZ399317,国证A指,1,18.5509,1.5969,0.6212,0.2464,0.0861,0.0223,1735228800000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635566,1735292635566,1.4697,False,12-27,0.7536,0.3788
480935,SZ399997,中证白酒,3,20.0579,5.8495,0.1149,0.3216,0.2916,0.0342,1735228800000,mid,1,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1735292635559,1735292635559,1.7181,False,12-27,0.6784,0.8851
480986,CSIH30094,消费红利,2,20.2825,4.8799,0.0908,0.412,0.2406,0.035,1735228800000,mid,1,,0.05,1410969600000,1735292635579,1735292635579,1.9247,False,12-27,0.588,0.9092
480963,SZ399701,基本面60,2,20.7104,2.0379,0.6608,0.2508,0.0984,0.0259,1735228800000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635567,1735292635567,1.1552,False,12-27,0.7492,0.3392
480964,SZ399702,基本面120,2,20.7449,1.9791,0.5492,0.1844,0.0954,0.0249,1735228800000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635567,1735292635567,1.228,False,12-27,0.8156,0.4508
480941,SH000989,全指可选,3,21.0844,2.5087,0.1924,0.396,0.119,0.0233,1735228800000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635560,1735292635560,1.0399,False,12-27,0.604,0.8076
480939,SZ399396,国证食品,3,21.7155,4.8889,0.0664,0.3208,0.2251,0.0315,1735228800000,mid,1,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635560,1735292635560,1.9671,False,12-27,0.6792,0.9336
480961,SH000932,主要消费,3,21.8623,4.7059,0.0352,0.3584,0.2153,0.0291,1735228800000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635566,1735292635566,0.8522,False,12-27,0.6416,0.9648
480929,SZ399330,深证100,1,22.3927,2.4989,0.4808,0.1808,0.1116,0.0217,1735228800000,mid,1,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635557,1735292635557,1.3266,False,12-27,0.8192,0.5192
480966,SZ399001,深证成指,1,25.4341,2.2752,0.4284,0.178,0.0895,0.0191,1735228800000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635568,1735292635568,1.3411,False,12-27,0.822,0.5716
480934,SH000827,中证环保,3,28.6915,2.3333,0.4716,0.2472,0.0813,0.0201,1735228800000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635558,1735292635558,3.4303,False,12-27,0.7528,0.5284
480967,SH000978,医药100,3,31.5941,3.1341,0.312,0.06,0.0992,0.0188,1735228800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635568,1735292635568,1.3584,False,12-27,0.94,0.688
480942,SH000991,全指医药,3,32.2818,3.1313,0.3152,0.0832,0.097,0.0185,1735228800000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635561,1735292635561,1.3116,False,12-27,0.9168,0.6848
480930,SH000852,中证1000,1,37.7457,2.0956,0.4503,0.1606,0.0555,0.0145,1735228800000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1735292635557,1735292635557,1.1676,False,12-27,0.8394,0.5497
480960,SPACEVCP,标普价值,2,6.3294,0.6401,0.5088,0.4632,0.1011,0.0481,1735228800000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635566,1735292635566,1.4685,False,12-27,0.5368,0.4912
480933,SZ399986,中证银行,3,6.3888,0.6631,0.6048,0.3148,0.1038,0.0484,1735228800000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635558,1735292635558,3.4795,True,12-27,0.6852,0.3952
480982,SH000015,上证红利,2,7.254,0.7478,0.5352,0.394,0.1031,0.0512,1735228800000,high,2,,0.05,1410883200000,1735292635574,1735292635574,9.0351,False,12-27,0.606,0.4648
480956,CSPSADRP,标普红利,2,7.2761,0.7796,0.6092,0.4144,0.1071,0.052,1735228800000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1410969600000,1735292635565,1735292635565,11.874,False,12-27,0.5856,0.3908
480972,CSI931157,红利成长LV,2,7.5642,0.7768,0.5826,0.3572,0.1027,0.0478,1735228800000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1735292635570,1735292635570,0.7768,True,12-27,0.6428,0.4174
480932,SH000922,中证红利,2,7.5786,0.7817,0.4512,0.3144,0.1031,0.0507,1735228800000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635558,1735292635558,3.0187,False,12-27,0.6856,0.5488
480955,CSIH30269,红利低波,2,7.6239,0.814,0.7032,0.462,0.1068,0.0498,1735228800000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635564,1735292635564,2.623,False,12-27,0.538,0.2968
480978,CSI930740,300红利LV,2,8.7772,0.904,0.7552,0.4424,0.103,0.0433,1735228800000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1410278400000,1735292635572,1735292635572,2.8399,False,12-27,0.5576,0.2448
480962,SH000919,300价值,2,8.7851,0.9435,0.6488,0.4164,0.1074,0.0429,1735228800000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635567,1735292635567,1.5637,False,12-27,0.5836,0.3512
480948,SH000925,基本面50,2,9.2458,0.99,0.5756,0.318,0.1071,0.0406,1735228800000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635562,1735292635562,1.6325,False,12-27,0.682,0.4244
480925,SH000016,上证50,1,11.1996,1.254,0.7792,0.5576,0.112,0.0352,1735228800000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635556,1735292635556,1.6275,False,12-27,0.4424,0.2208
480965,SH000010,上证180,1,11.4126,1.2174,0.6656,0.3412,0.1067,0.0324,1735228800000,high,2,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635568,1735292635568,1.5677,False,12-27,0.6588,0.3344
480936,SZ399998,中证煤炭,3,12.8876,1.569,0.6623,0.8,0.1217,0.0591,1735228800000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1735292635559,1735292635559,,True,12-27,0.2,0.3377
480980,CSI716567,MSCI中国,1,13.2609,1.3945,0.6792,0.3505,0.1052,0.0286,1735228800000,high,2,,0.05,1508688000000,1735292635573,1735292635573,1.4122,False,12-27,0.6495,0.3208
480971,CSI931142,东证竞争,2,14.8189,2.192,0.7344,0.6288,0.1479,0.032,1735228800000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635570,1735292635570,1.3892,False,12-27,0.3712,0.2656
480950,SH000903,中证100,1,15.2498,1.6497,0.9884,0.818,0.1082,0.0297,1735228800000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635563,1735292635563,1.6993,False,12-27,0.182,0.0116
480970,SPCQVCP,标普质量,2,15.2505,2.7075,0.3792,0.3424,0.1694,0.0203,1735228800000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1411056000000,1735292635569,1735292635569,1.7795,False,12-27,0.6576,0.6208
480957,SPHCMSHP,香港中小,1,15.5135,1.0364,0.7458,0.3086,0.0668,0.0415,1735228800000,high,2,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1735292635565,1735292635565,,False,12-27,0.6914,0.2542
480973,GDAXI,德国DAX,1,16.7021,1.7586,0.4704,0.7084,0.1053,0.028,1735228800000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1410969600000,1735292635570,1735292635570,,False,12-27,0.2916,0.5296
480985,HKHSSCNE,新经济,2,22.1315,2.6019,0.3439,0.4093,0.1176,0.0143,1735228800000,high,2,,0.05,1542729600000,1735292635578,1735292635578,,False,12-27,0.5907,0.6561
480954,CSI930782,500低波,2,22.816,1.5494,0.6913,0.6904,0.0679,0.0217,1735228800000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1735292635564,1735292635564,1.1158,False,12-27,0.3096,0.3087
