id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
469496,CSI931157,红利成长LV,2,6.2881,0.6477,0.1384,0.0628,0.103,0.0475,1715011200000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1390320000000,1715077040393,1715077040393,0.6477,False,05-07,0.9372,0.8616
469475,HSFML25,香港大盘,1,8.1232,0.8267,0.2824,0.0716,0.1018,0.0373,1715011200000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.9245,False,05-07,0.9284,0.7176
469465,SH000989,全指可选,3,19.5701,2.3086,0.1284,0.256,0.118,0.0184,1715011200000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.7777,False,05-07,0.744,0.8716
469453,SZ399330,深证100,1,20.1066,2.3383,0.2536,0.1516,0.1163,0.0187,1715011200000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.7843,False,05-07,0.8484,0.7464
469458,SH000827,中证环保,3,20.88,2.2119,0.1592,0.1484,0.1059,0.0215,1715011200000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.948,False,05-07,0.8516,0.8408
469476,CSIH11136,中国互联,3,22.1292,2.5811,0.0692,0.1288,0.1166,0.0083,1715011200000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,,False,05-07,0.8712,0.9308
469493,CSIH30533,中概互联50,3,22.1749,2.5766,0.0757,0.1535,0.1162,0.008,1715011200000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1715077040393,1715077040393,,False,05-07,0.8465,0.9243
469490,SZ399001,深证成指,1,22.9719,2.1004,0.2684,0.132,0.0914,0.0163,1715011200000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.7248,False,05-07,0.868,0.7316
469500,SZ399971,中证传媒,3,24.0031,1.997,0.0588,0.098,0.0832,0.0189,1715011200000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1715077040393,1715077040393,1.9532,False,05-07,0.902,0.9412
469455,SZ399006,创业板,1,29.1384,3.6417,0.0704,0.0712,0.125,0.0126,1715011200000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.7422,False,05-07,0.9288,0.9296
469499,SZ399610,TMT50,3,30.3254,2.8867,0.2024,0.068,0.0952,0.0112,1715011200000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1446652800000,1715077040393,1715077040393,0.7354,False,05-07,0.932,0.7976
469491,SH000978,医药100,3,30.3618,3.1393,0.2332,0.0204,0.1034,0.0149,1715011200000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.0472,False,05-07,0.9796,0.7668
469503,SZ399989,中证医疗,3,31.8285,3.7207,0.188,0.013,0.1169,0.0175,1715011200000,low,0,,0.05,1414684800000,1715077040393,1715077040393,1.1603,False,05-07,0.987,0.812
469498,CSI931087,科技龙头,3,31.9539,3.2116,0.1406,0.0321,0.1005,0.0107,1715011200000,low,0,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1715077040393,1715077040393,0.985,False,05-07,0.9679,0.8594
469466,SH000991,全指医药,3,33.5761,3.1892,0.2988,0.0544,0.095,0.0146,1715011200000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.9814,False,05-07,0.9456,0.7012
469467,SH000993,全指信息,3,45.1915,3.104,0.2168,0.0868,0.0687,0.0087,1715011200000,low,0,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.786,False,05-07,0.9132,0.7832
469461,SZ399967,中证军工,3,56.1851,2.6747,0.2276,0.2148,0.0476,0.0055,1715011200000,low,0,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,0.7825,True,05-07,0.7852,0.7724
469457,SZ399986,中证银行,3,5.4053,0.5673,0.3052,0.1428,0.105,0.0512,1715011200000,mid,1,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,2.3233,True,05-07,0.8572,0.6948
469484,SPACEVCP,标普价值,2,5.6688,0.5733,0.3116,0.26,0.1011,0.0537,1715011200000,mid,1,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.3153,False,05-07,0.74,0.6884
469506,SH000015,上证红利,2,6.4326,0.6636,0.3844,0.246,0.1032,0.0562,1715011200000,mid,1,,0.05,1390233600000,1715077040393,1715077040393,3.1773,False,05-07,0.754,0.6156
469479,CSIH30269,红利低波,2,6.4573,0.6777,0.4444,0.2576,0.105,0.0533,1715011200000,mid,1,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,2.3611,False,05-07,0.7424,0.5556
469456,SH000922,中证红利,2,7.0365,0.7205,0.374,0.2,0.1024,0.052,1715011200000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,2.1706,False,05-07,0.8,0.626
469502,CSI930740,300红利LV,2,8.1077,0.8297,0.6148,0.2472,0.1023,0.0417,1715011200000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1389628800000,1715077040393,1715077040393,1.9293,False,05-07,0.7528,0.3852
469469,HKHSCEI,国企指数,1,8.3263,0.8116,0.4544,0.1308,0.0975,0.0336,1715011200000,mid,1,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.4462,False,05-07,0.8692,0.5456
469486,SH000919,300价值,2,8.432,0.8497,0.5428,0.1908,0.1008,0.0448,1715011200000,mid,1,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.3651,False,05-07,0.8092,0.4572
469472,SH000925,基本面50,2,8.6428,0.8789,0.4208,0.1108,0.1017,0.0429,1715011200000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.4351,False,05-07,0.8892,0.5792
469473,SZ399550,央视50,2,8.7454,0.9635,0.4832,0.0476,0.1102,0.0389,1715011200000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1390320000000,1715077040393,1715077040393,1.6361,False,05-07,0.9524,0.5168
469452,SH000170,50AH优选,1,9.2495,0.9843,0.4554,0.1156,0.1064,0.0353,1715011200000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1715077040393,1715077040393,1.394,False,05-07,0.8844,0.5446
469468,HKHSI,恒生指数,1,9.4375,0.9184,0.342,0.1272,0.0973,0.039,1715011200000,mid,1,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.2969,False,05-07,0.8728,0.658
469449,SH000016,上证50,1,10.5326,1.1266,0.6376,0.1052,0.107,0.0383,1715011200000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.4095,False,05-07,0.8948,0.3624
469489,SH000010,上证180,1,10.8313,1.1121,0.536,0.074,0.1027,0.0331,1715011200000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.2565,False,05-07,0.926,0.464
469450,SH000300,沪深300,1,12.1822,1.2591,0.458,0.0752,0.1034,0.029,1715011200000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1390406400000,1715077040393,1715077040393,1.0513,False,05-07,0.9248,0.542
