id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
495519,SZ399393,国证地产,3,0.0,0.9103,0.0,0.2376,0.0,0.0113,1762185600000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252323957,1762252323957,True,5,0.7624,1.0,11-04,
495491,SZ399812,养老产业,3,12.3175,2.0329,0.0,0.1444,0.165,0.0234,1762185600000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252321721,1762252321721,False,5,0.8556,1.0,11-04,0.8706
495486,SZ399997,中证白酒,3,19.5246,4.8156,0.1184,0.1556,0.2466,0.0385,1762185600000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252321293,1762252321293,False,5,0.8444,0.8816,11-04,11.1414
495528,CSIH30094,消费红利,2,19.7655,4.1424,0.0856,0.172,0.2096,0.0381,1762185600000,low,0,,0.05,1437494400000,1762252324541,1762252324541,False,5,0.828,0.9144,11-04,4.3817
495504,SH000932,主要消费,3,19.9311,4.0767,0.0436,0.1592,0.2045,0.0355,1762185600000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252322835,1762252322835,False,5,0.8408,0.9564,11-04,2.975
495490,SZ399396,国证食品,3,21.2807,4.2012,0.0768,0.0816,0.1974,0.0352,1762185600000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252321637,1762252321637,False,5,0.9184,0.9232,11-04,4.4003
495489,SZ399975,证券公司,3,17.7644,1.5305,0.1808,0.4148,0.0862,0.014,1762185600000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252321554,1762252321554,True,5,0.5852,0.8192,11-04,0.7177
495498,CSIH11136,中国互联,3,19.2658,3.1792,0.1324,0.3604,0.165,0.0091,1762185600000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252322223,1762252322223,False,5,0.6396,0.8676,11-04,
495512,CSIH30533,中概互联50,3,19.7024,3.2313,0.1328,0.3576,0.164,0.0085,1762185600000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252323442,1762252323442,False,5,0.6424,0.8672,11-04,
495492,SH000989,全指可选,3,22.0651,2.4457,0.2604,0.3712,0.1108,0.0233,1762185600000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1437580800000,1762252321792,1762252321792,False,5,0.6288,0.7396,11-04,1.0901
