id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
500199,SZ399393,国证地产,3,0.0,0.87,0.0,0.2008,0.0,0.0108,1768492800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559523606,1768559523606,True,5,01-16,0.7992,1.0,
500173,SZ399812,养老产业,3,13.0975,2.1649,0.02,0.2396,0.1653,0.0212,1768492800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559521584,1768559521584,False,5,01-16,0.7604,0.98,0.8285
500168,SZ399997,中证白酒,3,18.2598,4.827,0.028,0.144,0.2644,0.0447,1768492800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559521216,1768559521216,False,5,01-16,0.856,0.972,73.2767
500207,CSIH30094,消费红利,2,18.2879,4.1575,0.0104,0.1604,0.2273,0.0446,1768492800000,low,0,,0.05,1444579200000,1768559524148,1768559524148,False,5,01-16,0.8396,0.9896,8.3752
500184,SH000932,主要消费,3,18.905,3.9964,0.01,0.1404,0.2114,0.039,1768492800000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559522414,1768559522414,False,5,01-16,0.8596,0.99,3.6001
500172,SZ399396,国证食品,3,20.493,4.2018,0.0352,0.0768,0.205,0.0397,1768492800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559521516,1768559521516,False,5,01-16,0.9232,0.9648,5.6053
500171,SZ399975,证券公司,3,17.0992,1.4795,0.1472,0.378,0.0865,0.0143,1768492800000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559521431,1768559521431,True,5,01-16,0.622,0.8528,0.6828
500192,CSIH30533,中概互联50,3,20.0348,3.004,0.1644,0.3256,0.1499,0.0086,1768492800000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559523102,1768559523102,False,5,01-16,0.6744,0.8356,
500150,CSIH11136,中国互联,3,20.1214,2.9967,0.1856,0.3408,0.1489,0.0091,1768406400000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1444579200000,1768527121229,1768527121229,False,5,01-15,0.6592,0.8144,
500175,SH000991,全指医药,3,35.397,3.3536,0.482,0.234,0.0947,0.0153,1768492800000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559521739,1768559521739,False,5,01-16,0.766,0.518,1.6446
500201,SZ399989,中证医疗,3,35.5352,3.7727,0.392,0.1532,0.1062,0.0136,1768492800000,mid,1,,0.05,1444665600000,1768559523764,1768559523764,False,5,01-16,0.8468,0.608,1.4892
500190,SH000978,医药100,3,35.5526,3.4192,0.5816,0.2248,0.0962,0.0149,1768492800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1444665600000,1768559522944,1768559522944,False,5,01-16,0.7752,0.4184,1.7147
