id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
443454,SZ399986,中证银行,3,4.5547,0.5517,0.0108,0.0027,0.1211,0.0589,1661443200000,low,0,https://danjuanapp.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1661509038106,1661509038106,0.4657,True,0.9973,0.9892,08-26
443476,CSIH30269,红利低波,2,5.0052,0.6145,0.0104,0.017,0.1228,0.0625,1661443200000,low,0,https://danjuanapp.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1661509038106,1661509038106,0.5279,False,0.983,0.9896,08-26
443504,SH000015,上证红利,2,5.0361,0.6228,0.0112,0.0364,0.1237,0.0703,1661443200000,low,0,,0.05,1337529600000,1661509038106,1661509038106,0.5796,False,0.9636,0.9888,08-26
443482,SPACEVCP,标普价值,2,5.0393,0.5096,0.008,0.008,0.1011,0.0604,1661443200000,low,0,https://danjuanapp.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1661509038106,1661509038106,1.1692,False,0.992,0.992,08-26
443477,CSPSADRP,标普红利,2,5.3377,0.6595,0.0348,0.0448,0.1236,0.0668,1661443200000,low,0,https://danjuanapp.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1337616000000,1661509038106,1661509038106,0.5801,False,0.9552,0.9652,08-26
443494,CSI931157,红利成长LV,2,5.5795,0.6651,0.0324,0.0312,0.1192,0.0525,1661443200000,low,0,https://danjuanapp.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1337616000000,1661509038106,1661509038106,0.5003,False,0.9688,0.9676,08-26
443453,SH000922,中证红利,2,5.6358,0.6747,0.0124,0.0128,0.1197,0.0631,1661443200000,low,0,https://danjuanapp.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1337702400000,1661509038106,1661509038106,0.5658,False,0.9872,0.9876,08-26
443500,CSI930740,300红利LV,2,5.9207,0.7038,0.0064,0.006,0.1189,0.0536,1661443200000,low,0,https://danjuanapp.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1336924800000,1661509038106,1661509038106,0.6072,False,0.994,0.9936,08-26
443484,SH000919,300价值,2,6.5956,0.7952,0.086,0.0188,0.1206,0.0506,1661443200000,low,0,https://danjuanapp.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1337702400000,1661509038106,1661509038106,0.621,False,0.9812,0.914,08-26
443469,SH000925,基本面50,2,7.2427,0.8734,0.1412,0.016,0.1206,0.0466,1661443200000,low,0,https://danjuanapp.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1337702400000,1661509038106,1661509038106,0.6929,False,0.984,0.8588,08-26
443481,CSI930949,神奇公式,2,7.6784,2.3945,0.0332,0.7236,0.3118,0.0375,1661443200000,low,0,https://danjuanapp.com/funding/006255?channel=1800100001&source=guzhi__web_20171001,0.05,1337702400000,1661509038106,1661509038106,0.4412,False,0.2764,0.9668,08-26
443472,HSFML25,香港大盘,1,7.9712,0.909,0.1516,0.0508,0.114,0.033,1661443200000,low,0,https://danjuanapp.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1337702400000,1661509038106,1661509038106,0.9072,False,0.9492,0.8484,08-26
443470,SZ399550,央视50,2,8.0978,1.0507,0.284,0.0088,0.1298,0.0388,1661443200000,low,0,https://danjuanapp.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1338912000000,1661509038106,1661509038106,0.7024,False,0.9912,0.716,08-26
