id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
493334,SZ399393,国证地产,3,0.0,0.901,0.0,0.2216,0.0,0.0112,1757433600000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500323618,1757500323618,True,5,0.7784,1.0,09-10,
493306,SZ399812,养老产业,3,15.3083,2.2168,0.076,0.2444,0.1448,0.0213,1757433600000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500321742,1757500321742,False,5,0.7556,0.924,09-10,2.04
493301,SZ399997,中证白酒,3,19.9289,5.5095,0.1436,0.2704,0.2765,0.0359,1757433600000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500321281,1757500321281,False,5,0.7296,0.8564,09-10,3.8593
493305,SZ399396,国证食品,3,22.1638,4.7304,0.1272,0.2728,0.2134,0.0331,1757433600000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500321661,1757500321661,False,5,0.7272,0.8728,09-10,2.8372
493313,CSIH11136,中国互联,3,19.0988,3.1485,0.1256,0.3556,0.1649,0.0092,1757433600000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500322216,1757500322216,False,5,0.6444,0.8744,09-10,
493327,CSIH30533,中概互联50,3,19.922,3.2642,0.1396,0.3604,0.1638,0.0084,1757433600000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500323174,1757500323174,False,5,0.6396,0.8604,09-10,
493319,SH000932,主要消费,3,20.2016,4.5572,0.0424,0.3052,0.2256,0.0318,1757433600000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500322627,1757500322627,False,5,0.6948,0.9576,09-10,2.2157
493343,CSIH30094,消费红利,2,20.3042,4.6657,0.112,0.3388,0.2298,0.0367,1757433600000,mid,1,,0.05,1433347200000,1757500324208,1757500324208,False,5,0.6612,0.888,09-10,2.6067
493307,SH000989,全指可选,3,22.2791,2.5681,0.2724,0.4676,0.1153,0.0223,1757433600000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500321807,1757500321807,False,5,0.5324,0.7276,09-10,0.9036
493344,HKHSTECH,恒生科技,3,22.727,3.3264,0.2863,0.7161,0.1464,0.0093,1757433600000,mid,1,,0.05,1595779200000,1757500324290,1757500324290,False,5,0.2839,0.7137,09-10,
493336,SZ399989,中证医疗,3,36.6081,3.9464,0.376,0.1528,0.1078,0.0128,1757433600000,mid,1,,0.05,1433433600000,1757500323768,1757500323768,False,5,0.8472,0.624,09-10,1.4309
493299,SZ399986,中证银行,3,7.214,0.7098,0.9064,0.4104,0.0984,0.0396,1757433600000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500321147,1757500321147,True,5,0.5896,0.0936,09-10,3.4854
493284,SPACEVCP,标普价值,2,7.2932,0.804,0.6944,0.6676,0.1102,0.0425,1757433600000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1433692800000,1757500320049,1757500320049,False,5,0.3324,0.3056,09-10,1.6921
493339,SH000015,上证红利,2,7.8867,0.7622,0.7684,0.4756,0.0966,0.0439,1757433600000,high,2,,0.05,1433260800000,1757500323991,1757500323991,False,5,0.5244,0.2316,09-10,11.4821
493298,SH000922,中证红利,2,8.221,0.7945,0.6856,0.3808,0.0966,0.0444,1757433600000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500321081,1757500321081,False,5,0.6192,0.3144,09-10,4.4216
493316,CSIH30269,红利低波,2,8.2302,0.8319,0.7532,0.518,0.1011,0.0425,1757433600000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500322442,1757500322442,False,5,0.482,0.2468,09-10,3.4163
493331,CSPSADRP,标普红利,2,8.5221,0.9378,0.8944,0.5804,0.11,0.0443,1757433600000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1433347200000,1757500323404,1757500323404,False,5,0.4196,0.1056,09-10,3.9448
493329,CSI931157,红利成长LV,2,8.6285,0.866,0.7743,0.5596,0.1004,0.0465,1757433600000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1757500323316,1757500323316,False,5,0.4404,0.2257,09-10,1.7888
493320,SH000919,300价值,2,9.1352,0.9347,0.7372,0.4508,0.1023,0.0393,1757433600000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500322689,1757500322689,False,5,0.5492,0.2628,09-10,2.8265
493335,CSI930740,300红利LV,2,9.2094,0.928,0.8532,0.5116,0.1008,0.0407,1757433600000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1432656000000,1757500323684,1757500323684,False,5,0.4884,0.1468,09-10,3.3291
493311,SZ399550,央视50,2,10.1743,1.0605,0.8216,0.2896,0.1042,0.0364,1757433600000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1433347200000,1757500322081,1757500322081,False,5,0.7104,0.1784,09-10,1.8746
493310,SH000925,基本面50,2,10.1901,1.0488,0.8296,0.4236,0.1029,0.0372,1757433600000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500321996,1757500321996,False,5,0.5764,0.1704,09-10,2.2377
493290,HSFML25,香港大盘,1,10.355,1.0586,0.8292,0.6156,0.1022,0.0272,1757433600000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500320548,1757500320548,False,5,0.3844,0.1708,09-10,1.1784
493289,HKHSCEI,国企指数,1,10.7475,1.0983,0.9032,0.8168,0.1022,0.0266,1757433600000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500320485,1757500320485,False,5,0.1832,0.0968,09-10,1.8669
493294,SH000170,50AH优选,1,10.7902,1.1489,0.8551,0.6356,0.1065,0.0337,1757433600000,high,2,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1757500320814,1757500320814,False,5,0.3644,0.1449,09-10,1.7081
493291,SH000016,上证50,1,11.7934,1.2828,0.8796,0.6824,0.1088,0.0331,1757433600000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500320613,1757500320613,False,5,0.3176,0.1204,09-10,2.9137
493288,HKHSI,恒生指数,1,11.9689,1.2236,0.7964,0.824,0.1022,0.0303,1757433600000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500320418,1757500320418,False,5,0.176,0.2036,09-10,1.6448
493323,SH000010,上证180,1,12.074,1.2483,0.8132,0.452,0.1034,0.0293,1757433600000,high,2,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500322880,1757500322880,False,5,0.548,0.1868,09-10,2.1312
493292,SH000300,沪深300,1,13.9431,1.4501,0.8016,0.4696,0.104,0.0262,1757433600000,high,2,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500320679,1757500320679,False,5,0.5304,0.1984,09-10,1.5782
493302,SZ399998,中证煤炭,3,14.1799,1.4831,0.7544,0.7208,0.1046,0.0531,1757433600000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1430150400000,1757500321415,1757500321415,True,5,0.2792,0.2456,09-10,
493337,CSI716567,MSCI中国,1,14.4071,1.4737,0.8068,0.5818,0.1023,0.0249,1757433600000,high,2,,0.05,1508688000000,1757500323853,1757500323853,False,5,0.4182,0.1932,09-10,1.3954
493328,CSI931142,东证竞争,2,15.3865,2.4043,0.8188,0.8164,0.1563,0.0268,1757433600000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500323253,1757500323253,False,5,0.1836,0.1812,09-10,1.5946
493314,SZ399324,深证红利,2,15.4891,2.5137,0.46,0.8392,0.1623,0.039,1757433600000,high,2,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500322297,1757500322297,False,5,0.1608,0.54,09-10,1.3852
493285,SPCQVCP,标普质量,2,15.6419,2.777,0.424,0.3848,0.1775,0.0208,1757433600000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1433433600000,1757500320133,1757500320133,False,5,0.6152,0.576,09-10,1.8252
