id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
475965,SPACEVCP,标普价值,2,5.4077,0.5469,0.1848,0.1672,0.1011,0.0563,1724947200000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,1.2547,False,08-30,0.8328,0.8152
475956,HSFML25,香港大盘,1,7.4138,0.7574,0.0956,0.0412,0.1022,0.0391,1724947200000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,0.8438,False,08-30,0.9588,0.9044
475933,SH000170,50AH优选,1,8.5587,0.9063,0.1615,0.0348,0.1059,0.0412,1724947200000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1725015134402,1725015134402,1.6211,False,08-30,0.9652,0.8385
475949,HKHSI,恒生指数,1,8.96,0.8963,0.1708,0.1044,0.1,0.0426,1724947200000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,1.2313,False,08-30,0.8956,0.8292
475931,SH000300,沪深300,1,11.264,1.2304,0.1584,0.038,0.1092,0.0324,1724947200000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,1.1297,False,08-30,0.962,0.8416
475985,CSI716567,MSCI中国,1,11.4998,1.2337,0.1928,0.0317,0.1073,0.0315,1724947200000,low,0,,0.05,1508688000000,1725015134402,1725015134402,1.054,False,08-30,0.9683,0.8072
475958,SZ399324,深证红利,2,12.3041,1.3911,0.042,0.0024,0.1131,0.0398,1724947200000,low,0,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,0.9827,False,08-30,0.9976,0.958
475975,SPCQVCP,标普质量,2,13.1956,2.3427,0.2052,0.1936,0.1694,0.0175,1724947200000,low,0,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,1.5397,False,08-30,0.8064,0.7948
475964,SZ399317,国证A指,1,15.1073,1.3423,0.1224,0.0052,0.0889,0.0257,1724947200000,low,0,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,0.9393,False,08-30,0.9948,0.8776
475969,SZ399702,基本面120,2,16.383,1.6948,0.1172,0.0268,0.1034,0.0272,1724947200000,low,0,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,0.7182,False,08-30,0.9732,0.8828
475968,SZ399701,基本面60,2,16.5155,1.771,0.2288,0.066,0.1072,0.0282,1724947200000,low,0,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1401292800000,1725015134402,1725015134402,0.6977,False,08-30,0.934,0.7712
