id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
481733,SZ399393,国证地产,3,0.0,0.7484,0.0,0.078,0.0,0.0203,1736870400000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896501,1736934896501,0.7484,True,0.922,1.0,01-15
481707,HSFML25,香港大盘,1,7.9152,0.8187,0.2132,0.1044,0.1034,0.0423,1736870400000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896492,1736934896492,0.9008,False,0.8956,0.7868,01-15
481701,HKHSCEI,国企指数,1,7.9649,0.8352,0.2996,0.2148,0.1049,0.0401,1736870400000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896490,1736934896490,1.3834,False,0.7852,0.7004,01-15
481700,HKHSI,恒生指数,1,8.7827,0.922,0.134,0.1716,0.105,0.0438,1736870400000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896489,1736934896489,1.2069,False,0.8284,0.866,01-15
481696,SZ399812,养老产业,3,13.3266,1.8957,0.0008,0.0756,0.1422,0.0259,1736870400000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896488,1736934896488,0.4194,False,0.9244,0.9992,01-15
481708,CSIH11136,中国互联,3,15.7831,2.3941,0.008,0.0816,0.1517,0.0109,1736870400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896492,1736934896492,,False,0.9184,0.992,01-15
481725,CSIH30533,中概互联50,3,16.608,2.4869,0.0164,0.1316,0.1497,0.01,1736870400000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1736934896498,1736934896498,,False,0.8684,0.9836,01-15
481691,SZ399997,中证白酒,3,19.1189,5.5757,0.072,0.2805,0.2916,0.0359,1736870400000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1736934896486,1736934896486,1.6867,False,0.7195,0.928,01-15
481695,SZ399396,国证食品,3,20.564,4.6301,0.0396,0.2408,0.2252,0.0332,1736870400000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896488,1736934896488,1.9028,False,0.7592,0.9604,01-15
481717,SH000932,主要消费,3,20.7358,4.4831,0.0128,0.2928,0.2162,0.0316,1736870400000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896495,1736934896495,0.8322,False,0.7072,0.9872,01-15
481732,SZ399971,中证传媒,3,28.4623,2.0975,0.2084,0.1816,0.0737,0.0237,1736870400000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896500,1736934896500,24.4722,False,0.8184,0.7916,01-15
481735,SZ399989,中证医疗,3,29.3422,3.263,0.1359,0.0197,0.1112,0.0176,1736870400000,low,0,,0.05,1414684800000,1736934896501,1736934896501,1.881,False,0.9803,0.8641,01-15
481723,SH000978,医药100,3,29.7867,2.9551,0.246,0.0208,0.0992,0.0201,1736870400000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896497,1736934896497,1.2868,False,0.9792,0.754,01-15
481698,SH000991,全指医药,3,30.4594,2.9549,0.2544,0.0424,0.097,0.0198,1736870400000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896489,1736934896489,1.2422,False,0.9576,0.7456,01-15
481687,SZ399006,创业板,1,31.7019,3.8629,0.1544,0.1476,0.1219,0.0129,1736870400000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896484,1736934896484,1.0577,False,0.8524,0.8456,01-15
481689,SZ399986,中证银行,3,6.2017,0.6475,0.518,0.2972,0.1044,0.0599,1736870400000,mid,1,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896485,1736934896485,3.3939,True,0.7028,0.482,01-15
481688,SH000922,中证红利,2,7.2932,0.7575,0.3864,0.2848,0.1039,0.0595,1736870400000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896485,1736934896485,2.9456,False,0.7152,0.6136,01-15
481704,SH000925,基本面50,2,8.8327,0.9484,0.4388,0.2648,0.1074,0.047,1736870400000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1413216000000,1736934896491,1736934896491,1.5779,False,0.7352,0.5612,01-15
