id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
488433,SZ399393,国证地产,3,0.0,0.7837,0.0,0.11,0.0,0.021,1748275200000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341924124,1748341924124,True,5,0.89,1.0,05-27,
488413,SZ399324,深证红利,2,13.1577,1.9324,0.094,0.2356,0.1469,0.039,1748275200000,low,0,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341922535,1748341922535,False,5,0.7644,0.906,05-27,1.2799
488405,SZ399812,养老产业,3,14.2505,1.987,0.0372,0.1248,0.1394,0.0245,1748275200000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921933,1748341921933,False,5,0.8752,0.9628,05-27,2.0828
488412,CSIH11136,中国互联,3,16.3624,2.7866,0.0232,0.2556,0.1703,0.0099,1748275200000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341922450,1748341922450,False,5,0.7444,0.9768,05-27,
488426,CSIH30533,中概互联50,3,17.5541,2.954,0.05,0.2868,0.1683,0.009,1748275200000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923675,1748341923675,False,5,0.7132,0.95,05-27,
488403,SZ399975,证券公司,3,18.6982,1.3317,0.2208,0.22,0.0712,0.0163,1748275200000,low,0,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921776,1748341921776,True,5,0.78,0.7792,05-27,1.2955
488400,SZ399997,中证白酒,3,19.2303,4.9496,0.0792,0.212,0.2574,0.0413,1748275200000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921535,1748341921535,False,5,0.788,0.9208,05-27,2.2248
488418,SH000932,主要消费,3,19.7241,4.2381,0.0032,0.2136,0.2149,0.0349,1748275200000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923006,1748341923006,False,5,0.7864,0.9968,05-27,1.8807
488442,CSIH30094,消费红利,2,20.1105,4.3349,0.0732,0.2316,0.2156,0.0405,1748275200000,low,0,,0.05,1423497600000,1748341924726,1748341924726,False,5,0.7684,0.9268,05-27,1.9185
488394,SZ399330,深证100,1,20.8654,2.2615,0.272,0.0724,0.1084,0.0236,1748275200000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341920985,1748341920985,False,5,0.9276,0.728,05-27,0.674
488404,SZ399396,国证食品,3,21.8658,4.3611,0.084,0.128,0.1994,0.0363,1748275200000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921866,1748341921866,False,5,0.872,0.916,05-27,2.0444
488439,CSI931079,5G通讯,3,24.6577,2.8893,0.0781,0.1093,0.1172,0.0141,1748275200000,low,0,,0.05,1556553600000,1748341924556,1748341924556,False,5,0.8907,0.9219,05-27,0.6607
488431,SZ399610,TMT50,3,30.1688,3.1677,0.2348,0.1984,0.105,0.0127,1748275200000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1468857600000,1748341923978,1748341923978,False,5,0.8016,0.7652,05-27,0.6847
488396,SZ399006,创业板,1,30.2294,3.6473,0.1424,0.1188,0.1207,0.0138,1748275200000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921156,1748341921156,False,5,0.8812,0.8576,05-27,0.7872
488435,SZ399989,中证医疗,3,30.5488,3.2317,0.1996,0.0284,0.1058,0.021,1748275200000,low,0,,0.05,1423584000000,1748341924264,1748341924264,False,5,0.9716,0.8004,05-27,1.0548
488409,SH000925,基本面50,2,9.1818,0.9471,0.5608,0.2764,0.1031,0.0494,1748275200000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341922239,1748341922239,False,5,0.7236,0.4392,05-27,2.0805
488422,SH000010,上证180,1,11.0275,1.1495,0.5552,0.198,0.1042,0.0392,1748275200000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923309,1748341923309,False,5,0.802,0.4448,05-27,1.9123
488391,SH000300,沪深300,1,12.4516,1.2997,0.4948,0.1288,0.1044,0.0348,1748275200000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341920735,1748341920735,False,5,0.8712,0.5052,05-27,1.3536
488436,CSI716567,MSCI中国,1,12.7221,1.3092,0.5604,0.1626,0.1029,0.0339,1748275200000,mid,1,,0.05,1508688000000,1748341924340,1748341924340,False,5,0.8374,0.4396,05-27,1.1874
488417,SZ399317,国证A指,1,18.4331,1.532,0.594,0.1684,0.0831,0.0249,1748275200000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341922919,1748341922919,False,5,0.8316,0.406,05-27,1.1584
488420,SZ399701,基本面60,2,19.6483,1.8876,0.54,0.1028,0.0961,0.0276,1748275200000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923155,1748341923155,False,5,0.8972,0.46,05-27,0.6318
488421,SZ399702,基本面120,2,20.5421,1.8405,0.5068,0.1164,0.0896,0.027,1748275200000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923224,1748341923224,False,5,0.8836,0.4932,05-27,0.6125
488406,SH000989,全指可选,3,20.8163,2.3757,0.1908,0.3092,0.1141,0.021,1748275200000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341922000,1748341922000,False,5,0.6908,0.8092,05-27,0.7656
488423,SZ399001,深证成指,1,24.828,2.1059,0.3564,0.11,0.0848,0.0203,1748275200000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923394,1748341923394,False,5,0.89,0.6436,05-27,0.648
488392,SH000905,中证500,1,28.5476,1.7629,0.6292,0.2592,0.0618,0.0178,1748275200000,mid,1,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341920817,1748341920817,False,5,0.7408,0.3708,05-27,0.7518
488399,SH000827,中证环保,3,32.1775,2.1236,0.666,0.1064,0.066,0.0227,1748275200000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921447,1748341921447,False,5,0.8936,0.334,05-27,0.5054
488424,SH000978,医药100,3,33.2691,3.0925,0.4032,0.0704,0.093,0.0203,1748275200000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923481,1748341923481,False,5,0.9296,0.5968,05-27,1.2144
488407,SH000991,全指医药,3,33.8538,3.1029,0.4036,0.0956,0.0917,0.0198,1748275200000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341922085,1748341922085,False,5,0.9044,0.5964,05-27,1.2127
488432,SZ399971,中证传媒,3,35.8818,2.152,0.51,0.2076,0.06,0.0237,1748275200000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341924052,1748341924052,False,5,0.7924,0.49,05-27,0.7336
488395,SH000852,中证1000,1,39.1068,2.0355,0.536,0.1436,0.052,0.0149,1748275200000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921067,1748341921067,False,5,0.8564,0.464,05-27,0.7641
488429,CSI931087,科技龙头,3,40.1671,4.0653,0.5632,0.2084,0.1012,0.0103,1748275200000,mid,1,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1748341923859,1748341923859,False,5,0.7916,0.4368,05-27,1.0259
488383,SPACEVCP,标普价值,2,6.6014,0.7277,0.5604,0.562,0.1102,0.0468,1748275200000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1423670400000,1748341920047,1748341920047,False,5,0.438,0.4396,05-27,1.5316
488398,SZ399986,中证银行,3,6.6321,0.6713,0.746,0.3552,0.1012,0.0646,1748275200000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921358,1748341921358,True,5,0.6448,0.254,05-27,2.9559
488430,CSPSADRP,标普红利,2,7.2576,0.7627,0.6176,0.3772,0.1051,0.0648,1748275200000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1423497600000,1748341923905,1748341923905,False,5,0.6228,0.3824,05-27,3.4439
488438,SH000015,上证红利,2,7.3109,0.7329,0.5644,0.3884,0.1002,0.0668,1748275200000,high,2,,0.05,1423411200000,1748341924488,1748341924488,False,5,0.6116,0.4356,05-27,6.301
488397,SH000922,中证红利,2,7.5837,0.7579,0.4656,0.3044,0.0999,0.0637,1748275200000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341921267,1748341921267,False,5,0.6956,0.5344,05-27,3.32
488415,CSIH30269,红利低波,2,7.736,0.8015,0.718,0.4856,0.1036,0.064,1748275200000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341922755,1748341922755,False,5,0.5144,0.282,05-27,2.8663
488428,CSI931157,红利成长LV,2,7.8476,0.7797,0.6734,0.3808,0.0994,0.064,1748275200000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1748341923815,1748341923815,False,5,0.6192,0.3266,05-27,1.8242
488419,SH000919,300价值,2,8.6582,0.9005,0.6204,0.338,0.104,0.0508,1748275200000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923071,1748341923071,False,5,0.662,0.3796,05-27,2.5358
488434,CSI930740,300红利LV,2,8.8809,0.8891,0.7776,0.4464,0.1001,0.0532,1748275200000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1422806400000,1748341924192,1748341924192,False,5,0.5536,0.2224,05-27,2.4482
488388,HKHSCEI,国企指数,1,9.596,1.0004,0.7936,0.654,0.1043,0.0376,1748275200000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341920507,1748341920507,False,5,0.346,0.2064,05-27,1.6668
488393,SH000170,50AH优选,1,9.676,1.0356,0.5985,0.3245,0.107,0.0427,1748275200000,high,2,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1748341920905,1748341920905,False,5,0.6755,0.4015,05-27,1.591
488389,HSFML25,香港大盘,1,9.7177,0.9978,0.6948,0.4368,0.1027,0.0383,1748275200000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341920595,1748341920595,False,5,0.5632,0.3052,05-27,1.1059
488410,SZ399550,央视50,2,9.8512,1.0305,0.764,0.2224,0.1046,0.0455,1748275200000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1423497600000,1748341922310,1748341922310,False,5,0.7776,0.236,05-27,1.6595
488387,HKHSI,恒生指数,1,10.4752,1.093,0.6008,0.5592,0.1043,0.0397,1748275200000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341920423,1748341920423,False,5,0.4408,0.3992,05-27,1.4395
488390,SH000016,上证50,1,10.8595,1.1906,0.7012,0.3044,0.1096,0.044,1748275200000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341920664,1748341920664,False,5,0.6956,0.2988,05-27,2.633
488401,SZ399998,中证煤炭,3,12.9664,1.3849,0.6787,0.6091,0.1068,0.0622,1748275200000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1748341921624,1748341921624,True,5,0.3909,0.3213,05-27,
488427,CSI931142,东证竞争,2,13.5265,2.0503,0.4336,0.4764,0.1516,0.0297,1748275200000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1423584000000,1748341923745,1748341923745,False,5,0.5236,0.5664,05-27,1.4765
