id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
436345,SZ399986,中证银行,3,4.9818,0.5834,0.109,0.0028,0.1171,0.0483,1653235200000,low,0,https://danjuanapp.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1653300790392,1653300790392,0.5039,True,0.9972,0.891,05-23
436395,SH000015,上证红利,2,5.2679,0.6273,0.0276,0.0332,0.1191,0.0583,1653235200000,low,0,,0.05,1328630400000,1653300790392,1653300790392,0.634,False,0.9668,0.9724,05-23
436367,CSIH30269,红利低波,2,5.2883,0.6265,0.041,0.0161,0.1185,0.0541,1653235200000,low,0,https://danjuanapp.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1653300790392,1653300790392,0.5692,False,0.9839,0.959,05-23
436385,CSI931157,红利成长LV,2,5.6061,0.6159,0.0312,0.0044,0.1099,0.0494,1653235200000,low,0,https://danjuanapp.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1328716800000,1653300790392,1653300790392,0.6137,False,0.9956,0.9688,05-23
436373,SPACEVCP,标普价值,2,5.6166,0.568,0.1186,0.0665,0.1011,0.0542,1653235200000,low,0,https://danjuanapp.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1653300790392,1653300790392,1.3032,False,0.9335,0.8814,05-23
436368,CSPSADRP,标普红利,2,5.7591,0.6495,0.0624,0.0152,0.1128,0.0538,1653235200000,low,0,https://danjuanapp.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1328716800000,1653300790392,1653300790392,0.5892,False,0.9848,0.9376,05-23
436344,SH000922,中证红利,2,5.8565,0.6788,0.02,0.0044,0.1159,0.0546,1653235200000,low,0,https://danjuanapp.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.6026,False,0.9956,0.98,05-23
436391,CSI930740,300红利LV,2,6.4025,0.7132,0.0888,0.0016,0.1114,0.0448,1653235200000,low,0,https://danjuanapp.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1328025600000,1653300790392,1653300790392,0.6181,False,0.9984,0.9112,05-23
436375,SH000919,300价值,2,6.8769,0.7843,0.1084,0.0044,0.114,0.0413,1653235200000,low,0,https://danjuanapp.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.5945,False,0.9956,0.8916,05-23
436372,CSI930949,神奇公式,2,7.4223,2.1621,0.0188,0.5096,0.2913,0.0275,1653235200000,low,0,https://danjuanapp.com/funding/006255?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.5344,False,0.4904,0.9812,05-23
436360,SH000925,基本面50,2,7.5012,0.8589,0.1472,0.0036,0.1145,0.0396,1653235200000,low,0,https://danjuanapp.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.6663,False,0.9964,0.8528,05-23
436369,SPHCMSHP,香港中小,1,9.4774,0.8993,0.0358,0.0112,0.0949,0.0413,1653235200000,low,0,https://danjuanapp.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1653300790392,1653300790392,,False,0.9888,0.9642,05-23
436378,SH000010,上证180,1,9.7997,1.1319,0.2652,0.0244,0.1155,0.0262,1653235200000,low,0,https://danjuanapp.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.7339,False,0.9756,0.7348,05-23
436386,GDAXI,德国DAX,1,12.6159,1.556,0.0333,0.1815,0.1233,0.0323,1653235200000,low,0,https://danjuanapp.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1653300790392,1653300790392,,False,0.8185,0.9667,05-23
436366,CSI930782,500低波,2,15.0873,1.2009,0.1118,0.0131,0.0796,0.0219,1653235200000,low,0,https://danjuanapp.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1653300790392,1653300790392,0.7793,False,0.9869,0.8882,05-23
436350,SZ399975,证券公司,3,15.8313,1.307,0.1215,0.0751,0.0826,0.0171,1653235200000,low,0,https://danjuanapp.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1653300790392,1653300790392,1.3063,True,0.9249,0.8785,05-23
436352,SZ399812,养老产业,3,19.5926,2.1649,0.1377,0.0036,0.1105,0.0167,1653235200000,low,0,https://danjuanapp.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1401984000000,1653300790392,1653300790392,0.9568,False,0.9964,0.8623,05-23
436339,SH000905,中证500,1,19.9442,1.628,0.0804,0.0324,0.0816,0.0176,1653235200000,low,0,https://danjuanapp.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.4922,False,0.9676,0.9196,05-23
436361,SZ399550,央视50,2,8.4029,1.0492,0.3841,0.0041,0.1249,0.0334,1653235200000,mid,1,https://danjuanapp.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1338912000000,1653300790392,1653300790392,0.7233,False,0.9959,0.6159,05-23
436357,HKHSCEI,国企指数,1,8.4358,0.8492,0.4756,0.0644,0.1007,0.0247,1653235200000,mid,1,https://danjuanapp.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,1.4652,False,0.9356,0.5244,05-23
436363,HSFML25,香港大盘,1,8.7965,0.9329,0.4452,0.06,0.1061,0.0251,1653235200000,mid,1,https://danjuanapp.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,1.0011,False,0.94,0.5548,05-23
436348,SZ399998,中证煤炭,3,9.1879,1.5839,0.2011,0.9126,0.1724,0.0335,1653235200000,mid,1,https://danjuanapp.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1653300790392,1653300790392,,True,0.0874,0.7989,05-23
436340,SH000170,50AH优选,1,9.3272,1.1291,0.354,0.5026,0.1211,0.0236,1653235200000,mid,1,https://danjuanapp.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1653300790392,1653300790392,0.9359,False,0.4974,0.646,05-23
436356,HKHSI,恒生指数,1,9.5565,0.9304,0.34,0.0348,0.0974,0.0261,1653235200000,mid,1,https://danjuanapp.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,1.3132,False,0.9652,0.66,05-23
436337,SH000016,上证50,1,9.7239,1.2076,0.426,0.3156,0.1242,0.0282,1653235200000,mid,1,https://danjuanapp.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.8795,False,0.6844,0.574,05-23
436362,SH000903,中证100,1,10.5836,1.281,0.4104,0.214,0.121,0.0265,1653235200000,mid,1,https://danjuanapp.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.7901,False,0.786,0.5896,05-23
436338,SH000300,沪深300,1,12.065,1.3805,0.46,0.1984,0.1144,0.0224,1653235200000,mid,1,https://danjuanapp.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.697,False,0.8016,0.54,05-23
436384,CSI931142,东证竞争,2,14.8234,2.398,0.7876,0.7896,0.1618,0.0176,1653235200000,mid,1,https://danjuanapp.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.6672,False,0.2104,0.2124,05-23
436365,SZ399324,深证红利,2,15.4315,1.8074,0.504,0.1384,0.1171,0.0307,1653235200000,mid,1,https://danjuanapp.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.6616,False,0.8616,0.496,05-23
436371,SZ399317,国证A指,1,15.9602,1.5598,0.3884,0.0976,0.0977,0.0181,1653235200000,mid,1,https://danjuanapp.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1328803200000,1653300790392,1653300790392,0.663,False,0.9024,0.6116,05-23
436383,SPCQVCP,标普质量,2,16.3642,2.9052,0.5563,0.4524,0.1694,0.0217,1653235200000,mid,1,https://danjuanapp.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1653300790392,1653300790392,1.9095,False,0.5476,0.4437,05-23
436358,SP500,标普500,1,19.0203,3.8355,0.3004,0.85,0.2017,0.0155,1653235200000,mid,1,https://danjuanapp.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1328025600000,1653300790392,1653300790392,1.2507,False,0.15,0.6996,05-23
436359,NDX,纳指100,1,23.4807,6.7968,0.4583,0.805,0.2895,0.0077,1653235200000,mid,1,https://danjuanapp.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1325692800000,1653300790392,1653300790392,1.1654,False,0.195,0.5417,05-23
436388,SZ399610,TMT50,3,24.3632,3.4345,0.0228,0.1256,0.141,0.0092,1653235200000,mid,1,https://danjuanapp.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1405699200000,1653300790392,1653300790392,0.8581,False,0.8744,0.9772,05-23
436389,SZ399971,中证传媒,3,24.7233,1.8377,0.0714,0.0086,0.0743,0.0188,1653235200000,mid,1,https://danjuanapp.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1653300790392,1653300790392,0.817,False,0.9914,0.9286,05-23
