id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,pb_over_history,pe_over_history,date,peg
486236,SZ399396,国证食品,3,22.2043,4.4238,0.0964,0.1532,0.1992,0.0358,1746633600000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116861,1746699116861,False,0.8468,0.9036,05-08,2.0055
486280,CSI931079,5G通讯,3,26.1228,3.0445,0.1452,0.2281,0.1165,0.0137,1746633600000,low,0,,0.05,1556553600000,1746699116875,1746699116875,False,0.7719,0.8548,05-08,0.6865
486276,SZ399989,中证医疗,3,30.3717,3.1777,0.1888,0.0164,0.1046,0.0179,1746633600000,low,0,,0.05,1421942400000,1746699116874,1746699116874,False,0.9836,0.8112,05-08,1.0065
486228,SZ399006,创业板,1,30.5309,3.7553,0.1444,0.1396,0.123,0.0134,1746633600000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116853,1746699116853,False,0.8604,0.8556,05-08,0.7771
486272,SZ399610,TMT50,3,31.5643,3.2892,0.2708,0.24,0.1042,0.0136,1746633600000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1467734400000,1746699116872,1746699116872,False,0.76,0.7292,05-08,0.7125
486229,SH000922,中证红利,2,7.5185,0.7496,0.452,0.2804,0.0997,0.0645,1746633600000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116854,1746699116854,False,0.7196,0.548,05-08,3.1916
486245,SH000925,基本面50,2,9.0494,0.9346,0.5136,0.2556,0.1033,0.0508,1746633600000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116864,1746699116864,False,0.7444,0.4864,05-08,2.0077
486225,SH000170,50AH优选,1,9.2599,1.0122,0.4781,0.2402,0.1093,0.0414,1746633600000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1746699116852,1746699116852,False,0.7598,0.5219,05-08,2.8624
486222,SH000016,上证50,1,10.8135,1.1854,0.6876,0.292,0.1096,0.0439,1746633600000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116851,1746699116851,False,0.708,0.3124,05-08,2.5088
486262,SH000010,上证180,1,11.003,1.1449,0.5492,0.1804,0.1041,0.039,1746633600000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116869,1746699116869,False,0.8196,0.4508,05-08,1.8337
486223,SH000300,沪深300,1,12.4451,1.2975,0.4952,0.126,0.1043,0.0352,1746633600000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116852,1746699116852,False,0.874,0.5048,05-08,1.3088
486277,CSI716567,MSCI中国,1,12.7328,1.3088,0.5671,0.161,0.1028,0.0341,1746633600000,mid,1,,0.05,1508688000000,1746699116874,1746699116874,False,0.839,0.4329,05-08,1.1556
486256,SZ399317,国证A指,1,18.5161,1.5362,0.6104,0.172,0.083,0.0251,1746633600000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116867,1746699116867,False,0.828,0.3896,05-08,1.139
486260,SZ399701,基本面60,2,19.5932,1.8909,0.5348,0.1064,0.0965,0.0307,1746633600000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116868,1746699116868,False,0.8936,0.4652,05-08,0.617
486261,SZ399702,基本面120,2,20.549,1.8439,0.5076,0.1176,0.0897,0.029,1746633600000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116868,1746699116868,False,0.8824,0.4924,05-08,0.5978
486238,SH000989,全指可选,3,20.8303,2.3579,0.1916,0.3024,0.1132,0.0229,1746633600000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116862,1746699116862,False,0.6976,0.8084,05-08,0.7549
486263,SZ399001,深证成指,1,25.1151,2.129,0.3844,0.1216,0.0848,0.0214,1746633600000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116869,1746699116869,False,0.8784,0.6156,05-08,0.6369
486231,SH000827,中证环保,3,31.7062,2.1226,0.6508,0.106,0.0669,0.0235,1746633600000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116854,1746699116854,False,0.894,0.3492,05-08,0.433
486264,SH000978,医药100,3,32.5064,3.0234,0.3696,0.0476,0.093,0.0197,1746633600000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116869,1746699116869,False,0.9524,0.6304,05-08,1.1421
486239,SH000991,全指医药,3,32.9816,3.0247,0.3692,0.0632,0.0917,0.0194,1746633600000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116862,1746699116862,False,0.9368,0.6308,05-08,1.1422
486273,SZ399971,中证传媒,3,36.8762,2.2019,0.5356,0.232,0.0597,0.0221,1746633600000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116873,1746699116873,False,0.768,0.4644,05-08,0.7474
486227,SH000852,中证1000,1,40.9851,2.0713,0.6064,0.1648,0.0505,0.0146,1746633600000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116853,1746699116853,False,0.8352,0.3936,05-08,0.7994
486271,CSI931087,科技龙头,3,42.3232,4.2599,0.6575,0.2418,0.1007,0.01,1746633600000,mid,1,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1746699116872,1746699116872,False,0.7582,0.3425,05-08,1.0542
486257,SPACEVCP,标普价值,2,6.4995,0.6572,0.5412,0.4956,0.1011,0.0468,1746633600000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116867,1746699116867,False,0.5044,0.4588,05-08,1.508
486230,SZ399986,中证银行,3,6.558,0.6623,0.7028,0.3348,0.101,0.0657,1746633600000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116854,1746699116854,True,0.6652,0.2972,05-08,2.8794
486253,CSPSADRP,标普红利,2,7.1886,0.7532,0.5888,0.3428,0.1048,0.0658,1746633600000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746699116866,1746699116866,False,0.6572,0.4112,05-08,3.3616
486279,SH000015,上证红利,2,7.2654,0.7262,0.5476,0.3748,0.1,0.0683,1746633600000,high,2,,0.05,1421769600000,1746699116874,1746699116874,False,0.6252,0.4524,05-08,5.884
486269,CSI931157,红利成长LV,2,7.6125,0.7558,0.6097,0.3513,0.0993,0.0653,1746633600000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1746699116872,1746699116872,True,0.6487,0.3903,05-08,1.777
486252,CSIH30269,红利低波,2,7.6539,0.7912,0.7116,0.464,0.1034,0.0649,1746633600000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116866,1746699116866,False,0.536,0.2884,05-08,2.8132
486259,SH000919,300价值,2,8.5552,0.8883,0.5672,0.304,0.1038,0.0525,1746633600000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116868,1746699116868,False,0.696,0.4328,05-08,2.418
486275,CSI930740,300红利LV,2,8.7755,0.8762,0.7568,0.4124,0.0998,0.0554,1746633600000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1421164800000,1746699116873,1746699116873,False,0.5876,0.2432,05-08,2.385
486242,HKHSCEI,国企指数,1,9.39,0.9717,0.7664,0.5892,0.1035,0.0373,1746633600000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116863,1746699116863,False,0.4108,0.2336,05-08,1.6309
486248,HSFML25,香港大盘,1,9.471,0.9686,0.65,0.3516,0.1023,0.0379,1746633600000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116865,1746699116865,False,0.6484,0.35,05-08,1.0779
486246,SZ399550,央视50,2,9.8648,1.0279,0.7724,0.2144,0.1042,0.0469,1746633600000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746699116864,1746699116864,False,0.7856,0.2276,05-08,1.6437
486241,HKHSI,恒生指数,1,10.2163,1.0605,0.5436,0.478,0.1038,0.0404,1746633600000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116863,1746699116863,False,0.522,0.4564,05-08,1.4039
486233,SZ399998,中证煤炭,3,12.6907,1.3546,0.657,0.5594,0.1067,0.0666,1746633600000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1746699116855,1746699116855,True,0.4406,0.343,05-08,
486268,CSI931142,东证竞争,2,14.2493,2.0226,0.6136,0.4296,0.1419,0.0338,1746633600000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116871,1746699116871,False,0.5704,0.3864,05-08,1.333
486247,SH000903,中证100,1,14.7867,1.5486,0.9448,0.6652,0.1047,0.0325,1746633600000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116865,1746699116865,False,0.3348,0.0552,05-08,1.2557
486267,SPCQVCP,标普质量,2,15.6419,2.777,0.4404,0.3848,0.1775,0.0208,1746633600000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116871,1746699116871,False,0.6152,0.5596,05-08,1.8252
486254,SPHCMSHP,香港中小,1,15.7994,1.0934,0.7794,0.3442,0.0692,0.0371,1746633600000,high,2,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1746699116867,1746699116867,False,0.6558,0.2206,05-08,
486270,GDAXI,德国DAX,1,18.0395,1.9423,0.5472,0.966,0.1077,0.0246,1746633600000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746699116872,1746699116872,False,0.034,0.4528,05-08,
486251,CSI930782,500低波,2,21.3832,1.4256,0.6284,0.4326,0.0667,0.0229,1746633600000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1746699116866,1746699116866,False,0.5674,0.3716,05-08,0.9591
486282,HKHSSCNE,新经济,2,23.5668,3.3155,0.4572,0.7835,0.1407,0.0082,1746633600000,high,2,,0.05,1542729600000,1746699116875,1746699116875,False,0.2165,0.5428,05-08,
486243,SP500,标普500,1,25.1288,4.6999,0.7012,0.8896,0.187,0.0132,1746633600000,high,2,https://danjuanfunds.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1421164800000,1746699116863,1746699116863,False,0.1104,0.2988,05-08,1.6523
486265,SZ399417,新能源车,3,26.6419,3.31,0.3808,0.4328,0.1242,0.0167,1746633600000,high,2,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116870,1746699116870,True,0.5672,0.6192,05-08,0.544
486224,SH000905,中证500,1,29.0409,1.788,0.656,0.304,0.0616,0.0182,1746633600000,high,2,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116852,1746699116852,False,0.696,0.344,05-08,0.7339
486244,NDX,纳指100,1,30.592,8.1548,0.616,0.7324,0.2666,0.0063,1746633600000,high,2,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746699116864,1746699116864,False,0.2676,0.384,05-08,1.5183
486255,935600,MSCI印度,1,40.269,5.4278,0.9472,0.9472,0.1348,0.0095,1746633600000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1456675200000,1746699116867,1746699116867,False,0.0528,0.0528,05-08,
486278,CSI930652,中证电子,3,45.7339,3.6557,0.6454,0.5309,0.0799,0.0091,1746633600000,high,2,,0.05,1433433600000,1746699116874,1746699116874,False,0.4691,0.3546,05-08,0.7889
486240,SH000993,全指信息,3,55.5184,3.8171,0.5468,0.3944,0.0688,0.0081,1746633600000,high,2,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116863,1746699116863,False,0.6056,0.4532,05-08,0.7959
486234,SZ399967,中证军工,3,99.5557,3.1939,0.7712,0.4844,0.0321,0.0059,1746633600000,high,2,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1421942400000,1746699116855,1746699116855,True,0.5156,0.2288,05-08,0.8788
486281,SH000688,科创50,1,150.6291,4.669,0.9985,0.4494,0.031,0.0064,1746633600000,high,2,,0.05,1577721600000,1746699116875,1746699116875,False,0.5506,0.0015,05-08,1.0202
486284,HKHSTECH,恒生科技,3,21.7571,2.9734,0.1821,0.6195,0.1367,0.0083,1746633600000,unsort,99,,0.05,1595779200000,1746699116876,1746699116876,False,0.3805,0.8179,05-08,
