id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
458080,SZ399986,中证银行,3,4.8361,0.5675,0.1688,0.0918,0.1173,0.0568,1691337600000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1691402465404,1691402465404,0.6554,True,08-07,0.9082,0.8312
458103,CSPSADRP,标普红利,2,5.4003,0.707,0.1,0.1964,0.1309,0.0683,1691337600000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1367424000000,1691402465404,1691402465404,1.3014,False,08-07,0.8036,0.9
458130,SH000015,上证红利,2,5.4051,0.6355,0.1384,0.1396,0.1176,0.0652,1691337600000,low,0,,0.05,1366905600000,1691402465404,1691402465404,0.9439,False,08-07,0.8604,0.8616
458107,SPACEVCP,标普价值,2,5.4305,0.5492,0.13,0.1096,0.1011,0.0561,1691337600000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1367510400000,1691402465404,1691402465404,1.26,False,08-07,0.8904,0.87
458102,CSIH30269,红利低波,2,5.6097,0.6608,0.2523,0.1816,0.1178,0.0607,1691337600000,low,0,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1691402465404,1691402465404,0.8637,False,08-07,0.8184,0.7477
458079,SH000922,中证红利,2,5.8801,0.6746,0.106,0.092,0.1147,0.0578,1691337600000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1367510400000,1691402465404,1691402465404,0.8069,False,08-07,0.908,0.894
458119,CSI931157,红利成长LV,2,7.1072,0.8295,0.16,0.118,0.1167,0.0402,1691337600000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1367424000000,1691402465404,1691402465404,0.8692,False,08-07,0.882,0.84
458095,SH000925,基本面50,2,7.8985,0.9318,0.276,0.136,0.118,0.0464,1691337600000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1367510400000,1691402465404,1691402465404,1.0568,False,08-07,0.864,0.724
458098,HSFML25,香港大盘,1,7.9368,0.8842,0.182,0.054,0.1114,0.0362,1691337600000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1367510400000,1691402465404,1691402465404,0.9033,False,08-07,0.946,0.818
458075,SH000170,50AH优选,1,8.8844,1.1057,0.2645,0.4163,0.1245,0.0347,1691337600000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1691402465404,1691402465404,0.7806,False,08-07,0.5837,0.7355
