id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
462538,SZ399986,中证银行,3,4.7208,0.5291,0.1464,0.0204,0.1121,0.0584,1700496000000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1376409600000,1700562929073,1700562929073,1.1189,True,11-21,0.9796,0.8536
462565,SPACEVCP,标普价值,2,5.0437,0.51,0.0324,0.0324,0.1011,0.0603,1700496000000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1376409600000,1700562929073,1700562929073,1.1702,False,11-21,0.9676,0.9676
462561,CSPSADRP,标普红利,2,5.523,0.6596,0.1412,0.1112,0.1194,0.07,1700496000000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1376323200000,1700562929073,1700562929073,3.98,False,11-21,0.8888,0.8588
462587,SH000015,上证红利,2,5.5357,0.6115,0.1936,0.07,0.1105,0.0646,1700496000000,low,0,,0.05,1376236800000,1700562929073,1700562929073,2.1474,False,11-21,0.93,0.8064
462560,CSIH30269,红利低波,2,5.5563,0.6213,0.2392,0.0886,0.1118,0.0624,1700496000000,low,0,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1700562929073,1700562929073,1.3552,False,11-21,0.9114,0.7608
462537,SH000922,中证红利,2,5.9074,0.6353,0.1296,0.0316,0.1075,0.0591,1700496000000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1376409600000,1700562929073,1700562929073,1.5302,False,11-21,0.9684,0.8704
462583,CSI930740,300红利LV,2,7.0182,0.7539,0.2968,0.1184,0.1074,0.0473,1700496000000,low,0,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1375632000000,1700562929073,1700562929073,1.2391,False,11-21,0.8816,0.7032
462577,CSI931157,红利成长LV,2,7.1072,0.8295,0.16,0.118,0.1167,0.0402,1700496000000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1376323200000,1700562929073,1700562929073,0.8692,False,11-21,0.882,0.84
462567,SH000919,300价值,2,7.1118,0.756,0.2356,0.014,0.1063,0.052,1700496000000,low,0,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1376409600000,1700562929073,1700562929073,1.4698,False,11-21,0.986,0.7644
462556,HSFML25,香港大盘,1,7.2446,0.796,0.0368,0.0168,0.1099,0.0407,1700496000000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1376409600000,1700562929073,1700562929073,0.8245,False,11-21,0.9832,0.9632
