id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
457006,SZ399986,中证银行,3,4.8574,0.5569,0.1708,0.0772,0.1146,0.048,1689177600000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1689242785402,1689242785402,0.6503,True,07-13,0.9228,0.8292
457033,SPACEVCP,标普价值,2,5.1792,0.5237,0.0464,0.044,0.1011,0.0588,1689177600000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,1.2017,False,07-13,0.956,0.9536
457055,SH000015,上证红利,2,5.5574,0.6362,0.1732,0.1364,0.1145,0.0498,1689177600000,low,0,,0.05,1364745600000,1689242785402,1689242785402,0.9346,False,07-13,0.8636,0.8268
457028,CSIH30269,红利低波,2,5.7737,0.6643,0.2937,0.1855,0.1151,0.0483,1689177600000,low,0,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1689242785402,1689242785402,0.8742,False,07-13,0.8145,0.7063
457005,SH000922,中证红利,2,5.9656,0.6681,0.1304,0.0748,0.112,0.0492,1689177600000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,0.7954,False,07-13,0.9252,0.8696
457029,CSPSADRP,标普红利,2,6.0185,0.6981,0.2096,0.1772,0.116,0.0507,1689177600000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1364832000000,1689242785402,1689242785402,0.9329,False,07-13,0.8228,0.7904
457045,CSI931157,红利成长LV,2,7.1072,0.8295,0.16,0.118,0.1167,0.0402,1689177600000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1364832000000,1689242785402,1689242785402,0.8692,False,07-13,0.882,0.84
457035,SH000919,300价值,2,7.268,0.826,0.2776,0.1016,0.1136,0.047,1689177600000,low,0,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,0.8767,False,07-13,0.8984,0.7224
457024,HSFML25,香港大盘,1,7.741,0.8623,0.1092,0.0264,0.1114,0.0369,1689177600000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,0.881,False,07-13,0.9736,0.8908
457021,SH000925,基本面50,2,7.7477,0.9007,0.2412,0.1032,0.1163,0.0457,1689177600000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,1.0196,False,07-13,0.8968,0.7588
457018,HKHSCEI,国企指数,1,7.7892,0.8148,0.2832,0.0704,0.1046,0.0322,1689177600000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,1.3529,False,07-13,0.9296,0.7168
457001,SH000170,50AH优选,1,8.5791,1.0646,0.1386,0.3102,0.1241,0.039,1689177600000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1689242785402,1689242785402,0.7369,False,07-13,0.6898,0.8614
457017,HKHSI,恒生指数,1,9.1024,0.9331,0.1704,0.086,0.1025,0.0367,1689177600000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,1.2508,False,07-13,0.914,0.8296
457050,SZ399393,国证地产,3,11.5167,0.8554,0.4884,0.0084,0.0743,0.0312,1689177600000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1364918400000,1689242785402,1689242785402,0.7622,True,07-13,0.9916,0.5116
