id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
491348,SZ399393,国证地产,3,0.0,0.8727,0.0,0.1904,0.0,0.0153,1753804800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871523869,1753871523869,True,5,0.8096,1.0,07-30,
491320,SZ399812,养老产业,3,15.5003,2.2666,0.0724,0.2612,0.1462,0.0212,1753804800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871521802,1753871521802,False,5,0.7388,0.9276,07-30,2.2508
491327,CSIH11136,中国互联,3,17.3181,2.8763,0.0796,0.2936,0.1661,0.0103,1753804800000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871522354,1753871522354,False,5,0.7064,0.9204,07-30,
491315,SZ399997,中证白酒,3,18.4957,5.2578,0.0448,0.2444,0.2843,0.0386,1753804800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871521445,1753871521445,False,5,0.7556,0.9552,07-30,2.2784
491333,SH000932,主要消费,3,19.2679,4.4082,0.0136,0.2492,0.2288,0.0333,1753804800000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871522799,1753871522799,False,5,0.7508,0.9864,07-30,1.8629
491357,CSIH30094,消费红利,2,19.3083,4.5159,0.048,0.2876,0.2339,0.0381,1753804800000,low,0,,0.05,1429632000000,1753871524457,1753871524457,False,5,0.7124,0.952,07-30,1.8759
491319,SZ399396,国证食品,3,20.9953,4.5708,0.056,0.194,0.2177,0.0344,1753804800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871521725,1753871521725,False,5,0.806,0.944,07-30,2.001
491328,SZ399324,深证红利,2,14.7574,2.4453,0.2964,0.7844,0.1657,0.0407,1753804800000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871522441,1753871522441,False,5,0.2156,0.7036,07-30,1.2309
491341,CSIH30533,中概互联50,3,18.4189,3.0185,0.0832,0.316,0.1639,0.0093,1753804800000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871523393,1753871523393,False,5,0.684,0.9168,07-30,
491335,SZ399701,基本面60,2,20.5277,2.0382,0.6316,0.2624,0.0993,0.0265,1753804800000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1429718400000,1753871522951,1753871522951,False,5,0.7376,0.3684,07-30,0.6725
