id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
447426,SZ399986,中证银行,3,4.5332,0.5342,0.0254,0.0149,0.1178,0.0575,1669651200000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1669722024355,1669722024355,0.5224,True,0.9851,0.9746,11-29
447448,CSIH30269,红利低波,2,4.9616,0.5863,0.0262,0.0119,0.1182,0.0615,1669651200000,low,0,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1669722024355,1669722024355,0.6286,False,0.9881,0.9738,11-29
447476,SH000015,上证红利,2,5.003,0.5926,0.0284,0.0096,0.1184,0.0689,1669651200000,low,0,,0.05,1344960000000,1669722024355,1669722024355,0.7042,False,0.9904,0.9716,11-29
447454,SPACEVCP,标普价值,2,5.053,0.511,0.0284,0.0284,0.1011,0.0602,1669651200000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1669722024355,1669722024355,1.1724,False,0.9716,0.9716,11-29
447466,CSI931157,红利成长LV,2,5.3289,0.6444,0.0288,0.0328,0.1209,0.0514,1669651200000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1345046400000,1669722024355,1669722024355,0.5583,False,0.9672,0.9712,11-29
447449,CSPSADRP,标普红利,2,5.3903,0.6353,0.0724,0.0152,0.1179,0.0667,1669651200000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1345046400000,1669722024355,1669722024355,0.7482,False,0.9848,0.9276,11-29
447425,SH000922,中证红利,2,5.6388,0.6439,0.034,0.0104,0.1142,0.0622,1669651200000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1345132800000,1669722024355,1669722024355,0.7189,False,0.9896,0.966,11-29
447472,CSI930740,300红利LV,2,6.0777,0.6919,0.062,0.0208,0.1138,0.0519,1669651200000,low,0,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1344355200000,1669722024355,1669722024355,0.8045,False,0.9792,0.938,11-29
447453,CSI930949,神奇公式,2,6.441,1.4321,0.016,0.0344,0.2223,0.0414,1669651200000,low,0,https://danjuanfunds.com/funding/006255?channel=1800100001&source=guzhi__web_20171001,0.05,1345132800000,1669722024355,1669722024355,0.2357,False,0.9656,0.984,11-29
447456,SH000919,300价值,2,6.6727,0.7753,0.1216,0.0192,0.1162,0.0509,1669651200000,low,0,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1345132800000,1669722024355,1669722024355,0.8057,False,0.9808,0.8784,11-29
447441,SH000925,基本面50,2,7.1623,0.8362,0.1504,0.0136,0.1168,0.0478,1669651200000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1345132800000,1669722024355,1669722024355,0.8225,False,0.9864,0.8496,11-29
447444,HSFML25,香港大盘,1,7.3097,0.8363,0.0332,0.0128,0.1144,0.0452,1669651200000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1345132800000,1669722024355,1669722024355,0.8319,False,0.9872,0.9668,11-29
447438,HKHSCEI,国企指数,1,7.6775,0.7689,0.2548,0.0244,0.1001,0.0392,1669651200000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1345132800000,1669722024355,1669722024355,1.3335,False,0.9756,0.7452,11-29
447442,SZ399550,央视50,2,7.7339,0.97,0.2044,0.0112,0.1254,0.0404,1669651200000,low,0,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1345046400000,1669722024355,1669722024355,0.8492,False,0.9888,0.7956,11-29
447421,SH000170,50AH优选,1,8.1848,1.0365,0.0566,0.2328,0.1266,0.0307,1669651200000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1669722024355,1669722024355,1.2555,False,0.7672,0.9434,11-29
