id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
465726,SZ399986,中证银行,3,4.9557,0.5537,0.2352,0.1148,0.1117,0.0558,1706544000000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.2331,True,01-30,0.8852,0.7648
465754,SPACEVCP,标普价值,2,5.0998,0.5157,0.0648,0.0648,0.1011,0.0597,1706544000000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.1833,False,01-30,0.9352,0.9352
465766,CSI931157,红利成长LV,2,5.598,0.6135,0.054,0.0232,5.598,0.0528,1706544000000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1383062400000,1706610084980,1706610084980,0.6135,False,01-30,0.9768,0.946
465776,SH000015,上证红利,2,5.8457,0.651,0.268,0.224,0.1114,0.0617,1706544000000,low,0,,0.05,1382976000000,1706610084980,1706610084980,2.6524,False,01-30,0.776,0.732
465749,CSPSADRP,标普红利,2,5.9347,0.707,0.2304,0.2416,0.1191,0.0632,1706544000000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1383062400000,1706610084980,1706610084980,4.7497,False,01-30,0.7584,0.7696
465725,SH000922,中证红利,2,6.3098,0.6973,0.286,0.1728,0.1105,0.0577,1706544000000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.8064,False,01-30,0.8272,0.714
465744,HSFML25,香港大盘,1,6.4926,0.7157,0.0056,0.0036,0.1102,0.0459,1706544000000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.7389,False,01-30,0.9964,0.9944
465738,HKHSCEI,国企指数,1,6.7413,0.7148,0.0648,0.0096,0.106,0.0403,1706544000000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.1709,False,01-30,0.9904,0.9352
465741,SH000925,基本面50,2,7.6907,0.8363,0.2308,0.0412,0.1087,0.0479,1706544000000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.7397,False,01-30,0.9588,0.7692
465737,HKHSI,恒生指数,1,7.7571,0.8161,0.0124,0.0116,0.1052,0.045,1706544000000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.066,False,01-30,0.9884,0.9876
465742,SZ399550,央视50,2,7.9062,0.9302,0.18,0.0216,0.1177,0.0435,1706544000000,low,0,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1383062400000,1706610084980,1706610084980,1.3407,False,01-30,0.9784,0.82
465721,SH000170,50AH优选,1,7.9692,0.9036,0.0444,0.0257,0.1134,0.0387,1706544000000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1706610084980,1706610084980,1.8076,False,01-30,0.9743,0.9556
465718,SH000016,上证50,1,9.3299,1.0738,0.2252,0.0344,0.1151,0.0421,1706544000000,low,0,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,2.1453,False,01-30,0.9656,0.7748
465759,SH000010,上证180,1,9.6259,1.0536,0.2152,0.024,0.1095,0.0371,1706544000000,low,0,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.2981,False,01-30,0.976,0.7848
465751,SPHCMSHP,香港中小,1,9.837,0.7942,0.0788,0.0125,0.0807,0.0494,1706544000000,low,0,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1706610084980,1706610084980,,False,01-30,0.9875,0.9212
465719,SH000300,沪深300,1,10.6516,1.18,0.1348,0.0152,0.1108,0.0325,1706544000000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.0118,False,01-30,0.9848,0.8652
465774,CSI716567,MSCI中国,1,11.176,1.1995,0.1269,0.0033,0.1073,0.0306,1706544000000,low,0,,0.05,1508688000000,1706610084980,1706610084980,0.8677,False,01-30,0.9967,0.8731
465767,GDAXI,德国DAX,1,12.8216,1.5545,0.1145,0.1976,0.1212,0.0319,1706544000000,low,0,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1706610084980,1706610084980,,False,01-30,0.8024,0.8855
465764,SPCQVCP,标普质量,2,13.8834,2.4648,0.2872,0.2852,0.1694,0.0184,1706544000000,low,0,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.62,False,01-30,0.7148,0.7128
465727,SH000827,中证环保,3,14.256,2.0156,0.0,0.0412,0.1414,0.0226,1706544000000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.8877,False,01-30,0.9588,1.0
465762,SZ399417,新能源车,3,14.6484,2.4881,0.0009,0.2328,0.1699,0.0148,1706544000000,low,0,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1706610084980,1706610084980,1.3637,True,01-30,0.7672,0.9991
465753,SZ399317,国证A指,1,14.9531,1.3515,0.1656,0.0008,0.0904,0.0243,1706544000000,low,0,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.9477,False,01-30,0.9992,0.8344
465745,CSIH11136,中国互联,3,15.0757,2.1239,0.0012,0.0072,0.1409,0.0095,1706544000000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,,False,01-30,0.9928,0.9988
465763,CSIH30533,中概互联50,3,15.1827,2.1116,0.0014,0.0081,0.1391,0.0091,1706544000000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1706610084980,1706610084980,,False,01-30,0.9919,0.9986
465722,SZ399330,深证100,1,15.7434,2.1021,0.0228,0.0576,0.1335,0.0209,1706544000000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.8541,False,01-30,0.9424,0.9772
465779,HKHSSCNE,新经济,2,16.7743,2.1903,0.0,0.2233,0.1306,0.0135,1706544000000,low,0,,0.05,1542729600000,1706610084980,1706610084980,,False,01-30,0.7767,1.0
465758,SZ399702,基本面120,2,16.7771,1.6324,0.1832,0.0164,0.0973,0.0239,1706544000000,low,0,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.7406,False,01-30,0.9836,0.8168
465734,SH000989,全指可选,3,17.076,2.0027,0.04,0.1264,0.1173,0.0232,1706544000000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.6709,False,01-30,0.8736,0.96
465733,SZ399812,养老产业,3,17.6824,1.7696,0.0089,0.0025,0.1001,0.0238,1706544000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1401984000000,1706610084980,1706610084980,0.78,False,01-30,0.9975,0.9911
465747,CSI930782,500低波,2,17.8119,1.2728,0.284,0.0643,0.0715,0.0243,1706544000000,low,0,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1706610084980,1706610084980,1.2751,False,01-30,0.9357,0.716
465760,SZ399001,深证成指,1,18.5156,1.8684,0.1548,0.0196,0.1009,0.0188,1706544000000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.7693,False,01-30,0.9804,0.8452
465720,SH000905,中证500,1,19.5494,1.4973,0.07,0.002,0.0766,0.0206,1706544000000,low,0,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.8041,False,01-30,0.998,0.93
465724,SZ399006,创业板,1,23.401,3.1755,0.0,0.0,0.1357,0.0113,1706544000000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.8557,False,01-30,1.0,1.0
465761,SH000978,医药100,3,25.1442,2.9575,0.0096,0.0,0.1176,0.016,1706544000000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.3268,False,01-30,1.0,0.9904
465735,SH000991,全指医药,3,27.7499,2.971,0.0684,0.0136,0.1071,0.0158,1706544000000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.1527,False,01-30,0.9864,0.9316
465773,SZ399989,中证医疗,3,28.5278,3.6645,0.0851,0.0,0.1285,0.0183,1706544000000,low,0,,0.05,1414684800000,1706610084980,1706610084980,2.0246,False,01-30,1.0,0.9149
465769,SZ399610,TMT50,3,29.7676,2.5195,0.1876,0.0,0.0846,0.0135,1706544000000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1441555200000,1706610084980,1706610084980,0.7228,False,01-30,1.0,0.8124
465723,SH000852,中证1000,1,30.0617,1.7151,0.1338,0.0004,0.0571,0.0146,1706544000000,low,0,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1706610084980,1706610084980,0.7618,False,01-30,0.9996,0.8662
465770,SZ399971,中证传媒,3,31.8922,1.8494,0.2503,0.0431,0.058,0.0211,1706544000000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1706610084980,1706610084980,0.2766,False,01-30,0.9569,0.7497
465775,CSI930652,中证电子,3,37.0353,2.6431,0.2528,0.0417,0.0714,0.0114,1706544000000,low,0,,0.05,1433433600000,1706610084980,1706610084980,1.2829,False,01-30,0.9583,0.7472
465736,SH000993,全指信息,3,41.696,2.7316,0.1656,0.0248,0.0655,0.0104,1706544000000,low,0,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.1955,False,01-30,0.9752,0.8344
465730,SZ399967,中证军工,3,46.6092,2.4117,0.0069,0.0846,0.0517,0.0062,1706544000000,low,0,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1387987200000,1706610084980,1706610084980,0.7787,True,01-30,0.9154,0.9931
465748,CSIH30269,红利低波,2,5.8347,0.6551,0.3347,0.1955,0.1123,0.0587,1706544000000,mid,1,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1706610084980,1706610084980,1.4851,False,01-30,0.8045,0.6653
465772,CSI930740,300红利LV,2,7.3622,0.8056,0.4352,0.2128,0.1094,0.046,1706544000000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1382371200000,1706610084980,1706610084980,1.61,False,01-30,0.7872,0.5648
465756,SH000919,300价值,2,7.448,0.8164,0.3368,0.1232,0.1096,0.0503,1706544000000,mid,1,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,1.9292,False,01-30,0.8768,0.6632
465765,CSI931142,东证竞争,2,12.5841,1.6828,0.3608,0.0588,0.1337,0.0369,1706544000000,mid,1,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1383148800000,1706610084980,1706610084980,0.9413,False,01-30,0.9412,0.6392
