id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
491932,SZ399393,国证地产,3,0.0,0.8589,0.0,0.1832,0.0,0.0107,1754928000000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994723691,1754994723691,True,5,08-12,0.8168,1.0,
491904,SZ399812,养老产业,3,15.0774,2.2118,0.0712,0.242,0.1467,0.0225,1754928000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994721694,1754994721694,False,5,08-12,0.758,0.9288,2.1286
491911,CSIH11136,中国互联,3,17.2602,2.8686,0.0808,0.2944,0.1662,0.0103,1754928000000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994722216,1754994722216,False,5,08-12,0.7056,0.9192,
491899,SZ399997,中证白酒,3,18.3902,5.2943,0.044,0.2512,0.2879,0.0409,1754928000000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994721327,1754994721327,False,5,08-12,0.7488,0.956,2.2662
491917,SH000932,主要消费,3,19.0802,4.4006,0.0144,0.2512,0.2306,0.0346,1754928000000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994722593,1754994722593,False,5,08-12,0.7488,0.9856,1.8487
491941,CSIH30094,消费红利,2,19.1574,4.5296,0.044,0.292,0.2364,0.0398,1754928000000,low,0,,0.05,1430841600000,1754994724260,1754994724260,False,5,08-12,0.708,0.956,1.8666
491903,SZ399396,国证食品,3,20.7788,4.568,0.0524,0.1936,0.2198,0.0359,1754928000000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994721629,1754994721629,False,5,08-12,0.8064,0.9476,1.9885
491934,SZ399989,中证医疗,3,32.6489,3.8003,0.2956,0.132,0.1164,0.015,1754928000000,low,0,,0.05,1430928000000,1754994723840,1754994723840,False,5,08-12,0.868,0.7044,1.2203
491925,CSIH30533,中概互联50,3,18.2638,2.995,0.0828,0.3116,0.164,0.0093,1754928000000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994723170,1754994723170,False,5,08-12,0.6884,0.9172,
491919,SZ399701,基本面60,2,20.1177,2.0139,0.5996,0.2312,0.1001,0.0271,1754928000000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994722724,1754994722724,False,5,08-12,0.7688,0.4004,0.6629
491920,SZ399702,基本面120,2,20.4125,2.0241,0.4924,0.2536,0.0992,0.0253,1754928000000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1754994722808,1754994722808,False,5,08-12,0.7464,0.5076,0.657
