id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
467818,SZ399986,中证银行,3,5.1313,0.5717,0.2704,0.15,0.1114,0.0536,1711296000000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,1.496,True,0.85,0.7296,03-25
467845,SPACEVCP,标普价值,2,5.3141,0.5374,0.132,0.122,0.1011,0.0573,1711296000000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,1.233,False,0.878,0.868,03-25
467857,CSI931157,红利成长LV,2,5.8885,0.6432,0.0876,0.05,0.1092,0.0504,1711296000000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1387123200000,1711361111112,1711361111112,0.6432,False,0.95,0.9124,03-25
467836,HSFML25,香港大盘,1,7.2337,0.7625,0.0676,0.0292,0.1054,0.043,1711296000000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,0.8233,False,0.9708,0.9324,03-25
467830,HKHSCEI,国企指数,1,7.5674,0.7572,0.2476,0.042,0.1001,0.0381,1711296000000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,1.3144,False,0.958,0.7524,03-25
467813,SH000170,50AH优选,1,8.5437,0.9622,0.1523,0.067,0.1126,0.0365,1711296000000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1711361111112,1711361111112,2.4134,False,0.933,0.8477,03-25
467829,HKHSI,恒生指数,1,8.6084,0.8528,0.0936,0.0344,0.0991,0.0437,1711296000000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,1.183,False,0.9656,0.9064,03-25
467811,SH000300,沪深300,1,11.528,1.2634,0.242,0.076,0.1096,0.0299,1711296000000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,1.3412,False,0.924,0.758,03-25
467819,SH000827,中证环保,3,15.9715,2.1801,0.0288,0.122,0.1365,0.0206,1711296000000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,1.4146,False,0.878,0.9712,03-25
467814,SZ399330,深证100,1,17.8214,2.3346,0.14,0.1528,0.131,0.0182,1711296000000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1387209600000,1711361111112,1711361111112,1.2434,False,0.8472,0.86,03-25
