id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
517740,935600,MSCI印度,1,34.5579,4.6577,0.7472,0.7472,0.1348,0.0097,1790179200000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1486051200000,1790245925755,1790245925755,False,5,09-24,0.2528,0.2528,
517774,CSI716567,MSCI中国,1,13.8869,1.5265,0.6768,0.6469,0.1099,0.0243,1790179200000,high,2,,0.05,1508688000000,1790263923091,1790263923091,False,5,09-24,0.3531,0.3232,0.8563
517775,CSI930652,中证电子,3,51.7133,6.3423,0.7816,0.964,0.1226,0.0063,1790179200000,high,2,,0.05,1466006400000,1790263923178,1790263923178,False,5,09-24,0.036,0.2184,0.7158
517773,CSI930740,300红利LV,2,9.1525,0.8729,0.8304,0.424,0.0954,0.0439,1790179200000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1465142400000,1790263922990,1790263922990,False,5,09-24,0.576,0.1696,3.1334
517758,CSI930782,500低波,2,19.4304,1.5714,0.4248,0.6648,0.0809,0.0249,1790179200000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921528,1790263921528,False,5,09-24,0.3352,0.5752,1.0375
517776,CSI931079,5G通讯,3,46.3263,6.9056,0.8406,0.9433,0.1491,0.0062,1790179200000,high,2,,0.05,1556553600000,1790263923271,1790263923271,False,5,09-24,0.0567,0.1594,0.4686
517770,CSI931087,科技龙头,3,46.7161,7.3183,0.6616,0.9196,0.1567,0.0062,1790179200000,high,2,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1790263922710,1790263922710,False,5,09-24,0.0804,0.3384,0.5873
517768,CSI931142,东证竞争,2,17.4608,2.7436,0.8716,0.8632,0.1571,0.0258,1790179200000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263922539,1790263922539,False,5,09-24,0.1368,0.1284,0.561
517769,CSI931157,红利成长LV,2,7.9437,0.8754,0.6151,0.6007,0.1102,0.0456,1790179200000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1790263922634,1790263922634,False,5,09-24,0.3993,0.3849,1.206
517787,CSIH11136,中国互联,3,20.1042,2.1342,0.2464,0.0276,0.1062,0.0112,1790179200000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299921097,1790299921097,False,5,09-24,0.9724,0.7536,
517738,CSIH30094,消费红利,2,18.9288,3.392,0.0808,0.0104,0.1792,0.0462,1790179200000,low,0,,0.05,1466006400000,1790245925605,1790245925605,False,5,09-24,0.9896,0.9192,2.8596
517713,CSIH30269,红利低波,2,8.4536,0.8673,0.7768,0.618,0.1026,0.0445,1790179200000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245923582,1790245923582,False,5,09-24,0.382,0.2232,1.9095
517790,CSIH30533,中概互联50,3,16.7356,1.9764,0.0468,0.0096,0.1181,0.0112,1790179200000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299921486,1790299921486,False,5,09-24,0.9904,0.9532,
517727,CSPSADRP,标普红利,2,9.9726,1.1572,0.9804,0.8872,0.116,0.0532,1790179200000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1466006400000,1790245924742,1790245924742,False,5,09-24,0.1128,0.0196,1.9882
517741,GDAXI,德国DAX,1,16.9647,1.7138,0.4668,0.546,0.101,0.001,1790179200000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1466006400000,1790245925849,1790245925849,False,5,09-24,0.454,0.5332,
517783,HKHSCEI,国企指数,1,9.4571,0.9505,0.662,0.4564,0.1005,0.0298,1790179200000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299920494,1790299920494,False,5,09-24,0.5436,0.338,1.6427
517781,HKHSI,恒生指数,1,10.9463,1.1546,0.582,0.6428,0.1055,0.0327,1790179200000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299920356,1790299920356,False,5,09-24,0.3572,0.418,1.5042
517791,HKHSSCNE,新经济,2,24.7022,2.9221,0.5603,0.5498,0.1183,0.0107,1790179200000,high,2,,0.05,1542729600000,1790299921800,1790299921800,False,5,09-24,0.4502,0.4397,
517778,HKHSTECH,恒生科技,3,23.1664,2.3518,0.3642,0.1815,0.1015,0.0105,1790179200000,mid,1,,0.05,1595779200000,1790263923409,1790263923409,False,5,09-24,0.8185,0.6358,
517784,HSFML25,香港大盘,1,9.1536,0.9835,0.4824,0.3756,0.1074,0.0312,1790179200000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299920571,1790299920571,False,5,09-24,0.6244,0.5176,1.0417
517780,NDX,纳指100,1,30.9572,9.5617,0.5088,0.8772,0.3089,0.0043,1790179200000,high,2,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1466006400000,1790299920278,1790299920278,False,5,09-24,0.1228,0.4912,1.5364
517764,SH000010,上证180,1,11.387,1.2059,0.6088,0.3668,0.1059,0.0303,1790179200000,high,2,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263922142,1790263922142,False,5,09-24,0.6332,0.3912,1.1392
517735,SH000015,上证红利,2,8.8933,0.8601,0.9636,0.6292,0.0967,0.0404,1790179200000,high,2,,0.05,1465920000000,1790245925395,1790245925395,False,5,09-24,0.3708,0.0364,1.5471
517744,SH000016,上证50,1,10.6806,1.2265,0.548,0.4592,0.1148,0.0325,1790179200000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920112,1790263920112,False,5,09-24,0.5408,0.452,1.347
517692,SH000170,50AH优选,1,9.2674,1.1774,0.3976,0.6804,0.127,0.0308,1790179200000,high,2,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245921739,1790245921739,False,5,09-24,0.3196,0.6024,1.4723
517745,SH000300,沪深300,1,13.2886,1.4049,0.6284,0.3608,0.1057,0.0271,1790179200000,high,2,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920230,1790263920230,False,5,09-24,0.6392,0.3716,0.8976
517777,SH000688,科创50,1,133.3478,7.7384,0.7957,0.9131,0.058,0.0024,1790179200000,high,2,,0.05,1577721600000,1790263923340,1790263923340,False,5,09-24,0.0869,0.2043,0.7993
517698,SH000827,中证环保,3,27.8908,2.3543,0.4528,0.3208,0.0844,0.0196,1790179200000,high,2,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245922282,1790245922282,False,5,09-24,0.6792,0.5472,0.5012
517785,SH000852,中证1000,1,43.4199,2.3864,0.6864,0.4528,0.055,0.0109,1790179200000,high,2,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299920729,1790299920729,False,5,09-24,0.5472,0.3136,0.7899
517756,SH000903,中证100,1,16.4006,1.8123,0.9052,0.9036,0.1105,0.027,1790179200000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921360,1790263921360,False,5,09-24,0.0964,0.0948,0.8536
517746,SH000905,中证500,1,32.6288,2.3656,0.762,0.7676,0.0725,0.0139,1790179200000,high,2,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920318,1790263920318,False,5,09-24,0.2324,0.238,0.6849
517761,SH000919,300价值,2,8.6937,0.9047,0.6012,0.3928,0.1041,0.0403,1790179200000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921852,1790263921852,False,5,09-24,0.6072,0.3988,1.424
517750,SH000922,中证红利,2,8.5831,0.846,0.7856,0.4956,0.0986,0.0428,1790179200000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920701,1790263920701,False,5,09-24,0.5044,0.2144,1.4511
517708,SH000925,基本面50,2,9.1661,0.9939,0.5008,0.3872,0.1084,0.0388,1790179200000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245923114,1790245923114,False,5,09-24,0.6128,0.4992,1.2579
517760,SH000932,主要消费,3,22.3821,3.3286,0.1892,0.0132,0.1487,0.0424,1790179200000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921763,1790263921763,False,5,09-24,0.9868,0.8108,1.9573
517721,SH000978,医药100,3,30.9504,3.0179,0.32,0.0648,0.0975,0.019,1790179200000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245924261,1790245924261,False,5,09-24,0.9352,0.68,1.0146
517753,SH000989,全指可选,3,21.0508,2.0205,0.2244,0.1392,0.096,0.0279,1790179200000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921055,1790263921055,False,5,09-24,0.8608,0.7756,0.9033
517706,SH000991,全指医药,3,30.5776,2.9405,0.2808,0.0588,0.0962,0.0193,1790179200000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245922961,1790245922961,False,5,09-24,0.9412,0.7192,1.0204
517786,SH000993,全指信息,3,54.3978,6.2018,0.5472,0.964,0.114,0.0062,1790179200000,high,2,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299920975,1790299920975,False,5,09-24,0.036,0.4528,0.7414
517779,SP500,标普500,1,25.3237,5.5662,0.584,0.9576,0.2198,0.0102,1790179200000,high,2,https://danjuanfunds.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790299920181,1790299920181,False,5,09-24,0.0424,0.416,1.6652
517687,SPACEVCP,标普价值,2,7.0139,0.7727,0.6512,0.6388,0.1102,0.0441,1790179200000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1466352000000,1790245920066,1790245920066,False,5,09-24,0.3612,0.3488,1.6274
517688,SPCQVCP,标普质量,2,15.6419,2.777,0.3972,0.3848,0.1775,0.0208,1790179200000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245920168,1790245920168,False,5,09-24,0.6152,0.6028,1.8252
517788,SPHCMSHP,香港中小,1,17.3951,1.286,0.8052,0.4839,0.0739,0.0252,1790179200000,high,2,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1790299921227,1790299921227,False,5,09-24,0.5161,0.1948,
517765,SZ399001,深证成指,1,29.5075,2.6792,0.7256,0.4596,0.0908,0.0163,1790179200000,high,2,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263922278,1790263922278,False,5,09-24,0.5404,0.2744,0.4916
517749,SZ399006,创业板,1,37.4202,5.2427,0.3012,0.5848,0.1401,0.01,1790179200000,high,2,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920607,1790263920607,False,5,09-24,0.4152,0.6988,0.5247
517759,SZ399317,国证A指,1,20.1186,1.7441,0.7308,0.5268,0.0867,0.019,1790179200000,high,2,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921675,1790263921675,False,5,09-24,0.4732,0.2692,0.8762
517757,SZ399324,深证红利,2,16.5243,2.5737,0.6736,0.8468,0.1558,0.0389,1790179200000,high,2,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921439,1790263921439,False,5,09-24,0.1532,0.3264,0.6411
517747,SZ399330,深证100,1,24.9716,2.8105,0.6864,0.3768,0.1125,0.0199,1790179200000,high,2,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920427,1790263920427,False,5,09-24,0.6232,0.3136,0.5053
517730,SZ399393,国证地产,3,0.0,0.7888,0.0,0.1456,0.0,0.0106,1790179200000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245924980,1790245924980,True,5,09-24,0.8544,1.0,
517703,SZ399396,国证食品,3,20.3485,3.4453,0.0492,0.0112,0.1693,0.0418,1790179200000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245922703,1790245922703,False,5,09-24,0.9888,0.9508,2.4525
517766,SZ399417,新能源车,3,20.6871,2.9226,0.1692,0.3604,0.1413,0.0165,1790179200000,mid,1,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263922380,1790263922380,True,5,09-24,0.6396,0.8308,0.4537
517755,SZ399550,央视50,2,10.0411,1.0155,0.7504,0.2244,0.1011,0.0402,1790179200000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1466006400000,1790263921268,1790263921268,False,5,09-24,0.7756,0.2496,1.2829
517771,SZ399610,TMT50,3,37.9706,5.6833,0.5384,0.8912,0.1497,0.0081,1790179200000,high,2,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1497283200000,1790263922804,1790263922804,False,5,09-24,0.1088,0.4616,0.481
517762,SZ399701,基本面60,2,20.1534,1.8905,0.524,0.0964,0.0938,0.0306,1790179200000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263921953,1790263921953,False,5,09-24,0.9036,0.476,0.4549
517763,SZ399702,基本面120,2,22.6526,2.0604,0.7992,0.268,0.091,0.0248,1790179200000,high,2,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263922065,1790263922065,False,5,09-24,0.732,0.2008,0.4237
517704,SZ399812,养老产业,3,8.4623,1.6426,0.0004,0.0064,0.1941,0.0301,1790179200000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245922792,1790245922792,False,5,09-24,0.9936,0.9996,1.1443
517751,SZ399967,中证军工,3,59.2565,3.232,0.3492,0.5208,0.0545,0.0056,1790179200000,high,2,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920830,1790263920830,True,5,09-24,0.4792,0.6508,0.9373
517772,SZ399971,中证传媒,3,30.666,2.1754,0.2804,0.2328,0.0709,0.0217,1790179200000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263922887,1790263922887,False,5,09-24,0.7672,0.7196,0.7953
517752,SZ399975,证券公司,3,12.0619,1.2157,0.0004,0.0852,0.1008,0.0214,1790179200000,low,0,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790263920916,1790263920916,True,5,09-24,0.9148,0.9996,0.6719
517697,SZ399986,中证银行,3,7.3145,0.6931,0.9264,0.4548,0.0948,0.0419,1790179200000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245922195,1790245922195,True,5,09-24,0.5452,0.0736,2.2707
517732,SZ399989,中证医疗,3,30.3132,3.5284,0.2376,0.1484,0.1164,0.0147,1790179200000,low,0,,0.05,1466092800000,1790245925149,1790245925149,False,5,09-24,0.8516,0.7624,1.1199
517699,SZ399997,中证白酒,3,19.2096,3.8563,0.1096,0.0124,0.2007,0.0477,1790179200000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245922382,1790245922382,False,5,09-24,0.9876,0.8904,3.4034
517700,SZ399998,中证煤炭,3,19.1961,1.8085,0.862,0.9728,0.0942,0.0295,1790179200000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1466092800000,1790245922466,1790245922466,True,5,09-24,0.0272,0.138,0.7126
