id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
490636,SZ399393,国证地产,3,0.0,0.8337,0.0,0.16,0.0,0.0174,1752508800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575523964,1752575523964,True,5,0.84,1.0,07-15,
490608,SZ399812,养老产业,3,14.6035,2.1286,0.056,0.1992,0.1458,0.0243,1752508800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575521758,1752575521758,False,5,0.8008,0.944,07-15,2.1609
490615,CSIH11136,中国互联,3,16.5979,2.7566,0.0416,0.2536,0.1661,0.0107,1752508800000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575522330,1752575522330,False,5,0.7464,0.9584,07-15,
490629,CSIH30533,中概互联50,3,17.8299,2.9219,0.0724,0.2924,0.1639,0.0095,1752508800000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575523480,1752575523480,False,5,0.7076,0.9276,07-15,
490603,SZ399997,中证白酒,3,17.9793,5.0064,0.0208,0.2172,0.2785,0.0356,1752508800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575521380,1752575521380,False,5,0.7828,0.9792,07-15,2.1639
490621,SH000932,主要消费,3,18.7759,4.2598,0.0044,0.2184,0.2269,0.0319,1752508800000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575522930,1752575522930,False,5,0.7816,0.9956,07-15,1.8151
490645,CSIH30094,消费红利,2,18.8775,4.3566,0.0264,0.2364,0.2308,0.0359,1752508800000,low,0,,0.05,1428336000000,1752575524626,1752575524626,False,5,0.7636,0.9736,07-15,1.8368
490607,SZ399396,国证食品,3,20.504,4.4124,0.0356,0.146,0.2152,0.0326,1752508800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575521672,1752575521672,False,5,0.854,0.9644,07-15,1.9522
490638,SZ399989,中证医疗,3,31.12,3.51,0.2308,0.0776,0.1128,0.0169,1752508800000,low,0,,0.05,1428422400000,1752575524143,1752575524143,False,5,0.9224,0.7692,07-15,1.164
490599,SZ399006,创业板,1,33.2959,4.1665,0.2212,0.2412,0.1251,0.0125,1752508800000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575521091,1752575521091,False,5,0.7588,0.7788,07-15,0.9314
490616,SZ399324,深证红利,2,14.373,2.3563,0.2388,0.6892,0.1639,0.038,1752508800000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575522415,1752575522415,False,5,0.3108,0.7612,07-15,1.1949
490597,SZ399330,深证100,1,23.0619,2.5978,0.5812,0.264,0.1126,0.0208,1752508800000,mid,1,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575520924,1752575520924,False,5,0.736,0.4188,07-15,0.7882
490626,SZ399001,深证成指,1,27.2409,2.3876,0.5568,0.248,0.0876,0.0176,1752508800000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575523272,1752575523272,False,5,0.752,0.4432,07-15,0.7271
490627,SH000978,医药100,3,33.8919,3.2705,0.4396,0.1504,0.0965,0.0166,1752508800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575523339,1752575523339,False,5,0.8496,0.5604,07-15,1.3175
490610,SH000991,全指医药,3,34.4345,3.2598,0.4332,0.1804,0.0947,0.0165,1752508800000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1428422400000,1752575521909,1752575521909,False,5,0.8196,0.5668,07-15,1.2953
