id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
485955,SZ399393,国证地产,3,0.0,0.7737,0.0,0.1024,0.0,0.0204,1745769600000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337296,1745834337296,0.7137,True,0.8976,1.0,04-28
485931,SZ399324,深证红利,2,13.1375,1.9447,0.09,0.2432,0.148,0.0431,1745769600000,low,0,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337266,1745834337266,1.1313,False,0.7568,0.91,04-28
485918,SZ399812,养老产业,3,13.4869,1.92,0.0128,0.09,0.1424,0.0246,1745769600000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337262,1745834337262,0.402,False,0.91,0.9872,04-28
485930,CSIH11136,中国互联,3,16.6519,2.7197,0.0316,0.228,0.1633,0.0095,1745769600000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337265,1745834337265,,False,0.772,0.9684,04-28
485947,CSIH30533,中概互联50,3,17.7921,2.8745,0.058,0.272,0.1616,0.0086,1745769600000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337278,1745834337278,,False,0.728,0.942,04-28
485913,SZ399997,中证白酒,3,19.5569,5.4112,0.1021,0.2591,0.2767,0.0404,1745769600000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1745834337236,1745834337236,1.9717,False,0.7409,0.8979,04-28
485939,SH000932,主要消费,3,19.7125,4.4276,0.0028,0.2512,0.2246,0.0335,1745769600000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337268,1745834337268,0.9272,False,0.7488,0.9972,04-28
485964,CSIH30094,消费红利,2,19.7255,4.5425,0.0564,0.298,0.2303,0.039,1745769600000,low,0,,0.05,1421251200000,1745834337298,1745834337298,2.272,False,0.702,0.9436,04-28
485919,SH000989,全指可选,3,20.0228,2.3456,0.158,0.2964,0.1171,0.0238,1745769600000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337262,1745834337262,1.1671,False,0.7036,0.842,04-28
485907,SZ399330,深证100,1,20.5754,2.2499,0.2416,0.0644,0.1093,0.0276,1745769600000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337209,1745834337209,1.5585,False,0.9356,0.7584,04-28
485917,SZ399396,国证食品,3,21.5103,4.5987,0.0556,0.2028,0.2138,0.0354,1745769600000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337262,1745834337262,2.2917,False,0.7972,0.9444,04-28
485961,CSI931079,5G通讯,3,24.5565,2.8984,0.0735,0.1162,0.118,0.015,1745769600000,low,0,,0.05,1556553600000,1745834337297,1745834337297,0.9221,False,0.8838,0.9265,04-28
485909,SZ399006,创业板,1,29.1381,3.5935,0.114,0.1,0.1233,0.0179,1745769600000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337210,1745834337210,1.1738,False,0.9,0.886,04-28
485957,SZ399989,中证医疗,3,30.1253,3.1345,0.1772,0.0104,0.104,0.018,1745769600000,low,0,,0.05,1421337600000,1745834337296,1745834337296,3.2826,False,0.9896,0.8228,04-28
485953,SZ399610,TMT50,3,30.2174,3.1658,0.2356,0.1972,0.1048,0.0137,1745769600000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1467302400000,1745834337279,1745834337279,1.1369,False,0.8028,0.7644,04-28
485926,SH000925,基本面50,2,9.007,0.948,0.4976,0.274,0.1053,0.0516,1745769600000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337264,1745834337264,1.8232,False,0.726,0.5024,04-28
485906,SH000170,50AH优选,1,9.2599,1.0122,0.4792,0.2407,0.1093,0.0414,1745769600000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1745834337209,1745834337209,2.8624,False,0.7593,0.5208,04-28
485943,SH000010,上证180,1,10.9387,1.161,0.524,0.2336,0.1061,0.039,1745769600000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337269,1745834337269,1.7033,False,0.7664,0.476,04-28
485904,SH000300,沪深300,1,12.3204,1.3084,0.456,0.1372,0.1062,0.0358,1745769600000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337208,1745834337208,1.5969,False,0.8628,0.544,04-28
485958,CSI716567,MSCI中国,1,12.6032,1.3175,0.5249,0.1768,0.1045,0.0347,1745769600000,mid,1,,0.05,1508688000000,1745834337296,1745834337296,1.5239,False,0.8232,0.4751,04-28
485937,SZ399317,国证A指,1,17.9713,1.5155,0.5348,0.1468,0.0843,0.0259,1745769600000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337267,1745834337267,1.7618,False,0.8532,0.4652,04-28
485941,SZ399701,基本面60,2,19.4158,1.8754,0.5148,0.09,0.0966,0.0333,1745769600000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337268,1745834337268,1.4362,False,0.91,0.4852,04-28
485942,SZ399702,基本面120,2,20.0624,1.8225,0.4432,0.1028,0.0908,0.0309,1745769600000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337269,1745834337269,1.6041,False,0.8972,0.5568,04-28
485916,SZ399975,证券公司,3,21.1497,1.3693,0.4164,0.2636,0.0647,0.0163,1745769600000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337262,1745834337262,1.5295,True,0.7364,0.5836,04-28
485944,SZ399001,深证成指,1,24.4928,2.0803,0.3412,0.0948,0.0849,0.0228,1745769600000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337269,1745834337269,1.6792,False,0.9052,0.6588,04-28
485905,SH000905,中证500,1,28.0429,1.7443,0.6068,0.2316,0.0622,0.0186,1745769600000,mid,1,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337209,1745834337209,1.8052,False,0.7684,0.3932,04-28
485912,SH000827,中证环保,3,28.3181,2.088,0.4796,0.0796,0.0737,0.0284,1745769600000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337211,1745834337211,5.9581,False,0.9204,0.5204,04-28
485945,SH000978,医药100,3,31.6734,3.0447,0.3432,0.0524,0.0961,0.0193,1745769600000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337270,1745834337270,2.0326,False,0.9476,0.6568,04-28
485920,SH000991,全指医药,3,32.1173,3.0412,0.3308,0.068,0.0947,0.019,1745769600000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337263,1745834337263,2.0693,False,0.932,0.6692,04-28
485954,SZ399971,中证传媒,3,34.4647,2.1323,0.4364,0.1952,0.0619,0.0231,1745769600000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337295,1745834337295,41.6731,False,0.8048,0.5636,04-28
485908,SH000852,中证1000,1,38.1639,1.9963,0.4884,0.1244,0.0523,0.0152,1745769600000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337209,1745834337209,1.7223,False,0.8756,0.5116,04-28
485952,CSI931087,科技龙头,3,40.9363,4.1296,0.6004,0.2163,0.1009,0.0101,1745769600000,mid,1,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1745834337279,1745834337279,1.2386,False,0.7837,0.3996,04-28
485938,SPACEVCP,标普价值,2,6.4645,0.6537,0.5376,0.4908,0.1011,0.0471,1745769600000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337268,1745834337268,1.4999,False,0.5092,0.4624,04-28
485911,SZ399986,中证银行,3,6.6147,0.6815,0.7348,0.3644,0.103,0.0639,1745769600000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337210,1745834337210,3.7362,True,0.6356,0.2652,04-28
485934,CSPSADRP,标普红利,2,7.2118,0.7747,0.5976,0.428,0.1074,0.0644,1745769600000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1421251200000,1745834337267,1745834337267,11.3073,False,0.572,0.4024,04-28
485960,SH000015,上证红利,2,7.3226,0.7491,0.5648,0.4276,0.1023,0.0673,1745769600000,high,2,,0.05,1421164800000,1745834337297,1745834337297,54.5086,False,0.5724,0.4352,04-28
485910,SH000922,中证红利,2,7.5428,0.7688,0.4552,0.33,0.1019,0.0632,1745769600000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337210,1745834337210,5.3211,False,0.67,0.5448,04-28
485950,CSI931157,红利成长LV,2,7.6107,0.7709,0.607,0.3649,0.1013,0.0597,1745769600000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1745834337279,1745834337279,0.7709,True,0.6351,0.393,04-28
485933,CSIH30269,红利低波,2,7.6837,0.8112,0.7128,0.4912,0.1056,0.0634,1745769600000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1421337600000,1745834337266,1745834337266,3.2564,False,0.5088,0.2872,04-28
