id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
466492,SZ399986,中证银行,3,5.3026,0.592,0.2876,0.17,0.1116,0.052,1708617600000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.3348,True,0.83,0.7124,02-23
466519,SPACEVCP,标普价值,2,5.3883,0.5449,0.1592,0.1436,0.1011,0.0565,1708617600000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004495,1708683004495,1.2502,False,0.8564,0.8408,02-23
466531,CSI931157,红利成长LV,2,5.988,0.6557,0.0976,0.058,5.988,0.0496,1708617600000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1384444800000,1708683004495,1708683004495,0.6557,False,0.942,0.9024,02-23
466510,HSFML25,香港大盘,1,7.0456,0.7767,0.038,0.0304,0.1102,0.0424,1708617600000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,0.8019,False,0.9696,0.962,02-23
466504,HKHSCEI,国企指数,1,7.4154,0.7769,0.2136,0.0624,0.1048,0.0373,1708617600000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.288,False,0.9376,0.7864,02-23
466503,HKHSI,恒生指数,1,8.4746,0.8739,0.0724,0.0476,0.1031,0.0422,1708617600000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.1646,False,0.9524,0.9276,02-23
466486,SH000170,50AH优选,1,8.6326,0.9787,0.1875,0.0822,0.1134,0.0362,1708617600000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1708683004494,1708683004494,2.0978,False,0.9178,0.8125,02-23
466516,SPHCMSHP,香港中小,1,10.7151,0.8619,0.1603,0.0621,0.0804,0.0441,1708617600000,low,0,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1708683004494,1708683004494,,False,0.9379,0.8397,02-23
466484,SH000300,沪深300,1,11.4393,1.2668,0.2332,0.078,0.1107,0.0302,1708617600000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.1429,False,0.922,0.7668,02-23
466532,GDAXI,德国DAX,1,12.9258,1.5545,0.1244,0.1966,0.1203,0.0301,1708617600000,low,0,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1708683004495,1708683004495,,False,0.8034,0.8756,02-23
466493,SH000827,中证环保,3,15.2882,2.1503,0.0124,0.1008,0.1407,0.0211,1708617600000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.0925,False,0.8992,0.9876,02-23
466518,SZ399317,国证A指,1,15.8248,1.4294,0.2424,0.02,0.0903,0.023,1708617600000,low,0,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.0689,False,0.98,0.7576,02-23
466527,SZ399417,新能源车,3,15.8376,2.6899,0.0262,0.2643,0.1698,0.0136,1708617600000,low,0,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1708683004495,1708683004495,2.026,True,0.7357,0.9738,02-23
466487,SZ399330,深证100,1,17.0496,2.2737,0.0976,0.1448,0.1334,0.0193,1708617600000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.0292,False,0.8552,0.9024,02-23
466511,CSIH11136,中国互联,3,17.3235,2.2927,0.0236,0.026,0.1323,0.0088,1708617600000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,,False,0.974,0.9764,02-23
466528,CSIH30533,中概互联50,3,17.3775,2.2748,0.0261,0.0301,0.1309,0.0084,1708617600000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1708683004495,1708683004495,,False,0.9699,0.9739,02-23
466500,SH000989,全指可选,3,18.3301,2.1494,0.0788,0.1832,0.1173,0.0216,1708617600000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,0.7278,False,0.8168,0.9212,02-23
466499,SZ399812,养老产业,3,19.0339,1.904,0.0955,0.0211,0.1,0.0222,1708617600000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1401984000000,1708683004494,1708683004494,0.8617,False,0.9789,0.9045,02-23
466525,SZ399001,深证成指,1,19.9797,2.0137,0.1896,0.0712,0.1008,0.0174,1708617600000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004495,1708683004495,0.9027,False,0.9288,0.8104,02-23
466485,SH000905,中证500,1,21.0504,1.6087,0.1556,0.0436,0.0764,0.0192,1708617600000,low,0,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,0.9154,False,0.9564,0.8444,02-23
466490,SZ399006,创业板,1,25.8601,3.5074,0.0104,0.034,0.1356,0.0102,1708617600000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.039,False,0.966,0.9896,02-23
466526,SH000978,医药100,3,26.8694,3.158,0.0372,0.0128,0.1175,0.015,1708617600000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004495,1708683004495,1.4746,False,0.9872,0.9628,02-23
466501,SH000991,全指医药,3,29.5834,3.1648,0.166,0.0376,0.107,0.0148,1708617600000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1384704000000,1708683004494,1708683004494,1.2744,False,0.9624,0.834,02-23
466538,SZ399989,中证医疗,3,30.2236,3.882,0.1337,0.0044,0.1284,0.0172,1708617600000,low,0,,0.05,1414684800000,1708683004495,1708683004495,2.4053,False,0.9956,0.8663,02-23
466489,SH000852,中证1000,1,31.4119,1.7947,0.206,0.0136,0.0571,0.0142,1708617600000,low,0,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1708683004494,1708683004494,0.8241,False,0.9864,0.794,02-23
