id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
499699,SZ399393,国证地产,3,0.0,0.8905,0.0,0.2248,0.0,0.0105,1767888000000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954723604,1767954723604,True,5,01-09,0.7752,1.0,
499673,SZ399812,养老产业,3,13.489,2.223,0.0316,0.2772,0.1648,0.0205,1767888000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954721561,1767954721561,False,5,01-09,0.7228,0.9684,0.848
499707,CSIH30094,消费红利,2,18.6924,4.2483,0.0184,0.1808,0.2273,0.0436,1767888000000,low,0,,0.05,1443369600000,1767954724165,1767954724165,False,5,01-09,0.8192,0.9816,8.014
499668,SZ399997,中证白酒,3,18.7009,4.9436,0.0564,0.1744,0.2644,0.0436,1767888000000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954721150,1767954721150,False,5,01-09,0.8256,0.9436,45.0078
499684,SH000932,主要消费,3,19.3607,4.0927,0.032,0.1616,0.2114,0.0381,1767888000000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954722426,1767954722426,False,5,01-09,0.8384,0.968,3.5658
499672,SZ399396,国证食品,3,20.9306,4.2905,0.0684,0.1008,0.205,0.0388,1767888000000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954721489,1767954721489,False,5,01-09,0.8992,0.9316,5.5125
499671,SZ399975,证券公司,3,17.6477,1.5186,0.1724,0.4152,0.0861,0.0139,1767888000000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954721402,1767954721402,True,5,01-09,0.5848,0.8276,0.7033
499648,CSIH11136,中国互联,3,19.6766,2.9304,0.1652,0.316,0.1489,0.0094,1767801600000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1443369600000,1767922321176,1767922321176,False,5,01-08,0.684,0.8348,
499692,CSIH30533,中概互联50,3,19.7326,2.9587,0.146,0.3108,0.1499,0.0088,1767888000000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954723098,1767954723098,False,5,01-09,0.6892,0.854,
499701,SZ399989,中证医疗,3,35.3648,3.7488,0.39,0.1492,0.106,0.0132,1767888000000,mid,1,,0.05,1443456000000,1767954723782,1767954723782,False,5,01-09,0.8508,0.61,1.4874
499675,SH000991,全指医药,3,35.7218,3.374,0.4892,0.2428,0.0945,0.0149,1767888000000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954721723,1767954721723,False,5,01-09,0.7572,0.5108,1.6542
499690,SH000978,医药100,3,35.8706,3.4379,0.6016,0.23,0.0958,0.0146,1767888000000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954722943,1767954722943,False,5,01-09,0.77,0.3984,1.7233
499666,SZ399986,中证银行,3,7.0524,0.688,0.8564,0.3864,0.0976,0.0433,1767888000000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954720959,1767954720959,True,5,01-09,0.6136,0.1436,3.7318
499656,SPACEVCP,标普价值,2,7.4122,0.817,0.7332,0.7036,0.1102,0.0418,1767888000000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1443542400000,1767954720087,1767954720087,False,5,01-09,0.2964,0.2668,1.7198
499694,CSI931157,红利成长LV,2,7.9231,0.8605,0.6294,0.5368,0.1086,0.0474,1767888000000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1767954723252,1767954723252,False,5,01-09,0.4632,0.3706,1.0355
499682,CSIH30269,红利低波,2,8.2928,0.8697,0.7604,0.5704,0.1049,0.0446,1767888000000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954722261,1767954722261,False,5,01-09,0.4296,0.2396,3.5982
499704,SH000015,上证红利,2,8.3921,0.8345,0.8924,0.5716,0.0994,0.0479,1767888000000,high,2,,0.05,1443110400000,1767954723995,1767954723995,False,5,01-09,0.4284,0.1076,34.6941
499665,SH000922,中证红利,2,8.397,0.8507,0.7592,0.462,0.1013,0.0463,1767888000000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954720865,1767954720865,False,5,01-09,0.538,0.2408,6.5284
499696,CSPSADRP,标普红利,2,8.6869,0.9448,0.902,0.6,0.1088,0.0486,1767888000000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1443369600000,1767954723356,1767954723356,False,5,01-09,0.4,0.098,5.9161
499700,CSI930740,300红利LV,2,9.0322,0.9421,0.8048,0.5644,0.1043,0.0437,1767888000000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1442505600000,1767954723690,1767954723690,False,5,01-09,0.4356,0.1952,4.3265
499685,SH000919,300价值,2,9.1505,0.9541,0.7532,0.5132,0.1043,0.0395,1767888000000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1767954722499,1767954722499,False,5,01-09,0.4868,0.2468,2.1863
499647,HSFML25,香港大盘,1,10.0746,1.0284,0.7512,0.5388,0.1021,0.0289,1767801600000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1443369600000,1767922320836,1767922320836,False,5,01-08,0.4612,0.2488,1.1465
499678,SZ399550,央视50,2,10.1147,1.0549,0.7968,0.3008,0.1043,0.0407,1767888000000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1443369600000,1767954721939,1767954721939,False,5,01-09,0.6992,0.2032,1.878
