id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
494760,SZ399393,国证地产,3,0.0,0.9228,0.0,0.2544,0.0,0.0109,1760889600000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956323884,1760956323884,True,5,10-20,0.7456,1.0,
494732,SZ399812,养老产业,3,15.1066,2.1929,0.0788,0.2404,0.1452,0.0213,1760889600000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956321748,1760956321748,False,5,10-20,0.7596,0.9212,1.5849
494727,SZ399997,中证白酒,3,18.9066,5.2269,0.0768,0.2288,0.2765,0.0379,1760889600000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956321348,1760956321348,False,5,10-20,0.7712,0.9232,3.9465
494745,SH000932,主要消费,3,19.204,4.3589,0.02,0.2432,0.227,0.0344,1760889600000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956322775,1760956322775,False,5,10-20,0.7568,0.98,2.1488
494769,CSIH30094,消费红利,2,19.4093,4.4619,0.0612,0.2544,0.2299,0.0375,1760889600000,low,0,,0.05,1436198400000,1760956324495,1760956324495,False,5,10-20,0.7456,0.9388,2.6162
494731,SZ399396,国证食品,3,21.1133,4.5173,0.0676,0.178,0.214,0.0344,1760889600000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956321682,1760956321682,False,5,10-20,0.822,0.9324,2.8089
494739,CSIH11136,中国互联,3,19.3545,3.1907,0.1368,0.362,0.1649,0.0091,1760889600000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956322338,1760956322338,False,5,10-20,0.638,0.8632,
494753,CSIH30533,中概互联50,3,19.91,3.2623,0.1412,0.362,0.1639,0.0084,1760889600000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956323420,1760956323420,False,5,10-20,0.638,0.8588,
494733,SH000989,全指可选,3,21.9261,2.535,0.2516,0.4448,0.1156,0.0233,1760889600000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956321818,1760956321818,False,5,10-20,0.5552,0.7484,0.9185
494770,HKHSTECH,恒生科技,3,22.8478,3.3447,0.2884,0.7108,0.1464,0.0092,1760889600000,mid,1,,0.05,1595779200000,1760956324582,1760956324582,False,5,10-20,0.2892,0.7116,
494762,SZ399989,中证医疗,3,34.3059,3.714,0.3528,0.124,0.1083,0.0143,1760889600000,mid,1,,0.05,1436284800000,1760956324023,1760956324023,False,5,10-20,0.876,0.6472,1.3718
494751,SH000978,医药100,3,35.3104,3.4064,0.54,0.1996,0.0965,0.0159,1760889600000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956323261,1760956323261,False,5,10-20,0.8004,0.46,1.4009
494734,SH000991,全指医药,3,35.9668,3.4041,0.4772,0.238,0.0946,0.0159,1760889600000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956321902,1760956321902,False,5,10-20,0.762,0.5228,1.3842
494725,SZ399986,中证银行,3,7.2075,0.7088,0.9108,0.4152,0.0983,0.0406,1760889600000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956321170,1760956321170,True,5,10-20,0.5848,0.0892,3.3645
494710,SPACEVCP,标普价值,2,7.2286,0.7969,0.6884,0.6636,0.1102,0.043,1760889600000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1436371200000,1760956320053,1760956320053,False,5,10-20,0.3364,0.3116,1.6772
494755,CSI931157,红利成长LV,2,8.0048,0.8544,0.6631,0.5277,0.1067,0.0476,1760889600000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1760956323561,1760956323561,False,5,10-20,0.4723,0.3369,1.7567
494765,SH000015,上证红利,2,8.0277,0.7768,0.8212,0.516,0.0968,0.0425,1760889600000,high,2,,0.05,1436112000000,1760956324241,1760956324241,False,5,10-20,0.484,0.1788,12.6912
494742,CSIH30269,红利低波,2,8.2261,0.8334,0.7592,0.5268,0.1013,0.0425,1760889600000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956322575,1760956322575,False,5,10-20,0.4732,0.2408,3.3396
494724,SH000922,中证红利,2,8.289,0.8025,0.7228,0.3936,0.0968,0.0432,1760889600000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1436284800000,1760956321100,1760956321100,False,5,10-20,0.6064,0.2772,4.4852
