id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
496102,SZ399393,国证地产,3,0.0,0.9346,0.0,0.2776,0.0,0.011,1763308800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375524674,1763375524674,True,5,11-17,0.7224,1.0,
496074,SZ399812,养老产业,3,12.4729,2.0597,0.0024,0.1656,0.1651,0.0221,1763308800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375522026,1763375522026,False,5,11-17,0.8344,0.9976,0.8265
496069,SZ399997,中证白酒,3,20.0924,4.9556,0.1664,0.1808,0.2466,0.0374,1763308800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375521632,1763375521632,False,5,11-17,0.8192,0.8336,19.1004
496111,CSIH30094,消费红利,2,20.3117,4.2569,0.1268,0.1872,0.2096,0.037,1763308800000,low,0,,0.05,1438617600000,1763375525362,1763375525362,False,5,11-17,0.8128,0.8732,5.159
496087,SH000932,主要消费,3,20.411,4.1748,0.0648,0.1908,0.2045,0.0346,1763308800000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375523565,1763375523565,False,5,11-17,0.8092,0.9352,3.4612
496073,SZ399396,国证食品,3,21.9224,4.3279,0.126,0.1104,0.1974,0.034,1763308800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375521937,1763375521937,False,5,11-17,0.8896,0.874,5.0496
496072,SZ399975,证券公司,3,17.3596,1.4969,0.164,0.388,0.0862,0.0148,1763308800000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375521864,1763375521864,True,5,11-17,0.612,0.836,0.6907
496081,CSIH11136,中国互联,3,18.912,3.0942,0.1196,0.3472,0.1636,0.0092,1763308800000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375522598,1763375522598,False,5,11-17,0.6528,0.8804,
496095,CSIH30533,中概互联50,3,19.3141,3.1423,0.1216,0.3464,0.1627,0.0086,1763308800000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375524190,1763375524190,False,5,11-17,0.6536,0.8784,
496075,SH000989,全指可选,3,22.0183,2.4247,0.2568,0.3444,0.1101,0.0236,1763308800000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375522113,1763375522113,False,5,11-17,0.6556,0.7432,1.1467
496112,HKHSTECH,恒生科技,3,22.3102,3.2197,0.2537,0.6711,0.1443,0.0094,1763308800000,mid,1,,0.05,1595779200000,1763375525448,1763375525448,False,5,11-17,0.3289,0.7463,
496104,SZ399989,中证医疗,3,33.0004,3.4973,0.3116,0.074,0.106,0.0145,1763308800000,mid,1,,0.05,1438704000000,1763375524827,1763375524827,False,5,11-17,0.926,0.6884,1.4866
496093,SH000978,医药100,3,34.2248,3.2875,0.4544,0.1572,0.0961,0.0161,1763308800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375524030,1763375524030,False,5,11-17,0.8428,0.5456,1.6727
496076,SH000991,全指医药,3,34.8879,3.287,0.4492,0.1928,0.0942,0.016,1763308800000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375522201,1763375522201,False,5,11-17,0.8072,0.5508,1.6449
496067,SZ399986,中证银行,3,7.4598,0.7219,0.97,0.4584,0.0968,0.0381,1763308800000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375521469,1763375521469,True,5,11-17,0.5416,0.03,3.7423
496052,SPACEVCP,标普价值,2,7.6055,0.8384,0.75,0.7188,0.1102,0.0408,1763308800000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1438790400000,1763375520058,1763375520058,False,5,11-17,0.2812,0.25,1.7646
496097,CSI931157,红利成长LV,2,8.3691,0.88,0.7169,0.6064,0.1051,0.045,1763308800000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1763375524346,1763375524346,False,5,11-17,0.3936,0.2831,2.0429
496107,SH000015,上证红利,2,8.4312,0.7993,0.9,0.544,0.0948,0.0418,1763308800000,high,2,,0.05,1438531200000,1763375525052,1763375525052,False,5,11-17,0.456,0.1,14.615
496084,CSIH30269,红利低波,2,8.5049,0.8523,0.7896,0.548,0.1002,0.0402,1763308800000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375522810,1763375522810,False,5,11-17,0.452,0.2104,3.6641
496066,SH000922,中证红利,2,8.6246,0.8223,0.7892,0.422,0.0953,0.0426,1763308800000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375521380,1763375521380,False,5,11-17,0.578,0.2108,5.0692
496099,CSPSADRP,标普红利,2,9.0314,0.9733,0.9636,0.6244,0.1078,0.0435,1763308800000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1438617600000,1763375524444,1763375524444,False,5,11-17,0.3756,0.0364,5.5045
496088,SH000919,300价值,2,9.2424,0.9514,0.7804,0.4936,0.1029,0.0376,1763308800000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1438704000000,1763375523641,1763375523641,False,5,11-17,0.5064,0.2196,2.1909
