id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
513225,935600,MSCI印度,1,34.5063,4.6509,0.76,0.76,0.1348,0.0099,1785081600000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1482336000000,1785148324773,1785148324773,False,5,07-27,0.24,0.24,
513258,CSI716567,MSCI中国,1,15.3332,1.5548,0.8699,0.7102,0.1014,0.0228,1785081600000,high,2,,0.05,1508688000000,1785166323207,1785166323207,False,5,07-27,0.2898,0.1301,0.8271
513259,CSI930652,中证电子,3,68.5864,7.1928,0.9852,0.9868,0.1049,0.0054,1785081600000,high,2,,0.05,1460476800000,1785166323275,1785166323275,False,5,07-27,0.0132,0.0148,0.8971
513256,CSI930740,300红利LV,2,8.8618,0.8633,0.7416,0.3912,0.0974,0.0426,1785081600000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1459785600000,1785166323041,1785166323041,False,5,07-27,0.6088,0.2584,2.787
513243,CSI930782,500低波,2,20.2605,1.6551,0.5132,0.7016,0.0817,0.0237,1785081600000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1460563200000,1785166321711,1785166321711,False,5,07-27,0.2984,0.4868,0.964
513260,CSI931079,5G通讯,3,55.6766,7.7602,0.9681,0.9704,0.1394,0.0057,1785081600000,high,2,,0.05,1556553600000,1785166323376,1785166323376,False,5,07-27,0.0296,0.0319,0.5606
513254,CSI931087,科技龙头,3,61.9243,8.784,0.9782,0.9854,0.1419,0.0049,1785081600000,high,2,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1785166322870,1785166322870,False,5,07-27,0.0146,0.0218,0.7842
513252,CSI931142,东证竞争,2,19.604,2.9884,0.9316,0.8936,0.1524,0.023,1785081600000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1460563200000,1785166322713,1785166322713,False,5,07-27,0.1064,0.0684,0.6438
513253,CSI931157,红利成长LV,2,7.9831,0.8608,0.6364,0.5273,0.1078,0.0452,1785081600000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1785166322810,1785166322810,False,5,07-27,0.4727,0.3636,1.2631
513169,CSIH11136,中国互联,3,15.8715,2.0508,0.02,0.0096,0.1292,0.0116,1784822400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1460476800000,1785115920539,1785115920539,False,5,07-24,0.9904,0.98,
513223,CSIH30094,消费红利,2,18.4419,3.5589,0.0404,0.0328,0.193,0.0431,1785081600000,low,0,,0.05,1460476800000,1785148324621,1785148324621,False,5,07-27,0.9672,0.9596,1.9887
513198,CSIH30269,红利低波,2,8.3354,0.8518,0.7536,0.5792,0.1022,0.0441,1785081600000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1460563200000,1785148322410,1785148322410,False,5,07-27,0.4208,0.2464,1.8261
513251,CSIH30533,中概互联50,3,16.2176,2.0994,0.0196,0.0144,0.1295,0.0106,1785081600000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1460563200000,1785166322451,1785166322451,False,5,07-27,0.9856,0.9804,
513212,CSPSADRP,标普红利,2,9.341,0.9772,0.9516,0.668,0.1046,0.0474,1785081600000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1460476800000,1785148323741,1785148323741,False,5,07-27,0.332,0.0484,1.7987
513226,GDAXI,德国DAX,1,18.0048,1.6992,0.53,0.5392,0.0944,0.0011,1785081600000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1460476800000,1785148324851,1785148324851,False,5,07-27,0.4608,0.47,
