id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
464577,SZ399986,中证银行,3,4.7423,0.5315,0.1704,0.0348,0.1121,0.0587,1704384000000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.1523,True,01-05,0.9652,0.8296
464605,SPACEVCP,标普价值,2,5.0066,0.5063,0.0356,0.0356,0.1011,0.0608,1704384000000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.1616,False,01-05,0.9644,0.9644
464600,CSIH30269,红利低波,2,5.5468,0.6231,0.2435,0.1025,0.1123,0.0621,1704384000000,low,0,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1704449773922,1704449773922,1.3904,False,01-05,0.8975,0.7565
464617,CSI931157,红利成长LV,2,5.5482,0.6079,0.0368,0.0124,0.1096,0.0534,1704384000000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1380470400000,1704449773922,1704449773922,0.8811,True,01-05,0.9876,0.9632
464627,SH000015,上证红利,2,5.6259,0.6269,0.2248,0.1448,0.1114,0.0643,1704384000000,low,0,,0.05,1380211200000,1704449773922,1704449773922,2.5079,False,01-05,0.8552,0.7752
464601,CSPSADRP,标普红利,2,5.67,0.6773,0.172,0.1588,0.1195,0.0664,1704384000000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1380470400000,1704449773922,1704449773922,4.1278,False,01-05,0.8412,0.828
464576,SH000922,中证红利,2,6.0361,0.6683,0.1932,0.116,0.1107,0.0604,1704384000000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.6496,False,01-05,0.884,0.8068
464596,HSFML25,香港大盘,1,6.7251,0.7414,0.0092,0.0072,0.1102,0.0439,1704384000000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.7654,False,01-05,0.9928,0.9908
464589,HKHSCEI,国企指数,1,6.97,0.739,0.1112,0.0156,0.106,0.0384,1704384000000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.2106,False,01-05,0.9844,0.8888
464607,SH000919,300价值,2,7.093,0.7807,0.2324,0.0552,0.1101,0.0529,1704384000000,low,0,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.7572,False,01-05,0.9448,0.7676
464592,SH000925,基本面50,2,7.3594,0.8039,0.1656,0.018,0.1092,0.0499,1704384000000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.589,False,01-05,0.982,0.8344
464593,SZ399550,央视50,2,7.7806,0.9181,0.1524,0.0112,0.118,0.044,1704384000000,low,0,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1380470400000,1704449773922,1704449773922,1.296,False,01-05,0.9888,0.8476
464572,SH000170,50AH优选,1,8.0349,0.9123,0.0432,0.0259,0.1135,0.038,1704384000000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1704449773922,1704449773922,1.69,False,01-05,0.9741,0.9568
464588,HKHSI,恒生指数,1,8.0531,0.8474,0.0284,0.0192,0.1052,0.043,1704384000000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.1066,False,01-05,0.9808,0.9716
464569,SH000016,上证50,1,9.1283,1.0545,0.18,0.0112,0.1155,0.043,1704384000000,low,0,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.976,False,01-05,0.9888,0.82
464610,SH000010,上证180,1,9.4975,1.0423,0.1708,0.0108,0.1097,0.0374,1704384000000,low,0,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.2406,False,01-05,0.9892,0.8292
464570,SH000300,沪深300,1,10.6826,1.1859,0.138,0.0124,0.111,0.0323,1704384000000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.9891,False,01-05,0.9876,0.862
464602,SPHCMSHP,香港中小,1,10.8869,0.8793,0.1738,0.08,0.0808,0.0444,1704384000000,low,0,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1704449773922,1704449773922,,False,01-05,0.92,0.8262
464625,CSI716567,MSCI中国,1,11.4024,1.2263,0.1806,0.0132,0.1075,0.0299,1704384000000,low,0,,0.05,1508688000000,1704449773922,1704449773922,0.8648,False,01-05,0.9868,0.8194
464618,GDAXI,德国DAX,1,12.5009,1.5545,0.071,0.1989,0.1244,0.0326,1704384000000,low,0,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1704449773922,1704449773922,,False,01-05,0.8011,0.929
464578,SH000827,中证环保,3,15.2961,2.1453,0.004,0.088,0.1403,0.0213,1704384000000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.8889,False,01-05,0.912,0.996
464604,SZ399317,国证A指,1,15.7805,1.4286,0.2348,0.0084,0.0905,0.0228,1704384000000,low,0,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.9754,False,01-05,0.9916,0.7652
464597,CSIH11136,中国互联,3,16.333,2.3019,0.0028,0.0156,0.1409,0.0089,1704384000000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,,False,01-05,0.9844,0.9972
464613,SZ399417,新能源车,3,16.3788,2.7855,0.0447,0.2951,0.1701,0.0132,1704384000000,low,0,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1704449773922,1704449773922,1.4782,True,01-05,0.7049,0.9553
464614,CSIH30533,中概互联50,3,16.492,2.2945,0.0032,0.0205,0.1391,0.0085,1704384000000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1704449773922,1704449773922,,False,01-05,0.9795,0.9968
464573,SZ399330,深证100,1,16.7506,2.2344,0.0708,0.1244,0.1334,0.0199,1704384000000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.891,False,01-05,0.8756,0.9292
464609,SZ399702,基本面120,2,17.6129,1.7118,0.2712,0.0376,0.0972,0.023,1704384000000,low,0,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.7629,False,01-05,0.9624,0.7288
464584,SZ399812,养老产业,3,18.2202,1.8174,0.0252,0.0,0.0997,0.023,1704384000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1401984000000,1704449773922,1704449773922,0.7952,False,01-05,1.0,0.9748
464585,SH000989,全指可选,3,18.2258,2.1134,0.0636,0.1588,0.116,0.0219,1704384000000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.7016,False,01-05,0.8412,0.9364
464611,SZ399001,深证成指,1,20.068,2.0235,0.1916,0.0652,0.1008,0.0175,1704384000000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.8184,False,01-05,0.9348,0.8084
464571,SH000905,中证500,1,21.3588,1.635,0.1548,0.0516,0.0765,0.0188,1704384000000,low,0,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.86,False,01-05,0.9484,0.8452
464575,SZ399006,创业板,1,26.1776,3.5504,0.0,0.0292,0.1356,0.0101,1704384000000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.9409,False,01-05,0.9708,1.0
464612,SH000978,医药100,3,28.2423,3.3144,0.0916,0.024,0.1174,0.0143,1704384000000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.4723,False,01-05,0.976,0.9084
464586,SH000991,全指医药,3,31.2504,3.338,0.2208,0.0628,0.1068,0.0141,1704384000000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.2839,False,01-05,0.9372,0.7792
464624,SZ399989,中证医疗,3,31.9707,4.1069,0.1626,0.0013,0.1285,0.0164,1704384000000,low,0,,0.05,1414684800000,1704449773922,1704449773922,2.2343,False,01-05,0.9987,0.8374
464620,SZ399610,TMT50,3,33.6235,2.8179,0.2692,0.0324,0.0838,0.0128,1704384000000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1440086400000,1704449773922,1704449773922,0.7924,False,01-05,0.9676,0.7308
464574,SH000852,中证1000,1,34.0199,1.9421,0.2442,0.0356,0.0571,0.0129,1704384000000,low,0,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1704449773922,1704449773922,0.8285,False,01-05,0.9644,0.7558
464587,SH000993,全指信息,3,48.1574,3.1343,0.274,0.08,0.0651,0.0091,1704384000000,low,0,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.3404,False,01-05,0.92,0.726
464581,SZ399967,中证军工,3,52.3317,2.7025,0.0847,0.2067,0.0516,0.0055,1704384000000,low,0,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1387987200000,1704449773922,1704449773922,0.8444,True,01-05,0.7933,0.9153
464623,CSI930740,300红利LV,2,7.1844,0.7849,0.3756,0.1632,0.1093,0.0471,1704384000000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1379433600000,1704449773922,1704449773922,1.542,False,01-05,0.8368,0.6244
464622,SZ399393,国证地产,3,12.1787,0.6908,0.5112,0.0,0.0567,0.029,1704384000000,mid,1,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.5144,True,01-05,1.0,0.4888
464616,CSI931142,东证竞争,2,12.5352,1.6872,0.3456,0.0576,0.1346,0.0371,1704384000000,mid,1,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.9145,False,01-05,0.9424,0.6544
464598,SZ399324,深证红利,2,15.0348,1.4248,0.3572,0.0008,0.0948,0.0328,1704384000000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.7144,False,01-05,0.9992,0.6428
464608,SZ399701,基本面60,2,18.1114,1.8051,0.4356,0.1308,0.0997,0.0236,1704384000000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.7204,False,01-05,0.8692,0.5644
464630,HKHSSCNE,新经济,2,18.9964,2.4804,0.0979,0.3291,0.1306,0.0119,1704384000000,mid,1,,0.05,1542729600000,1704449773922,1704449773922,,False,01-05,0.6709,0.9021
464599,CSI930782,500低波,2,19.023,1.3576,0.451,0.234,0.0714,0.0227,1704384000000,mid,1,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1704449773922,1704449773922,1.329,False,01-05,0.766,0.549
464582,SZ399975,证券公司,3,21.0074,1.2564,0.3884,0.0644,0.0598,0.0139,1704384000000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,0.9204,True,01-05,0.9356,0.6116
464631,CSIH30094,消费红利,2,22.8997,5.2313,0.2472,0.5172,0.2284,0.028,1704384000000,mid,1,,0.05,1380470400000,1704449773922,1704449773922,1.2891,False,01-05,0.4828,0.7528
464579,SZ399997,中证白酒,3,24.4487,6.9812,0.2511,0.4193,0.2855,0.0257,1704384000000,mid,1,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1704449773922,1704449773922,1.204,False,01-05,0.5807,0.7489
464583,SZ399396,食品饮料,3,24.5074,5.3453,0.1904,0.4116,0.2181,0.0254,1704384000000,mid,1,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.2644,False,01-05,0.5884,0.8096
464606,SH000932,主要消费,3,25.5549,4.9801,0.2224,0.4348,0.1949,0.0248,1704384000000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.2221,False,01-05,0.5652,0.7776
464621,SZ399971,中证传媒,3,34.6179,2.0066,0.3398,0.0881,0.058,0.0215,1704384000000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1704449773922,1704449773922,0.298,False,01-05,0.9119,0.6602
464626,CSI930652,中证电子,3,42.5312,3.0156,0.4806,0.1196,0.0709,0.0101,1704384000000,mid,1,,0.05,1433433600000,1704449773922,1704449773922,1.4375,False,01-05,0.8804,0.5194
464580,SZ399998,中证煤炭,3,9.5244,1.5619,0.3985,0.8676,0.164,0.076,1704384000000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1704449773922,1704449773922,,True,01-05,0.1324,0.6015
464595,SH000903,中证100,1,12.1252,1.4534,0.6196,0.5588,0.1199,0.0336,1704384000000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.4187,False,01-05,0.4412,0.3804
464615,SPCQVCP,标普质量,2,14.5201,2.5779,0.34,0.328,0.1694,0.0193,1704384000000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1381161600000,1704449773922,1704449773922,1.6943,False,01-05,0.672,0.66
464590,SP500,标普500,1,24.3471,4.3616,0.7696,0.9052,0.1791,0.0146,1704384000000,high,2,https://danjuanfunds.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1379433600000,1704449773922,1704449773922,1.6009,False,01-05,0.0948,0.2304
464591,NDX,纳指100,1,33.91,8.1559,0.8396,0.8548,0.2405,0.0066,1704384000000,high,2,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1380470400000,1704449773922,1704449773922,1.683,False,01-05,0.1452,0.1604
464603,935600,MSCI印度,1,35.8294,4.8294,0.9996,0.9996,0.1348,0.0106,1704384000000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1429027200000,1704449773922,1704449773922,,False,01-05,0.0004,0.0004
464632,HKHSTECH,恒生科技,3,17.0069,2.1072,0.0036,0.0286,0.1239,0.0087,1704384000000,unsort,99,,0.05,1595779200000,1704449773922,1704449773922,,False,01-05,0.9714,0.9964
464628,CSI931079,5G通讯,3,27.5623,2.7648,0.2105,0.0588,0.1003,0.0129,1704384000000,unsort,99,,0.05,1556553600000,1704449773922,1704449773922,1.0325,False,01-05,0.9412,0.7895
464619,CSI931087,科技龙头,3,33.858,3.3091,0.201,0.0,0.0977,0.0106,1704384000000,unsort,99,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1704449773922,1704449773922,1.1117,False,01-05,1.0,0.799
464629,SH000688,科创50,1,43.0996,3.6684,0.3015,0.0,0.0851,0.0104,1704384000000,unsort,99,,0.05,1577721600000,1704449773922,1704449773922,4.2503,False,01-05,1.0,0.6985
