id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
515209,935600,MSCI印度,1,35.6139,4.8001,0.778,0.778,0.1348,0.0095,1787500800000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1484064000000,1787567525018,1787567525018,False,5,08-24,0.222,0.222,
515251,CSI716567,MSCI中国,1,14.7894,1.5271,0.8032,0.6533,0.1033,0.0237,1787500800000,high,2,,0.05,1508688000000,1787585523461,1787585523461,False,5,08-24,0.3467,0.1968,0.8017
515252,CSI930652,中证电子,3,55.1586,6.3607,0.8388,0.9704,0.1153,0.0064,1787500800000,high,2,,0.05,1462982400000,1787585523543,1787585523543,False,5,08-24,0.0296,0.1612,0.7539
515249,CSI930740,300红利LV,2,9.0374,0.8751,0.7876,0.4272,0.0968,0.0437,1787500800000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1462291200000,1787585523303,1787585523303,False,5,08-24,0.5728,0.2124,2.9413
515232,CSI930782,500低波,2,20.1404,1.6385,0.5004,0.6924,0.0814,0.0241,1787500800000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1463068800000,1787585521834,1787585521834,False,5,08-24,0.3076,0.4996,0.9846
515254,CSI931079,5G通讯,3,46.4494,6.8401,0.8492,0.9488,0.1473,0.0063,1787500800000,high,2,,0.05,1556553600000,1787585523686,1787585523686,False,5,08-24,0.0512,0.1508,0.495
515245,CSI931087,科技龙头,3,48.8515,7.4035,0.7104,0.9308,0.1516,0.0062,1787500800000,high,2,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1787585522956,1787585522956,False,5,08-24,0.0692,0.2896,0.6558
515243,CSI931142,东证竞争,2,18.5922,2.8808,0.92,0.874,0.1549,0.0241,1787500800000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1463068800000,1787585522823,1787585522823,False,5,08-24,0.126,0.08,0.6144
515244,CSI931157,红利成长LV,2,7.9892,0.8677,0.6376,0.5584,0.1086,0.0459,1787500800000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1787585522895,1787585522895,False,5,08-24,0.4416,0.3624,1.2432
515263,CSIH11136,中国互联,3,17.2108,2.0447,0.1128,0.0096,0.1188,0.0119,1787500800000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1463068800000,1787621520850,1787621520850,False,5,08-24,0.9904,0.8872,
