id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
505780,SZ399393,国证地产,3,0.0,0.8157,0.0,0.1556,0.0,0.0123,1775664000000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730723770,1775730723770,True,5,0.8444,1.0,04-09,
505754,SZ399812,养老产业,3,12.0435,1.8612,0.0068,0.0628,0.1545,0.024,1775664000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730721541,1775730721541,False,5,0.9372,0.9932,04-09,0.8925
505752,SZ399975,证券公司,3,14.6573,1.2555,0.0564,0.1232,0.0857,0.018,1775664000000,low,0,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730721369,1775730721369,True,5,0.8768,0.9436,04-09,0.5069
505773,CSIH30533,中概互联50,3,17.4943,2.376,0.0652,0.0828,0.1358,0.0104,1775664000000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730723212,1775730723212,False,5,0.9172,0.9348,04-09,
505728,CSIH11136,中国互联,3,17.685,2.3793,0.1016,0.0808,0.1345,0.0113,1775577600000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1450800000000,1775698321352,1775698321352,False,5,0.9192,0.8984,04-08,
505749,SZ399997,中证白酒,3,18.0071,4.7841,0.0236,0.1244,0.2657,0.0394,1775664000000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730721115,1775730721115,False,5,0.8756,0.9764,04-09,
505788,CSIH30094,消费红利,2,18.1638,4.1199,0.0184,0.1384,0.2268,0.0402,1775664000000,low,0,,0.05,1450800000000,1775730724354,1775730724354,False,5,0.8616,0.9816,04-09,22.8884
505765,SH000932,主要消费,3,19.5461,3.8895,0.0592,0.1084,0.199,0.036,1775664000000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730722541,1775730722541,False,5,0.8916,0.9408,04-09,9.7675
505753,SZ399396,国证食品,3,20.1914,4.0937,0.0316,0.0532,0.2027,0.0368,1775664000000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730721457,1775730721457,False,5,0.9468,0.9684,04-09,9.021
505755,SH000989,全指可选,3,21.9836,2.2997,0.266,0.2788,0.1046,0.0266,1775664000000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1450886400000,1775730721628,1775730721628,False,5,0.7212,0.734,04-09,1.5318
