id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
492386,SZ399393,国证地产,3,0.0,0.8849,0.0,0.2064,0.0,0.0124,1755705600000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772323728,1755772323728,True,5,0.7936,1.0,08-21,
492358,SZ399812,养老产业,3,15.5781,2.2823,0.0788,0.2724,0.1465,0.0218,1755705600000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321684,1755772321684,False,5,0.7276,0.9212,08-21,2.1898
492353,SZ399997,中证白酒,3,18.8396,5.2653,0.07,0.2456,0.2795,0.0401,1755705600000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321324,1755772321324,False,5,0.7544,0.93,08-21,2.5481
492371,SH000932,主要消费,3,19.2952,4.4162,0.02,0.2556,0.2289,0.0339,1755705600000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772322619,1755772322619,False,5,0.7444,0.98,08-21,1.9469
492395,CSIH30094,消费红利,2,19.5518,4.5276,0.0616,0.2904,0.2316,0.0392,1755705600000,low,0,,0.05,1431619200000,1755772324317,1755772324317,False,5,0.7096,0.9384,08-21,2.0472
492357,SZ399396,国证食品,3,21.287,4.599,0.068,0.2088,0.216,0.0352,1755705600000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321600,1755772321600,False,5,0.7912,0.932,08-21,2.1639
492365,CSIH11136,中国互联,3,17.69,2.9069,0.0896,0.3016,0.1643,0.0099,1755705600000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772322168,1755772322168,False,5,0.6984,0.9104,08-21,
492379,CSIH30533,中概互联50,3,18.4769,3.0181,0.0864,0.3184,0.1633,0.009,1755705600000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772323230,1755772323230,False,5,0.6816,0.9136,08-21,
492396,HKHSTECH,恒生科技,3,21.3674,3.0754,0.1898,0.6496,0.1439,0.0099,1755705600000,mid,1,,0.05,1595779200000,1755772324383,1755772324383,False,5,0.3504,0.8102,08-21,
492359,SH000989,全指可选,3,21.4676,2.5875,0.23,0.484,0.1205,0.0233,1755705600000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321766,1755772321766,False,5,0.516,0.77,08-21,0.8074
492388,SZ399989,中证医疗,3,33.6548,3.882,0.338,0.14,0.1153,0.0147,1755705600000,mid,1,,0.05,1431878400000,1755772323876,1755772323876,False,5,0.86,0.662,08-21,1.2635
492377,SH000978,医药100,3,35.6699,3.5136,0.5628,0.2268,0.0985,0.0149,1755705600000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772323075,1755772323075,False,5,0.7732,0.4372,08-21,1.3912
492360,SH000991,全指医药,3,36.3499,3.5132,0.4972,0.2808,0.0966,0.0148,1755705600000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321832,1755772321832,False,5,0.7192,0.5028,08-21,1.3724
492349,SZ399006,创业板,1,37.3983,4.7159,0.2988,0.4608,0.1261,0.0113,1755705600000,mid,1,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321020,1755772321020,False,5,0.5392,0.7012,08-21,1.0523
492351,SZ399986,中证银行,3,7.3794,0.7378,0.9452,0.4784,0.1,0.0389,1755705600000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321160,1755772321160,True,5,0.5216,0.0548,08-21,3.255
492336,SPACEVCP,标普价值,2,7.3926,0.815,0.7044,0.6708,0.1102,0.0418,1755705600000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1431964800000,1755772320066,1755772320066,False,5,0.3292,0.2956,08-21,1.7152
492391,SH000015,上证红利,2,7.9991,0.7968,0.802,0.5228,0.0996,0.0429,1755705600000,high,2,,0.05,1431532800000,1755772324077,1755772324077,False,5,0.4772,0.198,08-21,7.7126
492350,SH000922,中证红利,2,8.315,0.8276,0.7212,0.4052,0.0995,0.0436,1755705600000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321094,1755772321094,False,5,0.5948,0.2788,08-21,3.7305
492368,CSIH30269,红利低波,2,8.3757,0.8615,0.7612,0.5368,0.1029,0.0414,1755705600000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772322412,1755772322412,False,5,0.4632,0.2388,08-21,3.1519
492383,CSPSADRP,标普红利,2,8.5349,0.9645,0.8916,0.6,0.113,0.0448,1755705600000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1431619200000,1755772323480,1755772323480,False,5,0.4,0.1084,08-21,3.4364
492381,CSI931157,红利成长LV,2,8.6764,0.8926,0.7892,0.6311,0.1029,0.0456,1755705600000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1755772323374,1755772323374,False,5,0.3689,0.2108,08-21,1.814
492372,SH000919,300价值,2,9.2659,0.9682,0.7696,0.5092,0.1045,0.0378,1755705600000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772322703,1755772322703,False,5,0.4908,0.2304,08-21,2.8352
492387,CSI930740,300红利LV,2,9.3139,0.9536,0.8732,0.5624,0.1024,0.0395,1755705600000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1430928000000,1755772323812,1755772323812,False,5,0.4376,0.1268,08-21,3.0559
492342,HSFML25,香港大盘,1,9.9667,1.0329,0.7472,0.5512,0.1036,0.0289,1755705600000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772320517,1755772320517,False,5,0.4488,0.2528,08-21,1.1343
492362,SH000925,基本面50,2,10.1865,1.0721,0.826,0.4592,0.1052,0.0368,1755705600000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1431878400000,1755772321959,1755772321959,False,5,0.5408,0.174,08-21,2.1022
