id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
474705,SPACEVCP,标普价值,2,5.5218,0.5584,0.2432,0.2136,0.1011,0.0551,1722528000000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.2812,False,0.7864,0.7568,08-02
474696,HSFML25,香港大盘,1,7.2247,0.7218,0.0644,0.0088,0.0999,0.0413,1722528000000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.8222,False,0.9912,0.9356,08-02
474690,HKHSCEI,国企指数,1,7.818,0.7658,0.2856,0.0576,0.098,0.0394,1722528000000,low,0,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.3579,False,0.9424,0.7144,08-02
474673,SH000170,50AH优选,1,8.5245,0.9014,0.1402,0.0257,0.1057,0.0412,1722528000000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1722593966038,1722593966038,1.5238,False,0.9743,0.8598,08-02
474689,HKHSI,恒生指数,1,8.7198,0.85,0.1136,0.0356,0.0975,0.0453,1722528000000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.1983,False,0.9644,0.8864,08-02
474671,SH000300,沪深300,1,11.5714,1.25,0.22,0.062,0.108,0.0312,1722528000000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.0909,False,0.938,0.78,08-02
474725,CSI716567,MSCI中国,1,11.8252,1.2551,0.2636,0.0485,0.1061,0.0305,1722528000000,low,0,,0.05,1508688000000,1722593966038,1722593966038,1.0036,False,0.9515,0.7364,08-02
474698,SZ399324,深证红利,2,12.5598,1.4234,0.0748,0.0096,0.1133,0.0397,1722528000000,low,0,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.8961,False,0.9904,0.9252,08-02
474715,SPCQVCP,标普质量,2,13.5977,2.4141,0.2332,0.228,0.1694,0.0181,1722528000000,low,0,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.5867,False,0.772,0.7668,08-02
474704,SZ399317,国证A指,1,15.5494,1.376,0.1636,0.0076,0.0885,0.0248,1722528000000,low,0,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.8996,False,0.9924,0.8364,08-02
474709,SZ399702,基本面120,2,16.6203,1.7365,0.132,0.0452,0.1045,0.0268,1722528000000,low,0,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.6771,False,0.9548,0.868,08-02
474708,SZ399701,基本面60,2,17.0048,1.8086,0.2892,0.0928,0.1064,0.0275,1722528000000,low,0,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.6661,False,0.9072,0.7108,08-02
474686,SH000989,全指可选,3,17.3337,2.0995,0.0472,0.1632,0.1211,0.0241,1722528000000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.6886,False,0.8368,0.9528,08-02
474674,SZ399330,深证100,1,17.8744,2.174,0.1144,0.0596,0.1216,0.0242,1722528000000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.7671,False,0.9404,0.8856,08-02
474680,SZ399997,中证白酒,3,18.6823,5.6141,0.0466,0.2836,0.3005,0.0355,1722528000000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1722593966038,1722593966038,0.9793,False,0.7164,0.9534,08-02
474685,SZ399812,养老产业,3,18.7004,1.7901,0.076,0.0218,0.0957,0.0246,1722528000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1401984000000,1722593966038,1722593966038,0.6707,False,0.9782,0.924,08-02
474697,CSIH11136,中国互联,3,19.007,2.3082,0.04,0.0452,0.1214,0.015,1722528000000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,,False,0.9548,0.96,08-02
474714,CSIH30533,中概互联50,3,19.0854,2.3033,0.0415,0.051,0.1207,0.0144,1722528000000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1722593966038,1722593966038,,False,0.949,0.9585,08-02
474721,SZ399971,中证传媒,3,19.2626,1.6988,0.0052,0.0172,0.0882,0.0267,1722528000000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.7589,False,0.9828,0.9948,08-02
474679,SH000827,中证环保,3,19.3743,2.1668,0.1344,0.122,0.1118,0.022,1722528000000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.1895,False,0.878,0.8656,08-02
474684,SZ399396,食品饮料,3,19.3779,4.5226,0.042,0.2344,0.2334,0.0339,1722528000000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.0734,False,0.7656,0.958,08-02
474711,SZ399001,深证成指,1,20.0069,1.9069,0.1488,0.0288,0.0953,0.0213,1722528000000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.689,False,0.9712,0.8512,08-02
474672,SH000905,中证500,1,20.4393,1.512,0.1144,0.008,0.074,0.0211,1722528000000,low,0,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.6492,False,0.992,0.8856,08-02
474713,SZ399417,新能源车,3,21.0131,2.6932,0.1881,0.2556,0.1282,0.0222,1722528000000,low,0,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1722593966038,1722593966038,0.8155,True,0.7444,0.8119,08-02
474676,SZ399006,创业板,1,24.918,3.274,0.0048,0.0056,0.1314,0.015,1722528000000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.6722,False,0.9944,0.9952,08-02
474724,SZ399989,中证医疗,3,26.6853,3.2888,0.0766,0.0072,0.1232,0.0155,1722528000000,low,0,,0.05,1414684800000,1722593966038,1722593966038,1.0398,False,0.9928,0.9234,08-02
474712,SH000978,医药100,3,27.8517,2.9854,0.1056,0.0176,0.1072,0.0164,1722528000000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.8833,False,0.9824,0.8944,08-02
474687,SH000991,全指医药,3,28.1924,2.8918,0.096,0.018,0.1026,0.0164,1722528000000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.8546,False,0.982,0.904,08-02
474720,SZ399610,TMT50,3,29.0798,2.978,0.1632,0.104,0.1024,0.0139,1722528000000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1452009600000,1722593966038,1722593966038,0.7,False,0.896,0.8368,08-02
474675,SH000852,中证1000,1,30.9253,1.6812,0.1794,0.0075,0.0544,0.0166,1722528000000,low,0,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1722593966038,1722593966038,0.6005,False,0.9925,0.8206,08-02
474719,CSI931087,科技龙头,3,31.5867,3.5615,0.1461,0.1002,0.1128,0.0146,1722528000000,low,0,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1722593966038,1722593966038,1.0079,False,0.8998,0.8539,08-02
474688,SH000993,全指信息,3,44.3548,3.0712,0.2044,0.0868,0.0692,0.0085,1722528000000,low,0,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.7981,False,0.9132,0.7956,08-02
474682,SZ399967,中证军工,3,54.5,2.7034,0.1776,0.254,0.0496,0.0063,1722528000000,low,0,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,0.93,True,0.746,0.8224,08-02
474678,SZ399986,中证银行,3,5.5526,0.6015,0.3212,0.2128,0.1083,0.0527,1722528000000,mid,1,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,2.5755,True,0.7872,0.6788,08-02
474701,CSPSADRP,标普红利,2,6.3799,0.7278,0.3608,0.2596,0.1141,0.0553,1722528000000,mid,1,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1398614400000,1722593966038,1722593966038,3.1606,False,0.7404,0.6392,08-02
474700,CSIH30269,红利低波,2,6.5024,0.7058,0.4344,0.2936,0.1085,0.0527,1722528000000,mid,1,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,2.4205,False,0.7064,0.5656,08-02
474677,SH000922,中证红利,2,7.0813,0.7488,0.3616,0.2528,0.1057,0.0508,1722528000000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,2.3476,False,0.7472,0.6384,08-02
474723,CSI930740,300红利LV,2,7.3398,0.7994,0.3872,0.2084,0.1089,0.0452,1722528000000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1397750400000,1722593966038,1722593966038,1.7185,False,0.7916,0.6128,08-02
474694,SZ399550,央视50,2,8.2927,0.9488,0.3136,0.0484,0.1144,0.0431,1722528000000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1398614400000,1722593966038,1722593966038,1.6434,False,0.9516,0.6864,08-02
474707,SH000919,300价值,2,8.2965,0.8786,0.48,0.2736,0.1059,0.0437,1722528000000,mid,1,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.4646,False,0.7264,0.52,08-02
474693,SH000925,基本面50,2,8.4676,0.9075,0.3564,0.1952,0.1072,0.0434,1722528000000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.4023,False,0.8048,0.6436,08-02
474670,SH000016,上证50,1,10.2235,1.1232,0.5384,0.1012,0.1099,0.0392,1722528000000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966037,1722593966038,1.5831,False,0.8988,0.4616,08-02
474710,SH000010,上证180,1,10.5547,1.1182,0.4348,0.0968,0.1059,0.0337,1722528000000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1398700800000,1722593966038,1722593966038,1.2862,False,0.9032,0.5652,08-02
474702,SPHCMSHP,香港中小,1,11.9992,0.8368,0.34,0.0306,0.0697,0.0447,1722528000000,mid,1,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1722593966038,1722593966038,,False,0.9694,0.66,08-02
474718,GDAXI,德国DAX,1,15.5986,1.5545,0.3544,0.194,0.0997,0.0294,1722528000000,mid,1,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1398614400000,1722593966038,1722593966038,,False,0.806,0.6456,08-02
474731,CSIH30094,消费红利,2,18.3353,4.4096,0.0596,0.3164,0.2405,0.0366,1722528000000,mid,1,,0.05,1398614400000,1722593966038,1722593966038,1.0461,False,0.6836,0.9404,08-02
