id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
447298,SZ399986,中证银行,3,4.4635,0.526,0.0131,0.0105,0.1178,0.0585,1669305600000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1669376231217,1669376231217,0.5144,True,11-25,0.9895,0.9869
447320,CSIH30269,红利低波,2,4.9087,0.5801,0.0142,0.0101,0.1182,0.0625,1669305600000,low,0,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1669376231217,1669376231217,0.6219,False,11-25,0.9899,0.9858
447348,SH000015,上证红利,2,4.9668,0.5883,0.0196,0.0084,0.1184,0.0695,1669305600000,low,0,,0.05,1344787200000,1669376231218,1669376231218,0.6993,False,11-25,0.9916,0.9804
447326,SPACEVCP,标普价值,2,5.0091,0.5065,0.0247,0.0247,0.1011,0.0608,1669305600000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1669376231218,1669376231218,1.1622,False,11-25,0.9753,0.9753
447338,CSI931157,红利成长LV,2,5.2499,0.6351,0.024,0.0252,0.121,0.0526,1669305600000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669376231218,1669376231218,0.5434,False,11-25,0.9748,0.976
447321,CSPSADRP,标普红利,2,5.3207,0.6271,0.0496,0.0096,0.1179,0.068,1669305600000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669376231218,1669376231218,0.7386,False,11-25,0.9904,0.9504
447297,SH000922,中证红利,2,5.5798,0.6372,0.0248,0.0096,0.1142,0.063,1669305600000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1344960000000,1669376231217,1669376231217,0.7113,False,11-25,0.9904,0.9752
447344,CSI930740,300红利LV,2,5.9711,0.6797,0.0352,0.0136,0.1138,0.0529,1669305600000,low,0,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1344182400000,1669376231218,1669376231218,0.7899,False,11-25,0.9864,0.9648
447325,CSI930949,神奇公式,2,6.3991,1.4225,0.0144,0.03,0.2223,0.0416,1669305600000,low,0,https://danjuanfunds.com/funding/006255?channel=1800100001&source=guzhi__web_20171001,0.05,1344960000000,1669376231218,1669376231218,0.2342,False,11-25,0.97,0.9856
447328,SH000919,300价值,2,6.5778,0.7642,0.1028,0.0124,0.1162,0.0517,1669305600000,low,0,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1344960000000,1669376231218,1669376231218,0.7942,False,11-25,0.9876,0.8972
447313,SH000925,基本面50,2,6.9984,0.8171,0.1216,0.0108,0.1168,0.0489,1669305600000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1344960000000,1669376231217,1669376231217,0.8037,False,11-25,0.9892,0.8784
