id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
495389,SZ399393,国证地产,3,0.0,0.9204,0.0,0.2544,0.0,0.0111,1761840000000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906723856,1761906723856,True,5,0.7456,1.0,10-31,
495361,SZ399812,养老产业,3,12.4334,2.0521,0.0,0.1564,0.165,0.0231,1761840000000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906721879,1761906721879,False,5,0.8436,1.0,10-31,1.1683
495356,SZ399997,中证白酒,3,19.6279,4.8411,0.1284,0.1616,0.2466,0.0383,1761840000000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906721450,1761906721450,False,5,0.8384,0.8716,10-31,5.5676
495398,CSIH30094,消费红利,2,19.8873,4.1679,0.0908,0.178,0.2096,0.0379,1761840000000,low,0,,0.05,1437321600000,1761906724507,1761906724507,False,5,0.822,0.9092,10-31,3.204
495374,SH000932,主要消费,3,20.109,4.1063,0.0512,0.1668,0.2042,0.0348,1761840000000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906722816,1761906722816,False,5,0.8332,0.9488,10-31,2.4707
495360,SZ399396,国证食品,3,21.4627,4.2371,0.0864,0.0856,0.1974,0.0349,1761840000000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906721798,1761906721798,False,5,0.9144,0.9136,10-31,3.3726
495359,SZ399975,证券公司,3,17.9046,1.5426,0.1868,0.4292,0.0862,0.0139,1761840000000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906721694,1761906721694,True,5,0.5708,0.8132,10-31,0.7983
495368,CSIH11136,中国互联,3,19.4627,3.2117,0.1416,0.3652,0.165,0.009,1761840000000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906722394,1761906722394,False,5,0.6348,0.8584,10-31,
495382,CSIH30533,中概互联50,3,19.8827,3.2609,0.1412,0.3624,0.164,0.0084,1761840000000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906723401,1761906723401,False,5,0.6376,0.8588,10-31,
495362,SH000989,全指可选,3,22.5253,2.4967,0.2912,0.4172,0.1108,0.0229,1761840000000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906721974,1761906721974,False,5,0.5828,0.7088,10-31,1.0229
495399,HKHSTECH,恒生科技,3,22.8541,3.3193,0.2879,0.7003,0.1452,0.0093,1761840000000,mid,1,,0.05,1595779200000,1761906724575,1761906724575,False,5,0.2997,0.7121,10-31,
495391,SZ399989,中证医疗,3,34.152,3.6022,0.3492,0.0968,0.1055,0.0144,1761840000000,mid,1,,0.05,1437408000000,1761906724005,1761906724005,False,5,0.9032,0.6508,10-31,1.4331
495380,SH000978,医药100,3,35.5208,3.3736,0.5612,0.186,0.095,0.0158,1761840000000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906723273,1761906723273,False,5,0.814,0.4388,10-31,1.5709
495363,SH000991,全指医药,3,36.2042,3.3735,0.492,0.2232,0.0932,0.0158,1761840000000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906722039,1761906722039,False,5,0.7768,0.508,10-31,1.55
495354,SZ399986,中证银行,3,7.2088,0.6976,0.9124,0.3924,0.0968,0.0402,1761840000000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906721317,1761906721317,True,5,0.6076,0.0876,10-31,3.4614
495339,SPACEVCP,标普价值,2,7.2479,0.7991,0.694,0.668,0.1102,0.0429,1761840000000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1437494400000,1761906720054,1761906720054,False,5,0.332,0.306,10-31,1.6817
495384,CSI931157,红利成长LV,2,8.0851,0.8492,0.6745,0.4981,0.105,0.0469,1761840000000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1761906723536,1761906723536,False,5,0.5019,0.3255,10-31,1.84
495394,SH000015,上证红利,2,8.1349,0.7705,0.846,0.5044,0.0947,0.0424,1761840000000,high,2,,0.05,1437062400000,1761906724251,1761906724251,False,5,0.4956,0.154,10-31,14.1415
495371,CSIH30269,红利低波,2,8.2127,0.823,0.7568,0.5172,0.1002,0.0424,1761840000000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906722607,1761906722607,False,5,0.4828,0.2432,10-31,3.3403
495353,SH000922,中证红利,2,8.3317,0.7938,0.7424,0.3864,0.0953,0.0437,1761840000000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906721249,1761906721249,False,5,0.6136,0.2576,10-31,4.5775
495386,CSPSADRP,标普红利,2,8.7072,0.9373,0.9156,0.588,0.1076,0.0441,1761840000000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1437321600000,1761906723629,1761906723629,False,5,0.412,0.0844,10-31,4.2571
495375,SH000919,300价值,2,9.0086,0.9268,0.7172,0.4428,0.1029,0.0385,1761840000000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906722939,1761906722939,False,5,0.5572,0.2828,10-31,2.41
495390,CSI930740,300红利LV,2,9.1589,0.9031,0.846,0.4888,0.0986,0.0403,1761840000000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1436457600000,1761906723937,1761906723937,False,5,0.5112,0.154,10-31,3.5662
495349,SH000170,50AH优选,1,9.9581,1.1442,0.6403,0.617,0.1149,0.0337,1761840000000,high,2,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1761906720863,1761906720863,False,5,0.383,0.3597,10-31,1.6033
495366,SZ399550,央视50,2,9.983,1.0308,0.7832,0.232,0.1033,0.0373,1761840000000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1437321600000,1761906722263,1761906722263,False,5,0.768,0.2168,10-31,1.8024
495345,HSFML25,香港大盘,1,10.107,1.0472,0.7712,0.5928,0.1036,0.0274,1761840000000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906720538,1761906720538,False,5,0.4072,0.2288,10-31,1.1502
495365,SH000925,基本面50,2,10.1861,1.0481,0.8344,0.428,0.1029,0.036,1761840000000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906722197,1761906722197,False,5,0.572,0.1656,10-31,2.0506
495344,HKHSCEI,国企指数,1,10.4653,1.0827,0.8808,0.8004,0.1035,0.027,1761840000000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906720461,1761906720461,False,5,0.1996,0.1192,10-31,1.8178
495343,HKHSI,恒生指数,1,11.658,1.2032,0.7628,0.8004,0.1032,0.0306,1761840000000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906720389,1761906720389,False,5,0.1996,0.2372,10-31,1.602
495346,SH000016,上证50,1,11.7732,1.2869,0.8796,0.6996,0.1093,0.0319,1761840000000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906720615,1761906720615,False,5,0.3004,0.1204,10-31,2.4331
495378,SH000010,上证180,1,12.1155,1.2569,0.8244,0.4712,0.1037,0.0287,1761840000000,high,2,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906723138,1761906723138,False,5,0.5288,0.1756,10-31,1.9812
495347,SH000300,沪深300,1,14.1146,1.4685,0.8336,0.5256,0.104,0.0257,1761840000000,high,2,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906720685,1761906720685,False,5,0.4744,0.1664,10-31,1.5614
495392,CSI716567,MSCI中国,1,14.5267,1.4924,0.8114,0.6135,0.1027,0.0246,1761840000000,high,2,,0.05,1508688000000,1761906724088,1761906724088,False,5,0.3865,0.1886,10-31,1.3642
495369,SZ399324,深证红利,2,15.5855,2.4371,0.492,0.7816,0.1564,0.0407,1761840000000,high,2,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906722459,1761906722459,False,5,0.2184,0.508,10-31,1.4822
495340,SPCQVCP,标普质量,2,15.6419,2.777,0.424,0.3848,0.1775,0.0208,1761840000000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1437408000000,1761906720141,1761906720141,False,5,0.6152,0.576,10-31,1.8252
