id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
481166,SZ399393,国证地产,3,0.0,0.7637,0.0,0.078,0.0,0.0199,1735747200000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841838,1735814841838,0.7637,True,0.922,1.0,01-02
481140,HSFML25,香港大盘,1,8.0788,0.8356,0.264,0.1212,0.1034,0.0402,1735747200000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841825,1735814841825,0.9194,False,0.8788,0.736,01-02
481133,HKHSI,恒生指数,1,8.9564,0.9402,0.1816,0.2164,0.105,0.0421,1735747200000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841822,1735814841822,1.2308,False,0.7836,0.8184,01-02
481129,SZ399812,养老产业,3,13.792,1.9621,0.0,0.0896,0.1423,0.025,1735747200000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841820,1735814841820,0.43,False,0.9104,1.0,01-02
481141,CSIH11136,中国互联,3,16.575,2.5143,0.0176,0.136,0.1517,0.0104,1735747200000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841825,1735814841825,,False,0.864,0.9824,01-02
481158,CSIH30533,中概互联50,3,17.385,2.6032,0.0373,0.1896,0.1497,0.0096,1735747200000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1735814841834,1735814841834,,False,0.8104,0.9627,01-02
481124,SZ399997,中证白酒,3,19.3832,5.6527,0.0813,0.2915,0.2916,0.0354,1735747200000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1735814841512,1735814841512,1.6694,False,0.7085,0.9187,01-02
481128,SZ399396,国证食品,3,21.0548,4.7401,0.0464,0.286,0.2251,0.0325,1735747200000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841819,1735814841819,1.9124,False,0.714,0.9536,01-02
481165,SZ399971,中证传媒,3,28.8233,2.1246,0.2112,0.1844,0.0737,0.0236,1735747200000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841838,1735814841838,25.8374,False,0.8156,0.7888,01-02
481168,SZ399989,中证医疗,3,30.229,3.3601,0.1707,0.0254,0.1112,0.017,1735747200000,low,0,,0.05,1414684800000,1735814841839,1735814841839,1.937,False,0.9746,0.8293,01-02
481156,SH000978,医药100,3,30.2926,3.005,0.2692,0.036,0.0992,0.0196,1735747200000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841833,1735814841833,1.304,False,0.964,0.7308,01-02
481131,SH000991,全指医药,3,30.9371,3.001,0.2776,0.0464,0.097,0.0194,1735747200000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1735814841821,1735814841821,1.2584,False,0.9536,0.7224,01-02
