id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
489467,SZ399393,国证地产,3,0.0,0.7831,0.0,0.11,0.0,0.0226,1750262400000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329125390,1750329125390,True,5,06-19,0.89,1.0,
489439,SZ399812,养老产业,3,14.1742,2.0302,0.0324,0.1428,0.1432,0.0225,1750262400000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329123130,1750329123130,False,5,06-19,0.8572,0.9676,2.1275
489446,CSIH11136,中国互联,3,16.0593,2.6672,0.0168,0.2148,0.1661,0.0111,1750262400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329123735,1750329123735,False,5,06-19,0.7852,0.9832,
489460,CSIH30533,中概互联50,3,17.1645,2.8129,0.0404,0.2628,0.1639,0.0099,1750262400000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329124868,1750329124868,False,5,06-19,0.7372,0.9596,
489434,SZ399997,中证白酒,3,17.8314,4.6006,0.0112,0.1632,0.258,0.0443,1750262400000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329122758,1750329122758,False,5,06-19,0.8368,0.9888,2.0997
489452,SH000932,主要消费,3,18.7163,4.0585,0.0,0.1596,0.2168,0.0374,1750262400000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329124193,1750329124193,False,5,06-19,0.8404,1.0,1.8082
489476,CSIH30094,消费红利,2,18.8134,4.1076,0.02,0.1904,0.2183,0.0421,1750262400000,low,0,,0.05,1426003200000,1750329126130,1750329126130,False,5,06-19,0.8096,0.98,1.8096
489437,SZ399975,证券公司,3,19.0054,1.3587,0.2432,0.2532,0.0715,0.017,1750262400000,low,0,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329122979,1750329122979,True,5,06-19,0.7468,0.7568,1.3186
489438,SZ399396,国证食品,3,20.4988,4.2016,0.032,0.086,0.205,0.0388,1750262400000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329123057,1750329123057,False,5,06-19,0.914,0.968,1.9291
489469,SZ399989,中证医疗,3,29.4991,3.3035,0.1476,0.0428,0.112,0.0203,1750262400000,low,0,,0.05,1426089600000,1750329125561,1750329125561,False,5,06-19,0.9572,0.8524,1.103
489430,SZ399006,创业板,1,30.6487,3.8367,0.1496,0.1636,0.1252,0.0139,1750262400000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329122441,1750329122441,False,5,06-19,0.8364,0.8504,0.8617
489456,SH000010,上证180,1,11.1859,1.1626,0.6096,0.2484,0.1039,0.0364,1750262400000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329124540,1750329124540,False,5,06-19,0.7516,0.3904,1.9537
489425,SH000300,沪深300,1,12.7976,1.3343,0.5744,0.1936,0.1043,0.0329,1750262400000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329122039,1750329122039,False,5,06-19,0.8064,0.4256,1.4131
489470,CSI716567,MSCI中国,1,13.0977,1.3444,0.6625,0.2423,0.1026,0.0319,1750262400000,mid,1,,0.05,1508688000000,1750329125657,1750329125657,False,5,06-19,0.7577,0.3375,1.2397
489447,SZ399324,深证红利,2,13.8989,2.2632,0.1832,0.6044,0.1628,0.0453,1750262400000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1426089600000,1750329123810,1750329123810,False,5,06-19,0.3956,0.8168,1.1475
