id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
511666,935600,MSCI印度,1,35.4399,4.7768,0.7808,0.7808,0.1348,0.0096,1783008000000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1480953600000,1783074724319,1783074724319,False,5,07-03,0.2192,0.2192,
511686,CSI716567,MSCI中国,1,15.5702,1.5659,0.8864,0.7236,0.1006,0.0239,1783008000000,high,2,,0.05,1508688000000,1783092721717,1783092721717,False,5,07-03,0.2764,0.1136,0.853
511687,CSI930652,中证电子,3,77.6838,8.2264,0.9968,0.9956,0.1059,0.0047,1783008000000,high,2,,0.05,1458489600000,1783092721792,1783092721792,False,5,07-03,0.0044,0.0032,1.037
511657,CSI930740,300红利LV,2,8.2612,0.7977,0.588,0.2148,0.0966,0.0491,1783008000000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1457625600000,1783074723687,1783074723687,False,5,07-03,0.7852,0.412,2.7156
511677,CSI930782,500低波,2,21.1398,1.7154,0.5832,0.7304,0.0811,0.0221,1783008000000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1458576000000,1783092720890,1783092720890,False,5,07-03,0.2696,0.4168,1.0037
511688,CSI931079,5G通讯,3,63.5104,9.0222,0.9891,0.9891,0.1421,0.005,1783008000000,high,2,,0.05,1556553600000,1783092721872,1783092721872,False,5,07-03,0.0109,0.0109,0.6559
511683,CSI931087,科技龙头,3,70.9199,10.1035,0.9944,0.9938,0.1425,0.0044,1783008000000,high,2,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1783092721477,1783092721477,False,5,07-03,0.0062,0.0056,0.924
511682,CSI931142,东证竞争,2,20.0511,3.0169,0.9384,0.9008,0.1505,0.0237,1783008000000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1458576000000,1783092721380,1783092721380,False,5,07-03,0.0992,0.0616,0.6699
511651,CSI931157,红利成长LV,2,7.3404,0.7875,0.4163,0.34,0.1073,0.0518,1783008000000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1783074723246,1783074723246,False,5,07-03,0.66,0.5837,1.2501
511697,CSIH11136,中国互联,3,15.1976,1.9638,0.0076,0.006,0.1292,0.0121,1783008000000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1458576000000,1783128720947,1783128720947,False,5,07-03,0.994,0.9924,
511664,CSIH30094,消费红利,2,17.3883,3.2937,0.0052,0.004,0.1894,0.0469,1783008000000,low,0,,0.05,1458489600000,1783074724189,1783074724189,False,5,07-03,0.996,0.9948,1.8496
