id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
499408,SZ399393,国证地产,3,0.0,0.8704,0.0,0.2004,0.0,0.0108,1767628800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695523479,1767695523479,True,5,01-06,0.7996,1.0,
499382,SZ399812,养老产业,3,13.6268,2.2457,0.0352,0.2888,0.1648,0.0204,1767628800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695521505,1767695521505,False,5,01-06,0.7112,0.9648,0.8572
499416,CSIH30094,消费红利,2,18.8163,4.2765,0.0264,0.1908,0.2273,0.0433,1767628800000,low,0,,0.05,1442937600000,1767695524007,1767695524007,False,5,01-06,0.8092,0.9736,7.8125
499377,SZ399997,中证白酒,3,18.834,4.9788,0.0692,0.1848,0.2644,0.0433,1767628800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695521103,1767695521103,False,5,01-06,0.8152,0.9308,37.2739
499393,SH000932,主要消费,3,19.5043,4.1231,0.0396,0.1792,0.2114,0.0378,1767628800000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695522320,1767695522320,False,5,01-06,0.8208,0.9604,3.5263
499381,SZ399396,国证食品,3,21.0175,4.3084,0.0736,0.106,0.205,0.0386,1767628800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695521435,1767695521435,False,5,01-06,0.894,0.9264,5.432
499380,SZ399975,证券公司,3,18.3227,1.576,0.2016,0.4768,0.086,0.0131,1767628800000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695521363,1767695521363,True,5,01-06,0.5232,0.7984,0.7303
499358,CSIH11136,中国互联,3,20.0848,2.9912,0.1824,0.3384,0.1489,0.0092,1767542400000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1442937600000,1767663121232,1767663121232,False,5,01-05,0.6616,0.8176,
499401,CSIH30533,中概互联50,3,20.2929,3.0427,0.1744,0.3392,0.1499,0.0086,1767628800000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695522949,1767695522949,False,5,01-06,0.6608,0.8256,
499410,SZ399989,中证医疗,3,34.2803,3.6338,0.3712,0.1228,0.106,0.0136,1767628800000,mid,1,,0.05,1443024000000,1767695523619,1767695523619,False,5,01-06,0.8772,0.6288,1.4409
499384,SH000991,全指医药,3,34.8701,3.2935,0.4624,0.2088,0.0945,0.0152,1767628800000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695521657,1767695521657,False,5,01-06,0.7912,0.5376,1.6164
499399,SH000978,医药100,3,35.0108,3.3554,0.5296,0.1964,0.0958,0.0149,1767628800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695522784,1767695522784,False,5,01-06,0.8036,0.4704,1.6839
499375,SZ399986,中证银行,3,7.1755,0.6999,0.8848,0.398,0.0975,0.0503,1767628800000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1443024000000,1767695520937,1767695520937,True,5,01-06,0.602,0.1152,3.7969
499365,SPACEVCP,标普价值,2,7.4696,0.8233,0.7416,0.7084,0.1102,0.0415,1767628800000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1443110400000,1767695520118,1767695520118,False,5,01-06,0.2916,0.2584,1.7331
