id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
516149,935600,MSCI印度,1,35.3937,4.7704,0.7684,0.7684,0.1348,0.0095,1788364800000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1484755200000,1788431524280,1788431524280,False,5,09-03,0.2316,0.2316,
516188,CSI716567,MSCI中国,1,14.164,1.5516,0.6982,0.7065,0.1095,0.0231,1788364800000,high,2,,0.05,1508688000000,1788449523078,1788449523078,False,5,09-03,0.2935,0.3018,0.8838
516143,CSI930652,中证电子,3,51.4939,6.3712,0.7784,0.968,0.1237,0.0064,1788364800000,high,2,,0.05,1464019200000,1788431523821,1788431523821,False,5,09-03,0.032,0.2216,0.7311
516186,CSI930740,300红利LV,2,9.2603,0.8819,0.8732,0.4488,0.0952,0.0426,1788364800000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1463328000000,1788449522905,1788449522905,False,5,09-03,0.5512,0.1268,3.0423
516173,CSI930782,500低波,2,20.0656,1.62,0.4928,0.6848,0.0807,0.0242,1788364800000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449521796,1788449521796,False,5,09-03,0.3152,0.5072,1.0297
516190,CSI931079,5G通讯,3,44.9873,6.7006,0.8106,0.9429,0.1489,0.0063,1788364800000,high,2,,0.05,1556553600000,1788449523244,1788449523244,False,5,09-03,0.0571,0.1894,0.4745
516183,CSI931087,科技龙头,3,45.6413,7.2048,0.6323,0.9079,0.1579,0.0062,1788364800000,high,2,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1788449522660,1788449522660,False,5,09-03,0.0921,0.3677,0.6075
516181,CSI931142,东证竞争,2,18.079,2.8217,0.9032,0.8708,0.1561,0.0245,1788364800000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449522522,1788449522522,False,5,09-03,0.1292,0.0968,0.5927
516182,CSI931157,红利成长LV,2,7.9771,0.874,0.6303,0.59,0.1096,0.0446,1788364800000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1788449522607,1788449522607,False,5,09-03,0.41,0.3697,1.2231
516090,CSIH11136,中国互联,3,20.5699,2.2139,0.2636,0.044,0.1076,0.0111,1788278400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1464019200000,1788399121320,1788399121320,False,5,09-02,0.956,0.7364,
516192,CSIH30094,消费红利,2,19.615,3.5112,0.1356,0.02,0.179,0.0445,1788364800000,low,0,,0.05,1464019200000,1788449523365,1788449523365,False,5,09-03,0.98,0.8644,2.8742
516122,CSIH30269,红利低波,2,8.5517,0.8746,0.7948,0.6244,0.1023,0.0421,1788364800000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788431522189,1788431522189,False,5,09-03,0.3756,0.2052,1.898
516132,CSIH30533,中概互联50,3,16.7101,1.9971,0.042,0.0076,0.1195,0.0114,1788364800000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788431522973,1788431522973,False,5,09-03,0.9924,0.958,
516184,CSPSADRP,标普红利,2,10.2739,1.1804,0.9936,0.9112,0.1149,0.0488,1788364800000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1464019200000,1788449522732,1788449522732,False,5,09-03,0.0888,0.0064,1.9759
516150,GDAXI,德国DAX,1,17.3909,1.7477,0.4832,0.5896,0.1005,0.001,1788364800000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1464019200000,1788431524374,1788431524374,False,5,09-03,0.4104,0.5168,
516086,HKHSCEI,国企指数,1,9.6058,0.9677,0.6892,0.5224,0.1007,0.0298,1788278400000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1464019200000,1788399120672,1788399120672,False,5,09-02,0.4776,0.3108,1.6685
516084,HKHSI,恒生指数,1,11.1634,1.1811,0.612,0.698,0.1058,0.0327,1788278400000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1464019200000,1788399120503,1788399120503,False,5,09-02,0.302,0.388,1.5341
516094,HKHSSCNE,新经济,2,23.0684,2.6141,0.4069,0.3444,0.1133,0.0115,1788278400000,high,2,,0.05,1542729600000,1788399122029,1788399122029,False,5,09-02,0.6556,0.5931,
516148,HKHSTECH,恒生科技,3,23.1284,2.3835,0.3592,0.1974,0.1031,0.0107,1788364800000,mid,1,,0.05,1595779200000,1788431524204,1788431524204,False,5,09-03,0.8026,0.6408,
516088,HSFML25,香港大盘,1,9.2507,0.9787,0.5108,0.3636,0.1058,0.0308,1788278400000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1464019200000,1788399120852,1788399120852,False,5,09-02,0.6364,0.4892,1.0528
516082,NDX,纳指100,1,29.9554,9.1669,0.4524,0.784,0.306,0.0043,1788278400000,high,2,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1463932800000,1788399120326,1788399120326,False,5,09-02,0.216,0.5476,1.4867
516179,SH000010,上证180,1,11.6364,1.2291,0.6632,0.4256,0.1056,0.0291,1788364800000,high,2,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449522308,1788449522308,False,5,09-03,0.5744,0.3368,1.1594
516189,SH000015,上证红利,2,8.9397,0.8626,0.9716,0.6272,0.0965,0.04,1788364800000,high,2,,0.05,1463932800000,1788449523154,1788449523154,False,5,09-03,0.3728,0.0284,1.54
516153,SH000016,上证50,1,10.8998,1.247,0.6384,0.5652,0.1144,0.0313,1788364800000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449520115,1788449520115,False,5,09-03,0.4348,0.3616,1.3691
516156,SH000170,50AH优选,1,9.4447,1.1955,0.442,0.7416,0.1266,0.0304,1788364800000,high,2,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449520383,1788449520383,False,5,09-03,0.2584,0.558,1.4967
516154,SH000300,沪深300,1,13.6252,1.4353,0.6964,0.4308,0.1053,0.0258,1788364800000,high,2,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449520204,1788449520204,False,5,09-03,0.5692,0.3036,0.9207
516191,SH000688,科创50,1,140.128,7.5632,0.8222,0.884,0.054,0.0027,1788364800000,high,2,,0.05,1577721600000,1788449523299,1788449523299,False,5,09-03,0.116,0.1778,0.8381
516161,SH000827,中证环保,3,29.5191,2.4874,0.5552,0.3808,0.0843,0.018,1788364800000,high,2,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449520767,1788449520767,False,5,09-03,0.6192,0.4448,0.5234
516158,SH000852,中证1000,1,43.5352,2.3927,0.6872,0.4548,0.055,0.0109,1788364800000,high,2,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449520521,1788449520521,False,5,09-03,0.5452,0.3128,0.8019
516171,SH000903,中证100,1,16.9195,1.8587,0.93,0.93,0.1099,0.0252,1788364800000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449521622,1788449521622,False,5,09-03,0.07,0.07,0.881
516155,SH000905,中证500,1,33.1543,2.4028,0.7756,0.774,0.0725,0.0134,1788364800000,high,2,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449520297,1788449520297,False,5,09-03,0.226,0.2244,0.7089
516176,SH000919,300价值,2,8.8593,0.9185,0.6668,0.4564,0.1037,0.0388,1788364800000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449522048,1788449522048,False,5,09-03,0.5436,0.3332,1.4371
516160,SH000922,中证红利,2,8.6801,0.8532,0.8184,0.5124,0.0983,0.0416,1788364800000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1464105600000,1788449520676,1788449520676,False,5,09-03,0.4876,0.1816,1.4449
