id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
502428,SZ399393,国证地产,3,0.0,0.9067,0.0,0.2544,0.0,0.0104,1771948800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015523927,1772015523927,True,5,0.7456,1.0,02-25,
502402,SZ399812,养老产业,3,12.6274,2.0879,0.0116,0.186,0.1653,0.0219,1771948800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015521670,1772015521670,False,5,0.814,0.9884,02-25,0.8057
502381,CSIH11136,中国互联,3,17.3779,2.5795,0.0824,0.1796,0.1484,0.0106,1771862400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1447171200000,1771983121126,1771983121126,False,5,0.8204,0.9176,02-24,
502421,CSIH30533,中概互联50,3,17.4859,2.6136,0.0532,0.1924,0.1495,0.0098,1771948800000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015523344,1772015523344,False,5,0.8076,0.9468,02-25,
502436,CSIH30094,消费红利,2,18.8308,4.2918,0.0348,0.1888,0.2279,0.0386,1771948800000,low,0,,0.05,1447171200000,1772015524589,1772015524589,False,5,0.8112,0.9652,02-25,11.0446
502397,SZ399997,中证白酒,3,18.9046,5.0195,0.0756,0.186,0.2655,0.0376,1771948800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015521250,1772015521250,False,5,0.814,0.9244,02-25,
502413,SH000932,主要消费,3,19.5935,4.0486,0.0516,0.1432,0.2066,0.0349,1771948800000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522641,1772015522641,False,5,0.8568,0.9484,02-25,4.0985
502401,SZ399396,国证食品,3,20.8765,4.2658,0.0704,0.0904,0.2043,0.0354,1771948800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015521581,1772015521581,False,5,0.9096,0.9296,02-25,6.6125
502395,SZ399986,中证银行,3,6.577,0.6436,0.6844,0.294,0.0979,0.0474,1771948800000,mid,1,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015521024,1772015521024,True,5,0.706,0.3156,02-25,3.7809
502400,SZ399975,证券公司,3,16.6606,1.4418,0.1232,0.3356,0.0865,0.0159,1771948800000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015521503,1772015521503,True,5,0.6644,0.8768,02-25,0.6512
502437,HKHSTECH,恒生科技,3,21.6409,2.8516,0.1981,0.5048,0.1318,0.0107,1771948800000,mid,1,,0.05,1595779200000,1772015524678,1772015524678,False,5,0.4952,0.8019,02-25,
502404,SH000991,全指医药,3,33.1673,3.2067,0.3772,0.1728,0.0967,0.016,1771948800000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015521861,1772015521861,False,5,0.8272,0.6228,02-25,1.7043
502419,SH000978,医药100,3,33.2762,3.2675,0.4128,0.1636,0.0982,0.0157,1771948800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015523173,1772015523173,False,5,0.8364,0.5872,02-25,1.7858
502430,SZ399989,中证医疗,3,33.6565,3.5737,0.3572,0.1108,0.1062,0.0143,1771948800000,mid,1,,0.05,1447257600000,1772015524102,1772015524102,False,5,0.8892,0.6428,02-25,1.5418
502385,SPACEVCP,标普价值,2,7.7539,0.8545,0.7764,0.7588,0.1102,0.0401,1771948800000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1447344000000,1772015520090,1772015520090,False,5,0.2412,0.2236,02-25,1.799
502423,CSI931157,红利成长LV,2,8.0202,0.8827,0.6524,0.624,0.1101,0.0485,1771948800000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1772015523521,1772015523521,False,5,0.376,0.3476,02-25,1.0251
502411,CSIH30269,红利低波,2,8.084,0.8496,0.7376,0.5516,0.1051,0.0465,1771948800000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522484,1772015522484,False,5,0.4484,0.2624,02-25,3.7061
502394,SH000922,中证红利,2,8.2816,0.8413,0.7232,0.4536,0.1016,0.0482,1771948800000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015520942,1772015520942,False,5,0.5464,0.2768,02-25,6.9279
502433,SH000015,上证红利,2,8.3146,0.8275,0.8792,0.5728,0.0995,0.0471,1771948800000,high,2,,0.05,1447084800000,1772015524361,1772015524361,False,5,0.4272,0.1208,02-25,42.988
502429,CSI930740,300红利LV,2,8.8612,0.9271,0.7556,0.5316,0.1046,0.0457,1771948800000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1446480000000,1772015524008,1772015524008,False,5,0.4684,0.2444,02-25,4.5262
502414,SH000919,300价值,2,8.9476,0.9354,0.71,0.4656,0.1045,0.0412,1771948800000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522744,1772015522744,False,5,0.5344,0.29,02-25,2.1664
502425,CSPSADRP,标普红利,2,9.0451,0.9862,0.9608,0.6624,0.109,0.0503,1771948800000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1447171200000,1772015523661,1772015523661,False,5,0.3376,0.0392,02-25,5.0945
502406,SH000925,基本面50,2,9.7411,1.0145,0.702,0.3884,0.1041,0.0397,1771948800000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522036,1772015522036,False,5,0.6116,0.298,02-25,1.9596
502407,SZ399550,央视50,2,9.7868,1.0241,0.7124,0.2152,0.1046,0.0427,1771948800000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1447171200000,1772015522124,1772015522124,False,5,0.7848,0.2876,02-25,2.0914
502380,HSFML25,香港大盘,1,10.1289,1.0337,0.7516,0.5556,0.1021,0.0289,1771862400000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1447171200000,1771983120575,1771983120575,False,5,0.4444,0.2484,02-24,1.1527
502390,SH000170,50AH优选,1,10.338,1.2161,0.7351,0.7895,0.1176,0.0317,1771948800000,high,2,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1772015520594,1772015520594,False,5,0.2105,0.2649,02-25,1.9233
502379,HKHSCEI,国企指数,1,10.5556,1.077,0.8688,0.7748,0.102,0.0281,1771862400000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1447171200000,1771983120472,1771983120472,False,5,0.2252,0.1312,02-24,1.8335
502387,SH000016,上证50,1,11.5662,1.2746,0.8152,0.6616,0.1102,0.0335,1771948800000,high,2,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015520303,1772015520303,False,5,0.3384,0.1848,02-25,1.9228
502417,SH000010,上证180,1,12.1374,1.271,0.8204,0.5156,0.1047,0.0299,1771948800000,high,2,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522997,1772015522997,False,5,0.4844,0.1796,02-25,1.7753
502378,HKHSI,恒生指数,1,12.14,1.2326,0.8012,0.8392,0.1015,0.0303,1771862400000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1447171200000,1771983120374,1771983120374,False,5,0.1608,0.1988,02-24,1.6683
502388,SH000300,沪深300,1,14.2015,1.4967,0.8552,0.6336,0.1054,0.0262,1771948800000,high,2,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015520408,1772015520408,False,5,0.3664,0.1448,02-25,1.5161
502431,CSI716567,MSCI中国,1,14.8895,1.5434,0.85,0.6851,0.1037,0.0247,1771948800000,high,2,,0.05,1508688000000,1772015524205,1772015524205,False,5,0.3149,0.15,02-25,1.3377
502386,SPCQVCP,标普质量,2,15.6419,2.777,0.4164,0.3848,0.1775,0.0208,1771948800000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015520202,1772015520202,False,5,0.6152,0.5836,02-25,1.8252
502409,SZ399324,深证红利,2,16.2203,2.5729,0.6396,0.8752,0.1586,0.0397,1771948800000,high,2,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522295,1772015522295,False,5,0.1248,0.3604,02-25,1.9165
502408,SH000903,中证100,1,17.5995,1.9014,0.9956,0.9884,0.108,0.026,1771948800000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522216,1772015522216,False,5,0.0116,0.0044,02-25,1.6039
502398,SZ399998,中证煤炭,3,17.8272,1.7212,0.828,0.9564,0.0965,0.0541,1771948800000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1443456000000,1772015521326,1772015521326,True,5,0.0436,0.172,02-25,
502439,GDAXI,德国DAX,1,18.2893,1.8049,0.5552,0.7252,0.0987,0.0007,1771948800000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1447171200000,1772015524845,1772015524845,False,5,0.2748,0.4448,02-25,
502422,CSI931142,东证竞争,2,18.3245,3.2102,0.9496,0.95,0.1752,0.0235,1771948800000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015523435,1772015523435,False,5,0.05,0.0504,02-25,0.9903
502382,SPHCMSHP,香港中小,1,20.3401,1.5885,0.9974,0.8472,0.0781,0.0237,1771862400000,high,2,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1771983121275,1771983121275,False,5,0.1528,0.0026,02-24,
502415,SZ399701,基本面60,2,21.7133,2.0782,0.774,0.3492,0.0957,0.0256,1771948800000,high,2,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522830,1772015522830,False,5,0.6508,0.226,02-25,1.0731
502412,SZ399317,国证A指,1,22.8591,1.918,0.9952,0.7072,0.0839,0.0176,1771948800000,high,2,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1447257600000,1772015522561,1772015522561,False,5,0.2928,0.0048,02-25,1.4959
