id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pe_over_history,pb_over_history
447229,SH000170,50AH优选,1,8.1089,1.0274,0.0466,0.2013,0.1267,0.0306,1669219200000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1669285647271,1669285647271,1.2185,False,11-24,0.9534,0.7987
447245,HKHSI,恒生指数,1,8.6838,0.8685,0.0576,0.0152,0.1,0.0416,1669219200000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,1.1933,False,11-24,0.9424,0.9848
447226,SH000016,上证50,1,9.0549,1.159,0.2248,0.1668,0.128,0.0385,1669219200000,low,0,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,1.0096,False,11-24,0.7752,0.8332
447267,SH000010,上证180,1,9.0955,1.0638,0.1728,0.0072,0.117,0.0339,1669219200000,low,0,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.8589,False,11-24,0.8272,0.9928
447273,CSI931142,东证竞争,2,10.1389,1.6266,0.1264,0.0072,0.1604,0.0254,1669219200000,low,0,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.774,False,11-24,0.8736,0.9928
447227,SH000300,沪深300,1,10.97,1.2839,0.2512,0.064,0.117,0.028,1669219200000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.793,False,11-24,0.7488,0.936
447282,CSI716567,MSCI中国,1,11.6554,1.3664,0.2645,0.1556,0.1172,0.0261,1669219200000,low,0,,0.05,1508688000000,1669285647271,1669285647271,0.7455,False,11-24,0.7355,0.8444
447275,GDAXI,德国DAX,1,13.1564,1.5526,0.0933,0.2207,0.118,0.0323,1669219200000,low,0,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1669285647271,1669285647271,,False,11-24,0.9067,0.7793
447239,SZ399975,证券公司,3,18.563,1.2655,0.2252,0.0692,0.0682,0.0214,1669219200000,low,0,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1669285647271,1669285647271,8.5175,True,11-24,0.7748,0.9308
447237,SZ399998,中证煤炭,3,6.7267,1.4546,0.0048,0.7454,0.2162,0.0631,1669219200000,mid,1,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1669285647271,1669285647271,,True,11-24,0.9952,0.2546
447251,SH000903,中证100,1,11.815,1.5936,0.6624,0.8636,0.1349,0.029,1669219200000,mid,1,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.9458,False,11-24,0.3376,0.1364
447258,SPHCMSHP,香港中小,1,12.9474,0.8665,0.4504,0.0483,0.0669,0.0388,1669219200000,mid,1,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1669285647271,1669285647271,,False,11-24,0.5496,0.9517
447260,SZ399317,国证A指,1,15.3816,1.5065,0.3008,0.058,0.0979,0.0214,1669219200000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.7873,False,11-24,0.6992,0.942
447272,SPCQVCP,标普质量,2,15.4595,2.7446,0.4722,0.4232,0.1694,0.0205,1669219200000,mid,1,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1669285647271,1669285647271,1.8039,False,11-24,0.5278,0.5768
447254,SZ399324,深证红利,2,16.8274,1.7724,0.7572,0.1088,0.1053,0.0337,1669219200000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,1.2571,False,11-24,0.2428,0.8912
447255,CSI930782,500低波,2,19.2041,1.2658,0.4695,0.0532,0.0659,0.0235,1669219200000,mid,1,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1669285647271,1669285647271,1.5644,False,11-24,0.5305,0.9468
447266,SZ399702,基本面120,2,20.5108,2.0242,0.5844,0.2856,0.0987,0.0219,1669219200000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,1.0074,False,11-24,0.4156,0.7144
447241,SZ399812,养老产业,3,21.0801,2.2066,0.3646,0.0349,0.1047,0.0191,1669219200000,mid,1,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1401984000000,1669285647271,1669285647271,1.7288,False,11-24,0.6354,0.9651
447247,SP500,标普500,1,21.1594,3.9476,0.4492,0.8464,0.1866,0.0163,1669219200000,mid,1,https://danjuanfunds.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1343923200000,1669285647271,1669285647271,1.3913,False,11-24,0.5508,0.1536
447230,SZ399330,深证100,1,21.6898,2.8994,0.4452,0.5296,0.1337,0.0149,1669219200000,mid,1,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.732,False,11-24,0.5548,0.4704
447228,SH000905,中证500,1,23.325,1.6606,0.2232,0.0536,0.0712,0.0193,1669219200000,mid,1,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.7382,False,11-24,0.7768,0.9464
447235,SH000827,中证环保,3,24.9545,3.4211,0.1753,0.7466,0.1371,0.0096,1669219200000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1348502400000,1669285647271,1669285647271,0.5328,False,11-24,0.8247,0.2534
447281,SZ399989,中证医疗,3,25.1006,5.489,0.0112,0.2121,0.2187,0.0086,1669219200000,mid,1,,0.05,1414684800000,1669285647271,1669285647271,0.8624,False,11-24,0.9888,0.7879
447268,SZ399001,深证成指,1,25.3593,2.481,0.4704,0.32,0.0978,0.0146,1669219200000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.7969,False,11-24,0.5296,0.68
447248,NDX,纳指100,1,26.0504,6.6559,0.5712,0.7672,0.2555,0.0081,1669219200000,mid,1,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1344787200000,1669285647271,1669285647271,1.2929,False,11-24,0.4288,0.2328
447277,SZ399610,TMT50,3,26.633,3.11,0.0944,0.07,0.1168,0.0132,1669219200000,mid,1,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1416585600000,1669285647271,1669285647271,2.3928,False,11-24,0.9056,0.93
447242,SH000989,全指可选,3,26.9049,2.4067,0.5868,0.3528,0.0895,0.0186,1669219200000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.8674,False,11-24,0.4132,0.6472
447288,CSIH30094,消费红利,2,27.2761,3.8655,0.4891,0.3236,0.1417,0.0257,1669219200000,mid,1,,0.05,1372694400000,1669285647271,1669285647271,0.3109,False,11-24,0.5109,0.6764
447278,SZ399971,中证传媒,3,28.5798,1.719,0.1838,0.0171,0.0601,0.0227,1669219200000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1669285647271,1669285647271,2.0017,False,11-24,0.8162,0.9829
447283,CSI930652,中证电子,3,29.0764,3.0075,0.1677,0.1209,0.1034,0.0121,1669219200000,mid,1,,0.05,1433433600000,1669285647271,1669285647271,2.5298,False,11-24,0.8323,0.8791
447243,SH000991,全指医药,3,29.2037,3.5987,0.0976,0.1236,0.1232,0.0103,1669219200000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,1.3461,False,11-24,0.9024,0.8764
447236,SZ399997,中证白酒,3,29.3358,7.4776,0.4298,0.5325,0.2549,0.0152,1669219200000,mid,1,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1669285647271,1669285647271,1.3806,False,11-24,0.5702,0.4675
447240,SZ399396,食品饮料,3,29.8435,6.0299,0.5316,0.5806,0.2021,0.0163,1669219200000,mid,1,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1351440000000,1669285647271,1669285647271,1.4803,False,11-24,0.4684,0.4194
447231,SH000852,中证1000,1,30.0921,2.378,0.1366,0.2434,0.079,0.0113,1669219200000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1669285647271,1669285647271,0.5969,False,11-24,0.8634,0.7566
447269,SH000978,医药100,3,30.6259,4.1248,0.1476,0.2508,0.1347,0.0095,1669219200000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,1.4874,False,11-24,0.8524,0.7492
447232,SZ399006,创业板,1,38.5524,4.8843,0.1256,0.35,0.1267,0.0056,1669219200000,mid,1,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.6931,False,11-24,0.8744,0.65
447244,SH000993,全指信息,3,40.6978,3.114,0.2048,0.1228,0.0765,0.0094,1669219200000,mid,1,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,2.0978,False,11-24,0.7952,0.8772
447253,CSIH11136,中国互联,3,43.2062,2.3696,0.4216,0.0156,0.0548,0.0052,1669219200000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,,False,11-24,0.5784,0.9844
447271,CSIH30533,中概互联50,3,43.9545,2.3343,0.4047,0.0218,0.0531,0.0051,1669219200000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1669285647271,1669285647271,,False,11-24,0.5953,0.9782
447279,SZ399393,国证地产,3,55.009,0.917,0.9988,0.0184,0.0167,0.0289,1669219200000,mid,1,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1345392000000,1669285647271,1669285647271,3.4563,True,11-24,0.0012,0.9816
447238,SZ399967,中证军工,3,55.2361,3.2421,0.1156,0.3994,0.0587,0.005,1669219200000,mid,1,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1387987200000,1669285647271,1669285647271,1.3602,True,11-24,0.8844,0.6006
447265,SZ399701,基本面60,2,21.3552,2.0501,0.794,0.3612,0.096,0.0225,1669219200000,high,2,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,1.0194,False,11-24,0.206,0.6388
447270,SZ399417,新能源车,3,30.5046,4.8537,0.3063,0.7384,0.1591,0.0036,1669219200000,high,2,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1669285647271,1669285647271,0.3199,True,11-24,0.6937,0.2616
447259,935600,MSCI印度,1,30.5364,4.1159,0.916,0.916,0.1348,0.0125,1669219200000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1405526400000,1669285647271,1669285647271,,False,11-24,0.084,0.084
447263,SH000932,主要消费,3,36.177,5.6561,0.7888,0.6304,0.1563,0.0148,1669219200000,high,2,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1344873600000,1669285647271,1669285647271,0.6851,False,11-24,0.2112,0.3696
447285,CSI931079,5G通讯,3,22.7235,2.7171,0.0311,0.0276,0.1196,0.0128,1669219200000,unsort,99,,0.05,1556553600000,1669285647271,1669285647271,0.9423,False,11-24,0.9689,0.9724
447287,HKHSSCNE,新经济,2,24.791,2.6185,0.4415,0.4343,0.1056,0.0106,1669219200000,unsort,99,,0.05,1542729600000,1669285647271,1669285647271,,False,11-24,0.5585,0.5657
447276,CSI931087,科技龙头,3,30.9673,4.686,0.1271,0.1282,0.1513,0.0079,1669219200000,unsort,99,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1669285647271,1669285647271,1.154,False,11-24,0.8729,0.8718
447286,SH000688,科创50,1,39.7496,4.3224,0.0626,0.027,0.1087,0.0046,1669219200000,unsort,99,,0.05,1577721600000,1669285647271,1669285647271,1.0171,False,11-24,0.9374,0.973
447289,HKHSTECH,恒生科技,3,44.7152,2.2911,0.769,0.0564,0.0512,0.0055,1669219200000,unsort,99,,0.05,1595779200000,1669285647271,1669285647271,,False,11-24,0.231,0.9436
