id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,date,pb_over_history,pe_over_history,peg
515439,935600,MSCI印度,1,35.8771,4.8356,0.7888,0.7888,0.1348,0.0094,1787673600000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1484236800000,1787740324333,1787740324333,False,5,08-26,0.2112,0.2112,
515432,CSI716567,MSCI中国,1,14.7845,1.5346,0.801,0.6662,0.1038,0.0235,1787673600000,high,2,,0.05,1508688000000,1787740323809,1787740323809,False,5,08-26,0.3338,0.199,0.8048
515433,CSI930652,中证电子,3,54.6727,6.3966,0.8336,0.9704,0.117,0.0063,1787673600000,high,2,,0.05,1463328000000,1787740323889,1787740323889,False,5,08-26,0.0296,0.1664,0.7612
515430,CSI930740,300红利LV,2,9.0692,0.8796,0.7976,0.4376,0.097,0.0434,1787673600000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1462464000000,1787740323650,1787740323650,False,5,08-26,0.5624,0.2024,2.9435
515411,CSI930782,500低波,2,20.3283,1.6465,0.5228,0.6972,0.081,0.0237,1787673600000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1463414400000,1787740322178,1787740322178,False,5,08-26,0.3028,0.4772,1.0064
515435,CSI931079,5G通讯,3,45.7244,6.8094,0.8331,0.9483,0.1489,0.0062,1787673600000,high,2,,0.05,1556553600000,1787740324064,1787740324064,False,5,08-26,0.0517,0.1669,0.4898
515425,CSI931087,科技龙头,3,47.6527,7.374,0.6798,0.9292,0.1547,0.0062,1787673600000,high,2,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1787740323301,1787740323301,False,5,08-26,0.0708,0.3202,0.6508
515423,CSI931142,东证竞争,2,18.4258,2.8816,0.916,0.874,0.1564,0.0238,1787673600000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1463414400000,1787740323160,1787740323160,False,5,08-26,0.126,0.084,0.6131
515424,CSI931157,红利成长LV,2,7.9936,0.8695,0.6409,0.5679,0.1088,0.0498,1787673600000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1787740323249,1787740323249,False,5,08-26,0.4321,0.3591,1.2347
515378,CSIH11136,中国互联,3,17.1356,2.0525,0.108,0.0108,0.1198,0.0118,1787587200000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1463328000000,1787707921060,1787707921060,False,5,08-25,0.9892,0.892,
