id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
472868,HSFML25,香港大盘,1,7.7976,0.7791,0.1776,0.0488,0.0999,0.0384,1719244800000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.8874,False,0.9512,0.8224,06-25
472843,SH000300,沪深300,1,11.751,1.2428,0.2908,0.0572,0.1058,0.0318,1719244800000,low,0,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.1052,False,0.9428,0.7092,06-25
472870,SZ399324,深证红利,2,13.1481,1.4658,0.1332,0.018,0.1115,0.0347,1719244800000,low,0,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.9024,False,0.982,0.8668,06-25
472887,SPCQVCP,标普质量,2,14.3663,2.5505,0.29,0.2792,0.1694,0.0191,1719244800000,low,0,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.6763,False,0.7208,0.71,06-25
472876,SZ399317,国证A指,1,15.8159,1.373,0.2084,0.0044,0.0868,0.0249,1719244800000,low,0,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.9077,False,0.9956,0.7916,06-25
472881,SZ399702,基本面120,2,17.425,1.7955,0.2204,0.0956,0.103,0.0241,1719244800000,low,0,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.6961,False,0.9044,0.7796,06-25
472858,SH000989,全指可选,3,18.4094,2.2165,0.0812,0.2068,0.1204,0.0232,1719244800000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.7421,False,0.7932,0.9188,06-25
472846,SZ399330,深证100,1,18.6589,2.2343,0.1656,0.096,0.1197,0.0213,1719244800000,low,0,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.7853,False,0.904,0.8344,06-25
472857,SZ399812,养老产业,3,18.8319,1.7702,0.083,0.0082,0.094,0.0206,1719244800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1401984000000,1719310671157,1719310671157,0.6688,False,0.9918,0.917,06-25
472851,SH000827,中证环保,3,19.5665,2.1509,0.136,0.1052,0.1099,0.0221,1719244800000,low,0,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.1958,False,0.8948,0.864,06-25
472893,SZ399971,中证传媒,3,19.5785,1.7127,0.0,0.0149,0.0875,0.0313,1719244800000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1719310671157,1719310671157,1.7819,False,0.9851,1.0,06-25
472869,CSIH11136,中国互联,3,20.3551,2.4697,0.0556,0.0896,0.1213,0.0141,1719244800000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,,False,0.9104,0.9444,06-25
472886,CSIH30533,中概互联50,3,20.4657,2.4678,0.0603,0.1058,0.1206,0.0135,1719244800000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1719310671157,1719310671157,,False,0.8942,0.9397,06-25
472852,SZ399997,中证白酒,3,20.5504,5.8307,0.1165,0.2993,0.2837,0.0384,1719244800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1719310671157,1719310671157,1.069,False,0.7007,0.8835,06-25
472883,SZ399001,深证成指,1,20.8016,1.9593,0.18,0.0456,0.0942,0.0198,1719244800000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.702,False,0.9544,0.82,06-25
472844,SH000905,中证500,1,21.2488,1.5573,0.1632,0.0124,0.0733,0.0204,1719244800000,low,0,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.6618,False,0.9876,0.8368,06-25
472848,SZ399006,创业板,1,26.1167,3.4154,0.0124,0.0192,0.1308,0.0142,1719244800000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.714,False,0.9808,0.9876,06-25
472896,SZ399989,中证医疗,3,26.8411,3.3295,0.0707,0.0,0.124,0.013,1719244800000,low,0,,0.05,1414684800000,1719310671157,1719310671157,1.0346,False,1.0,0.9293,06-25
472884,SH000978,医药100,3,28.0906,3.0012,0.114,0.0132,0.1068,0.0155,1719244800000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.8882,False,0.9868,0.886,06-25
472859,SH000991,全指医药,3,28.3984,2.9045,0.1048,0.0112,0.1023,0.0156,1719244800000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.8576,False,0.9888,0.8952,06-25
472892,SZ399610,TMT50,3,29.4782,2.9935,0.1832,0.1052,0.1015,0.013,1719244800000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1449590400000,1719310671157,1719310671157,0.7252,False,0.8948,0.8168,06-25
472847,SH000852,中证1000,1,31.328,1.6879,0.1959,0.0025,0.0539,0.0159,1719244800000,low,0,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1719310671157,1719310671157,0.5907,False,0.9975,0.8041,06-25
472891,CSI931087,科技龙头,3,31.974,3.5752,0.1587,0.097,0.1118,0.0125,1719244800000,low,0,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1719310671157,1719310671157,1.0465,False,0.903,0.8413,06-25
472860,SH000993,全指信息,3,44.4938,3.0718,0.2052,0.0844,0.069,0.0098,1719244800000,low,0,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.8088,False,0.9156,0.7948,06-25
472854,SZ399967,中证军工,3,50.2545,2.4894,0.0616,0.1196,0.0495,0.0064,1719244800000,low,0,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.8088,True,0.8804,0.9384,06-25
472850,SZ399986,中证银行,3,5.4311,0.5735,0.3048,0.164,0.1056,0.0592,1719244800000,mid,1,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,2.5306,True,0.836,0.6952,06-25
472877,SPACEVCP,标普价值,2,5.8024,0.5868,0.3536,0.2996,0.1011,0.0525,1719244800000,mid,1,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.3463,False,0.7004,0.6464,06-25
472872,CSIH30269,红利低波,2,6.5104,0.6873,0.4468,0.2756,0.1056,0.0566,1719244800000,mid,1,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,2.4054,False,0.7244,0.5532,06-25
472899,SH000015,上证红利,2,6.5111,0.677,0.3956,0.2756,0.104,0.0631,1719244800000,mid,1,,0.05,1394985600000,1719310671157,1719310671157,3.4934,False,0.7244,0.6044,06-25
472849,SH000922,中证红利,2,7.1057,0.7326,0.3776,0.2288,0.1031,0.0534,1719244800000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,2.2994,False,0.7712,0.6224,06-25
472895,CSI930740,300红利LV,2,7.289,0.7734,0.3816,0.1436,0.1061,0.0493,1719244800000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1394380800000,1719310671157,1719310671157,1.7003,False,0.8564,0.6184,06-25
472879,SH000919,300价值,2,8.3781,0.8672,0.5104,0.2408,0.1035,0.0453,1719244800000,mid,1,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.4719,False,0.7592,0.4896,06-25
472862,HKHSCEI,国企指数,1,8.4296,0.8257,0.4936,0.1688,0.098,0.0365,1719244800000,mid,1,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.4641,False,0.8312,0.5064,06-25
472866,SZ399550,央视50,2,8.438,0.9359,0.384,0.0304,0.1109,0.0415,1719244800000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1395072000000,1719310671157,1719310671157,1.6333,False,0.9696,0.616,06-25
472865,SH000925,基本面50,2,8.5836,0.8987,0.394,0.1808,0.1047,0.047,1719244800000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.4275,False,0.8192,0.606,06-25
472845,SH000170,50AH优选,1,8.9779,0.9475,0.3526,0.0592,0.1055,0.0405,1719244800000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1719310671157,1719310671157,1.5574,False,0.9408,0.6474,06-25
472861,HKHSI,恒生指数,1,9.3785,0.9132,0.3128,0.12,0.0974,0.0419,1719244800000,mid,1,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.2888,False,0.88,0.6872,06-25
472842,SH000016,上证50,1,10.2644,1.1027,0.5644,0.0688,0.1074,0.0424,1719244800000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.6137,False,0.9312,0.4356,06-25
472882,SH000010,上证180,1,10.6387,1.1027,0.4688,0.0616,0.1036,0.0359,1719244800000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,1.3032,False,0.9384,0.5312,06-25
472897,CSI716567,MSCI中国,1,12.0781,1.2553,0.3348,0.0487,0.1039,0.031,1719244800000,mid,1,,0.05,1508688000000,1719310671157,1719310671157,1.0234,False,0.9513,0.6652,06-25
472874,SPHCMSHP,香港中小,1,13.3152,0.9283,0.5036,0.1743,0.0697,0.0366,1719244800000,mid,1,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1719310671157,1719310671157,,False,0.8257,0.4964,06-25
472890,GDAXI,德国DAX,1,15.4789,1.5545,0.3476,0.194,0.1004,0.0301,1719244800000,mid,1,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1395072000000,1719310671157,1719310671157,,False,0.806,0.6524,06-25
472880,SZ399701,基本面60,2,17.788,1.8629,0.374,0.1276,0.1047,0.0238,1719244800000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1395158400000,1719310671157,1719310671157,0.6819,False,0.8724,0.626,06-25
472903,CSIH30094,消费红利,2,19.7352,4.5626,0.0912,0.3584,0.2312,0.0403,1719244800000,mid,1,,0.05,1395072000000,1719310671157,1719310671157,1.1141,False,0.6416,0.9088,06-25
472871,CSI930782,500低波,2,19.8377,1.3089,0.5341,0.1227,0.066,0.0238,1719244800000,mid,1,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1719310671157,1719310671157,0.6682,False,0.8773,0.4659,06-25
