id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
495019,SZ399393,国证地产,3,0.0,0.9224,0.0,0.254,0.0,0.0109,1761235200000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301924001,1761301924001,True,5,0.746,1.0,10-24,
494991,SZ399812,养老产业,3,15.191,2.2187,0.082,0.2548,0.1461,0.023,1761235200000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301921930,1761301921930,False,5,0.7452,0.918,10-24,1.4877
494986,SZ399997,中证白酒,3,18.7191,5.175,0.064,0.2152,0.2765,0.0382,1761235200000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301921557,1761301921557,False,5,0.7848,0.936,10-24,3.9255
495004,SH000932,主要消费,3,19.2376,4.2971,0.0212,0.2256,0.2234,0.0348,1761235200000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301922896,1761301922896,False,5,0.7744,0.9788,10-24,2.1476
495028,CSIH30094,消费红利,2,19.3126,4.4295,0.056,0.2428,0.2294,0.0378,1761235200000,low,0,,0.05,1436716800000,1761301924628,1761301924628,False,5,0.7572,0.944,10-24,2.6251
494990,SZ399396,国证食品,3,20.8614,4.4565,0.058,0.1564,0.2136,0.0348,1761235200000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301921845,1761301921845,False,5,0.8436,0.942,10-24,2.7934
494998,CSIH11136,中国互联,3,19.7609,3.2577,0.1536,0.3696,0.1649,0.0089,1761235200000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301922468,1761301922468,False,5,0.6304,0.8464,10-24,
495012,CSIH30533,中概互联50,3,20.2537,3.3186,0.1552,0.3696,0.1639,0.0082,1761235200000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301923494,1761301923494,False,5,0.6304,0.8448,10-24,
494992,SH000989,全指可选,3,22.2335,2.5651,0.27,0.4672,0.1154,0.0229,1761235200000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1436803200000,1761301922017,1761301922017,False,5,0.5328,0.73,10-24,0.9417
495021,SZ399989,中证医疗,3,34.6185,3.7586,0.3592,0.1292,0.1086,0.0142,1761235200000,mid,1,,0.05,1436803200000,1761301924158,1761301924158,False,5,0.8708,0.6408,10-24,1.3999
