id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pb_over_history,pe_over_history
450623,SZ399986,中证银行,3,4.5127,0.5332,0.0231,0.0197,0.1182,0.057,1676390400000,low,0,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1676457463174,1676457463174,0.5294,True,02-15,0.9803,0.9769
450672,SH000015,上证红利,2,4.8597,0.5816,0.014,0.0132,0.1197,0.0719,1676390400000,low,0,,0.05,1351612800000,1676457463174,1676457463174,0.7075,False,02-15,0.9868,0.986
450645,CSIH30269,红利低波,2,4.8686,0.5836,0.0184,0.0184,0.1199,0.0693,1676390400000,low,0,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1676457463174,1676457463174,0.5801,False,02-15,0.9816,0.9816
450646,CSPSADRP,标普红利,2,5.0552,0.6149,0.0044,0.0076,0.1216,0.0683,1676390400000,low,0,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1351699200000,1676457463174,1676457463174,0.644,False,02-15,0.9924,0.9956
450650,SPACEVCP,标普价值,2,5.31,0.537,0.071,0.0613,0.1011,0.0573,1676390400000,low,0,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1676457463174,1676457463174,1.232,False,02-15,0.9387,0.929
450622,SH000922,中证红利,2,5.3703,0.6304,0.0144,0.0156,0.1174,0.0645,1676390400000,low,0,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,0.7252,False,02-15,0.9844,0.9856
450668,CSI930740,300红利LV,2,5.7623,0.649,0.0184,0.0136,0.1126,0.0541,1676390400000,low,0,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1351008000000,1676457463174,1676457463174,0.8062,False,02-15,0.9864,0.9816
450652,SH000919,300价值,2,6.7131,0.7846,0.1372,0.042,0.1169,0.0518,1676390400000,low,0,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,0.8725,False,02-15,0.958,0.8628
450662,CSI931157,红利成长LV,2,7.1072,0.8295,0.1772,0.126,0.1167,0.0402,1676390400000,low,0,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1351699200000,1676457463174,1676457463174,0.8692,False,02-15,0.874,0.8228
450638,SH000925,基本面50,2,7.4701,0.8678,0.1964,0.0484,0.1162,0.0474,1676390400000,low,0,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,0.8742,False,02-15,0.9516,0.8036
450639,SZ399550,央视50,2,8.0928,1.0188,0.288,0.0324,0.1259,0.0408,1676390400000,low,0,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1351699200000,1676457463174,1676457463174,0.9172,False,02-15,0.9676,0.712
450655,SH000010,上证180,1,9.4688,1.1439,0.2132,0.0752,0.1208,0.0339,1676390400000,low,0,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,0.8128,False,02-15,0.9248,0.7868
450661,CSI931142,东证竞争,2,10.9651,1.7559,0.1796,0.1,0.1601,0.0269,1676390400000,low,0,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,0.8599,False,02-15,0.9,0.8204
450663,GDAXI,德国DAX,1,13.1723,1.5545,0.0937,0.2181,0.118,0.0324,1676390400000,low,0,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1388592000000,1676457463174,1676457463174,,False,02-15,0.7819,0.9063
450626,SZ399998,中证煤炭,3,6.3495,1.357,0.0057,0.6602,0.2137,0.0663,1676390400000,mid,1,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1676457463174,1676457463174,,True,02-15,0.3398,0.9943
450641,HSFML25,香港大盘,1,8.6037,0.9889,0.4008,0.2,0.1149,0.0375,1676390400000,mid,1,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,0.9792,False,02-15,0.8,0.5992
450635,HKHSCEI,国企指数,1,8.983,0.9119,0.6932,0.208,0.1015,0.032,1676390400000,mid,1,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,1.5602,False,02-15,0.792,0.3068
450618,SH000170,50AH优选,1,9.209,1.2131,0.3583,0.6978,0.1317,0.0318,1676390400000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1676457463174,1676457463174,1.0314,False,02-15,0.3022,0.6417
450615,SH000016,上证50,1,9.6887,1.2813,0.4136,0.578,0.1322,0.0382,1676390400000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,1.0966,False,02-15,0.422,0.5864
450634,HKHSI,恒生指数,1,10.2584,1.0339,0.54,0.2276,0.1008,0.0349,1676390400000,mid,1,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,1.4097,False,02-15,0.7724,0.46
450616,SH000300,沪深300,1,11.9822,1.4078,0.414,0.2868,0.1175,0.0268,1676390400000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1351785600000,1676457463174,1676457463174,0.877,False,02-15,0.7132,0.586
