id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
509076,SZ399393,国证地产,3,0.0,0.8476,0.0,0.1948,0.0,0.0123,1779724800000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779791523714,1779791523714,True,5,0.8052,1.0,05-26,
509101,SZ399812,养老产业,3,11.1209,1.6513,0.0004,0.0008,0.1485,0.0268,1779724800000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809521025,1779809521025,False,5,0.9992,0.9996,05-26,1.0806
509046,SZ399975,证券公司,3,14.5726,1.2467,0.0484,0.118,0.0856,0.0176,1779724800000,low,0,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779791521392,1779791521392,True,5,0.882,0.9516,05-26,1.0362
509028,CSIH11136,中国互联,3,15.9282,2.1997,0.0144,0.0184,0.1381,0.0001,1779638400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1779759121205,1779759121205,False,5,0.9816,0.9856,05-25,
509118,CSIH30533,中概互联50,3,16.4018,2.2134,0.0148,0.024,0.1349,0.0117,1779724800000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809522499,1779809522499,False,5,0.976,0.9852,05-26,
509084,CSIH30094,消费红利,2,19.0832,3.4062,0.0732,0.0164,0.1785,0.0448,1779724800000,low,0,,0.05,1454515200000,1779791524295,1779791524295,False,5,0.9836,0.9268,05-26,1.8419
509043,SZ399997,中证白酒,3,19.7709,3.8291,0.1424,0.0184,0.1937,0.0449,1779724800000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779791521164,1779791521164,False,5,0.9816,0.8576,05-26,1.8966
509130,HKHSTECH,恒生科技,3,20.8508,2.4804,0.1359,0.2725,0.119,0.0124,1779724800000,low,0,,0.05,1595779200000,1779809523428,1779809523428,False,5,0.7275,0.8641,05-26,
509047,SZ399396,国证食品,3,20.954,3.4499,0.0956,0.0,0.1646,0.041,1779724800000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779791521475,1779791521475,False,5,1.0,0.9044,05-26,1.719
509059,SH000932,主要消费,3,21.5475,3.3115,0.1368,0.0004,0.1537,0.0403,1779724800000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779791522401,1779791522401,False,5,0.9996,0.8632,05-26,1.328
509125,SZ399989,中证医疗,3,28.0645,3.0881,0.1072,0.0096,0.11,0.0135,1779724800000,low,0,,0.05,1454601600000,1779809523020,1779809523020,False,5,0.9904,0.8928,05-26,1.3386
509103,SH000991,全指医药,3,30.8007,2.7927,0.2844,0.0116,0.0907,0.0167,1779724800000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809521205,1779809521205,False,5,0.9884,0.7156,05-26,1.0284
509102,SH000989,全指可选,3,22.845,2.2574,0.3436,0.2564,0.0988,0.0259,1779724800000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809521114,1779809521114,False,5,0.7436,0.6564,05-26,0.7869
509116,SH000978,医药100,3,31.235,2.8448,0.3268,0.0096,0.0911,0.0163,1779724800000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809522335,1779809522335,False,5,0.9904,0.6732,05-26,1.0348
509075,SZ399971,中证传媒,3,40.2628,2.2881,0.6512,0.2888,0.0568,0.0192,1779724800000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779791523641,1779791523641,False,5,0.7112,0.3488,05-26,0.9617
509099,SZ399986,中证银行,3,6.7839,0.6451,0.784,0.3008,0.0951,0.0509,1779724800000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809520822,1779809520822,True,5,0.6992,0.216,05-26,2.1449
509031,SPACEVCP,标普价值,2,7.4182,0.817,0.7312,0.7076,0.1101,0.042,1779724800000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1455465600000,1779791520145,1779791520145,False,5,0.2924,0.2688,05-26,1.7212
509120,CSI931157,红利成长LV,2,8.0112,0.8632,0.6412,0.5288,0.1077,0.0468,1779724800000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1779809522655,1779809522655,False,5,0.4712,0.3588,05-26,1.0141
509109,CSIH30269,红利低波,2,8.2539,0.831,0.7436,0.5268,0.1007,0.0491,1779724800000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809521687,1779809521687,False,5,0.4732,0.2564,05-26,1.8816
509098,SH000922,中证红利,2,8.4377,0.8116,0.7692,0.4112,0.0962,0.051,1779724800000,high,2,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809520749,1779809520749,False,5,0.5888,0.2308,05-26,1.4279
509128,SH000015,上证红利,2,8.6182,0.8164,0.928,0.564,0.0947,0.0506,1779724800000,high,2,,0.05,1454428800000,1779809523273,1779809523273,False,5,0.436,0.072,05-26,1.5261
509124,CSI930740,300红利LV,2,8.9308,0.8891,0.766,0.4512,0.0996,0.0485,1779724800000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1453824000000,1779809522929,1779809522929,False,5,0.5488,0.234,05-26,1.9301
509111,SH000919,300价值,2,8.9673,0.8805,0.7072,0.2912,0.0982,0.0444,1779724800000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809521881,1779809521881,False,5,0.7088,0.2928,05-26,1.4344
509122,CSPSADRP,标普红利,2,9.4735,0.9704,0.9728,0.6416,0.1024,0.0463,1779724800000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1779809522763,1779809522763,False,5,0.3584,0.0272,05-26,1.8482
509026,HSFML25,香港大盘,1,9.7222,0.9867,0.6368,0.3956,0.1015,0.027,1779638400000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1779759120618,1779759120618,False,5,0.6044,0.3632,05-25,1.1064
509105,SH000925,基本面50,2,9.9352,0.9571,0.7496,0.306,0.0963,0.0425,1779724800000,high,2,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1454601600000,1779809521364,1779809521364,False,5,0.694,0.2504,05-26,1.1589
