id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
443902,SZ399986,中证银行,3,4.55,0.5418,0.0103,0.0004,0.1191,0.0585,1662393600000,low,0,https://danjuanapp.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1373817600000,1662458672489,1662458672489,0.4893,True,0.9996,0.9897,09-06
443924,CSIH30269,红利低波,2,5.0292,0.6074,0.016,0.0066,0.1208,0.0614,1662393600000,low,0,https://danjuanapp.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1387382400000,1662458672489,1662458672489,0.5648,False,0.9934,0.984,09-06
443930,SPACEVCP,标普价值,2,5.0437,0.51,0.0088,0.0088,0.1011,0.0603,1662393600000,low,0,https://danjuanapp.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1354204800000,1662458672489,1662458672489,1.1702,False,0.9912,0.9912,09-06
443952,SH000015,上证红利,2,5.0653,0.6165,0.0156,0.026,0.1217,0.0686,1662393600000,low,0,,0.05,1338307200000,1662458672489,1662458672489,0.6298,False,0.974,0.9844,09-06
443925,CSPSADRP,标普红利,2,5.3973,0.6535,0.054,0.0336,0.1211,0.0655,1662393600000,low,0,https://danjuanapp.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1338393600000,1662458672489,1662458672489,0.6035,False,0.9664,0.946,09-06
443942,CSI931157,红利成长LV,2,5.4773,0.6694,0.0172,0.0368,0.1222,0.0524,1662393600000,low,0,https://danjuanapp.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1338393600000,1662458672489,1662458672489,0.5121,False,0.9632,0.9828,09-06
443901,SH000922,中证红利,2,5.6854,0.6676,0.0164,0.0068,0.1174,0.0618,1662393600000,low,0,https://danjuanapp.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1338480000000,1662458672489,1662458672489,0.6209,False,0.9932,0.9836,09-06
443948,CSI930740,300红利LV,2,5.9607,0.6934,0.014,0.002,0.1163,0.0529,1662393600000,low,0,https://danjuanapp.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1337702400000,1662458672489,1662458672489,0.6698,False,0.998,0.986,09-06
443932,SH000919,300价值,2,6.6286,0.7876,0.0932,0.014,0.1188,0.0496,1662393600000,low,0,https://danjuanapp.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1338480000000,1662458672489,1662458672489,0.657,False,0.986,0.9068,09-06
443929,CSI930949,神奇公式,2,6.8334,2.2167,0.0072,0.5484,0.3244,0.0377,1662393600000,low,0,https://danjuanapp.com/funding/006255?channel=1800100001&source=guzhi__web_20171001,0.05,1338480000000,1662458672489,1662458672489,0.4176,False,0.4516,0.9928,09-06
443917,SH000925,基本面50,2,7.2498,0.8615,0.1452,0.0096,0.1188,0.0461,1662393600000,low,0,https://danjuanapp.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1338480000000,1662458672489,1662458672489,0.7129,False,0.9904,0.8548,09-06
443920,HSFML25,香港大盘,1,7.7903,0.8941,0.0964,0.0336,0.1148,0.0408,1662393600000,low,0,https://danjuanapp.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1338480000000,1662458672489,1662458672489,0.8866,False,0.9664,0.9036,09-06
