id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pe_over_history,pb_over_history
470589,SZ399006,创业板,1,27.7389,3.5119,0.0344,0.0412,0.1266,0.0141,1717084800000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.7428,False,05-31,0.9656,0.9588
470625,SH000978,医药100,3,28.2229,2.9573,0.1196,0.0024,0.1048,0.0164,1717084800000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.0184,False,05-31,0.8804,0.9976
470641,CSI931079,5G通讯,3,28.2786,2.9944,0.2553,0.1929,0.1059,0.0119,1717084800000,low,0,,0.05,1556553600000,1717150008223,1717150008223,0.7615,False,05-31,0.7447,0.8071
470633,SZ399610,TMT50,3,29.2024,2.8234,0.1676,0.0516,0.0967,0.0134,1717084800000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1448208000000,1717150008223,1717150008223,0.6991,False,05-31,0.8324,0.9484
470637,SZ399989,中证医疗,3,29.4645,3.4981,0.1132,0.0047,0.1187,0.0166,1717084800000,low,0,,0.05,1414684800000,1717150008223,1717150008223,1.094,False,05-31,0.8868,0.9953
470632,CSI931087,科技龙头,3,30.545,3.0581,0.0879,0.0095,0.1001,0.0106,1717084800000,low,0,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1717150008223,1717150008223,1.0034,False,05-31,0.9121,0.9905
470600,SH000991,全指医药,3,31.0263,3.0014,0.2468,0.0176,0.0967,0.0163,1717084800000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.9364,False,05-31,0.7532,0.9824
470601,SH000993,全指信息,3,43.6761,3.0044,0.1888,0.0624,0.0688,0.0102,1717084800000,low,0,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.7974,False,05-31,0.8112,0.9376
470595,SZ399967,中证军工,3,55.1362,2.6347,0.1912,0.194,0.0478,0.0057,1717084800000,low,0,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.8134,True,05-31,0.8088,0.806
470591,SZ399986,中证银行,3,5.4755,0.5747,0.3164,0.1596,0.105,0.0499,1717084800000,mid,1,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,2.5586,True,05-31,0.6836,0.8404
470640,SH000015,上证红利,2,6.5222,0.6733,0.4,0.2652,0.1032,0.0557,1717084800000,mid,1,,0.05,1392912000000,1717150008223,1717150008223,3.4676,False,05-31,0.6,0.7348
470613,CSIH30269,红利低波,2,6.5488,0.6874,0.4572,0.2704,0.105,0.0521,1717084800000,mid,1,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,2.4826,False,05-31,0.5428,0.7296
470590,SH000922,中证红利,2,7.1602,0.7336,0.3936,0.2256,0.1025,0.0512,1717084800000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,2.3148,False,05-31,0.6064,0.7744
470636,CSI930740,300红利LV,2,8.0955,0.8291,0.6072,0.2476,0.1024,0.0421,1717084800000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1392307200000,1717150008223,1717150008223,2.0081,False,05-31,0.3928,0.7524
470603,HKHSCEI,国企指数,1,8.2319,0.8031,0.422,0.1168,0.0976,0.0352,1717084800000,mid,1,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.4298,False,05-31,0.578,0.8832
470620,SH000919,300价值,2,8.4797,0.8553,0.5572,0.2064,0.1009,0.0456,1717084800000,mid,1,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.4431,False,05-31,0.4428,0.7936
470607,SZ399550,央视50,2,8.5702,0.9467,0.4244,0.0396,0.1105,0.0423,1717084800000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1393171200000,1717150008223,1717150008223,1.6575,False,05-31,0.5756,0.9604
470606,SH000925,基本面50,2,8.6397,0.8793,0.4144,0.1152,0.1018,0.0441,1717084800000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.4969,False,05-31,0.5856,0.8848
470586,SH000170,50AH优选,1,9.2279,0.9819,0.4442,0.1092,0.1064,0.0356,1717084800000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1717150008223,1717150008223,1.5585,False,05-31,0.5558,0.8908
470602,HKHSI,恒生指数,1,9.3366,0.9072,0.304,0.1072,0.0972,0.0409,1717084800000,mid,1,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.283,False,05-31,0.696,0.8928
470583,SH000016,上证50,1,10.465,1.1188,0.618,0.0868,0.1069,0.0384,1717084800000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.5159,False,05-31,0.382,0.9132
470623,SH000010,上证180,1,10.7352,1.1024,0.5024,0.0588,0.1027,0.0334,1717084800000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.32,False,05-31,0.4976,0.9412
470584,SH000300,沪深300,1,12.0168,1.2441,0.3988,0.0592,0.1035,0.0303,1717084800000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.0962,False,05-31,0.6012,0.9408
470638,CSI716567,MSCI中国,1,12.6204,1.2799,0.5399,0.0816,0.1014,0.0287,1717084800000,mid,1,,0.05,1508688000000,1717150008223,1717150008223,1.0124,False,05-31,0.4601,0.9184
470615,SPHCMSHP,香港中小,1,13.6617,0.9518,0.5448,0.207,0.0697,0.0367,1717084800000,mid,1,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1717150008223,1717150008223,,False,05-31,0.4552,0.793
470631,GDAXI,德国DAX,1,15.7532,1.5545,0.3544,0.194,0.0987,0.0295,1717084800000,mid,1,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1393171200000,1717150008223,1717150008223,,False,05-31,0.6456,0.806
470617,SZ399317,国证A指,1,16.6867,1.4264,0.3792,0.0208,0.0855,0.0231,1717084800000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.9474,False,05-31,0.6208,0.9792
470622,SZ399702,基本面120,2,18.3843,1.7946,0.3092,0.0988,0.0976,0.0254,1717084800000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.6979,False,05-31,0.6908,0.9012
470621,SZ399701,基本面60,2,18.3942,1.9152,0.4276,0.1632,0.1041,0.0254,1717084800000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.6729,False,05-31,0.5724,0.8368
470644,CSIH30094,消费红利,2,21.8794,4.74,0.1564,0.3856,0.2166,0.0276,1717084800000,mid,1,,0.05,1393171200000,1717150008223,1717150008223,1.2346,False,05-31,0.8436,0.6144
470612,CSI930782,500低波,2,21.9303,1.3658,0.6675,0.2647,0.0623,0.0223,1717084800000,mid,1,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1717150008223,1717150008223,0.6818,False,05-31,0.3325,0.7353
470593,SZ399997,中证白酒,3,22.9009,6.0375,0.1841,0.3093,0.2636,0.0252,1717084800000,mid,1,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1717150008223,1717150008223,1.1888,False,05-31,0.8159,0.6907
470597,SZ399396,食品饮料,3,22.9825,4.8679,0.1088,0.3296,0.2118,0.0247,1717084800000,mid,1,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.301,False,05-31,0.8912,0.6704
470596,SZ399975,证券公司,3,23.3991,1.1744,0.5776,0.0108,0.0502,0.0145,1717084800000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.5228,True,05-31,0.4224,0.9892
470619,SH000932,主要消费,3,27.0272,4.7214,0.2984,0.3736,0.1747,0.0232,1717084800000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.6975,False,05-31,0.7016,0.6264
470588,SH000852,中证1000,1,37.643,1.8478,0.4317,0.0342,0.0491,0.0141,1717084800000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1717150008223,1717150008223,0.6649,False,05-31,0.5683,0.9658
470639,CSI930652,中证电子,3,39.2048,2.9729,0.3172,0.1162,0.0758,0.0111,1717084800000,mid,1,,0.05,1433433600000,1717150008223,1717150008223,0.7901,False,05-31,0.6828,0.8838
470618,SPACEVCP,标普价值,2,5.9618,0.6029,0.386,0.3368,0.1011,0.0511,1717084800000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.3832,False,05-31,0.614,0.6632
470614,CSPSADRP,标普红利,2,7.0295,0.784,0.5348,0.38,0.1115,0.0554,1717084800000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1393171200000,1717150008223,1717150008223,2.5199,False,05-31,0.4652,0.62
470594,SZ399998,中证煤炭,3,13.4006,1.7244,0.6891,0.9462,0.1287,0.0648,1717084800000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1717150008223,1717150008223,,True,05-31,0.3109,0.0538
470608,SH000903,中证100,1,13.833,1.523,0.934,0.6468,0.1101,0.0321,1717084800000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.1672,False,05-31,0.066,0.3532
470629,CSI931142,东证竞争,2,15.0558,2.0504,0.7768,0.5236,0.1362,0.0299,1717084800000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.9649,False,05-31,0.2232,0.4764
470628,SPCQVCP,标普质量,2,15.263,2.7097,0.3964,0.3596,0.1694,0.0203,1717084800000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,1.781,False,05-31,0.6036,0.6404
470626,SZ399417,新能源车,3,23.6168,2.9301,0.3203,0.3551,0.1241,0.0193,1717084800000,high,2,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1717150008223,1717150008223,0.9117,True,05-31,0.6797,0.6449
470643,HKHSSCNE,新经济,2,23.8764,2.5565,0.459,0.3724,0.1071,0.0123,1717084800000,high,2,,0.05,1542729600000,1717150008223,1717150008223,,False,05-31,0.541,0.6276
470604,SP500,标普500,1,26.1757,4.6977,0.8484,0.9684,0.1795,0.0132,1717084800000,high,2,https://danjuanfunds.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1392307200000,1717150008223,1717150008223,1.7212,False,05-31,0.1516,0.0316
470635,SZ399393,国证地产,3,34.4804,0.7004,0.9388,0.0316,0.0203,0.0239,1717084800000,high,2,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1393257600000,1717150008223,1717150008223,0.7004,False,05-31,0.0612,0.9684
470605,NDX,纳指100,1,34.5133,8.8831,0.84,0.9248,0.2574,0.0058,1717084800000,high,2,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1393171200000,1717150008223,1717150008223,1.7129,False,05-31,0.16,0.0752
470616,935600,MSCI印度,1,38.9833,5.2545,0.996,0.996,0.1348,0.0098,1717084800000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1437148800000,1717150008223,1717150008223,,False,05-31,0.004,0.004
470645,HKHSTECH,恒生科技,3,22.6558,2.202,0.1393,0.1297,0.0972,0.0099,1717084800000,unsort,99,,0.05,1595779200000,1717150008223,1717150008223,,False,05-31,0.8607,0.8703
470642,SH000688,科创50,1,43.7227,3.2537,0.3714,0.0206,0.0744,0.007,1717084800000,unsort,99,,0.05,1577721600000,1717150008223,1717150008223,96.8085,False,05-31,0.6286,0.9794
