id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
510071,SZ399393,国证地产,3,0.0,0.7819,0.0,0.1132,0.0,0.013,1780934400000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001124194,1781001124194,True,5,0.8868,1.0,06-09,
510045,SZ399812,养老产业,3,10.6714,1.5933,0.0008,0.0008,0.1493,0.028,1780934400000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001121778,1781001121778,False,5,0.9992,0.9992,06-09,1.0459
510043,SZ399975,证券公司,3,13.9202,1.1915,0.038,0.058,0.0856,0.0189,1780934400000,low,0,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001121558,1781001121558,True,5,0.942,0.962,06-09,0.9967
510024,CSIH11136,中国互联,3,16.323,2.1186,0.0316,0.0092,0.1298,0.0128,1780848000000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1456329600000,1780968720881,1780968720881,False,5,0.9908,0.9684,06-08,
510064,CSIH30533,中概互联50,3,16.4193,2.1345,0.0168,0.014,0.13,0.012,1780934400000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001123666,1781001123666,False,5,0.986,0.9832,06-09,
510079,CSIH30094,消费红利,2,18.4072,3.3296,0.0288,0.0024,0.1809,0.046,1780934400000,low,0,,0.05,1456329600000,1781001124796,1781001124796,False,5,0.9976,0.9712,06-09,1.7953
510040,SZ399997,中证白酒,3,19.1022,3.7269,0.0936,0.0044,0.1951,0.0466,1780934400000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001121286,1781001121286,False,5,0.9956,0.9064,06-09,1.8649
510044,SZ399396,国证食品,3,20.1676,3.3633,0.032,0.0,0.1668,0.0409,1780934400000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001121656,1781001121656,False,5,1.0,0.968,06-09,1.6723
510056,SH000932,主要消费,3,20.6115,3.2062,0.1172,0.0,0.1556,0.0406,1780934400000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001122911,1781001122911,False,5,1.0,0.8828,06-09,1.2776
510046,SH000989,全指可选,3,21.6096,2.1482,0.2392,0.202,0.0994,0.028,1780934400000,low,0,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001121936,1781001121936,False,5,0.798,0.7608,06-09,0.7577
510073,SZ399989,中证医疗,3,25.4763,2.8602,0.0556,0.0,0.1123,0.0173,1780934400000,low,0,,0.05,1456416000000,1781001124343,1781001124343,False,5,1.0,0.9444,06-09,1.2185
510047,SH000991,全指医药,3,28.4761,2.6156,0.1336,0.0004,0.0919,0.0204,1780934400000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001122021,1781001122021,False,5,0.9996,0.8664,06-09,0.9546
510062,SH000978,医药100,3,28.8639,2.6642,0.1892,0.0004,0.0923,0.0203,1780934400000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001123484,1781001123484,False,5,0.9996,0.8108,06-09,0.9589
510070,SZ399971,中证传媒,3,37.9483,2.1645,0.596,0.2168,0.057,0.0209,1780934400000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1456416000000,1781001124120,1781001124120,False,5,0.7832,0.404,06-09,0.9083
