id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,source,pb_over_history,pe_over_history,date,peg
493140,SZ399393,国证地产,3,0.0,0.8876,0.0,0.2092,0.0,0.0114,1757001600000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068323756,1757068323756,True,5,0.7908,1.0,09-05,
493112,SZ399812,养老产业,3,15.4325,2.2346,0.0784,0.2516,0.1448,0.022,1757001600000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068321747,1757068321747,False,5,0.7484,0.9216,09-05,2.0556
493107,SZ399997,中证白酒,3,19.4791,5.3851,0.1064,0.258,0.2765,0.0368,1757001600000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068321388,1757068321388,False,5,0.742,0.8936,09-05,3.693
493125,SH000932,主要消费,3,19.8416,4.4756,0.0316,0.276,0.2256,0.0324,1757001600000,low,0,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068322690,1757068322690,False,5,0.724,0.9684,09-05,2.1672
493111,SZ399396,国证食品,3,21.8093,4.6542,0.1052,0.2384,0.2134,0.0336,1757001600000,low,0,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068321682,1757068321682,False,5,0.7616,0.8948,09-05,2.7503
493119,CSIH11136,中国互联,3,18.1646,2.9945,0.1032,0.3264,0.1649,0.0098,1757001600000,mid,1,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068322262,1757068322262,False,5,0.6736,0.8968,09-05,
493133,CSIH30533,中概互联50,3,18.9908,3.1116,0.106,0.342,0.1638,0.0089,1757001600000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068323256,1757068323256,False,5,0.658,0.894,09-05,
493149,CSIH30094,消费红利,2,19.9457,4.5834,0.0848,0.3092,0.2298,0.0374,1757001600000,mid,1,,0.05,1433088000000,1757068324366,1757068324366,False,5,0.6908,0.9152,09-05,2.5274
493150,HKHSTECH,恒生科技,3,21.7967,3.1903,0.2251,0.6865,0.1464,0.0097,1757001600000,mid,1,,0.05,1595779200000,1757068324450,1757068324450,False,5,0.3135,0.7749,09-05,
493113,SH000989,全指可选,3,22.2404,2.5632,0.2684,0.462,0.1152,0.0226,1757001600000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1433174400000,1757068321809,1757068321809,False,5,0.538,0.7316,09-05,0.8892
