id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,pb_flag,pb_over_history,pe_over_history,date,peg
486209,SZ399610,TMT50,3,31.0818,3.2389,0.258,0.2264,0.1042,0.0138,1746547200000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1467648000000,1746611482871,1746611482871,False,0.7736,0.742,05-07,0.7005
486166,SH000922,中证红利,2,7.5048,0.7482,0.4484,0.2756,0.0997,0.0644,1746547200000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482859,1746611482859,False,0.7244,0.5516,05-07,3.1687
486182,SH000925,基本面50,2,9.0099,0.9305,0.5012,0.2444,0.1033,0.051,1746547200000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482863,1746611482863,False,0.7556,0.4988,05-07,1.9935
486162,SH000170,50AH优选,1,9.2599,1.0122,0.4783,0.2403,0.1093,0.0414,1746547200000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1746611482857,1746611482857,False,0.7597,0.5217,05-07,2.8624
486159,SH000016,上证50,1,10.813,1.1854,0.6868,0.292,0.1096,0.0439,1746547200000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482856,1746611482856,False,0.708,0.3132,05-07,2.4933
486199,SH000010,上证180,1,10.989,1.1435,0.5456,0.176,0.1041,0.039,1746547200000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482868,1746611482868,False,0.824,0.4544,05-07,1.827
486160,SH000300,沪深300,1,12.4081,1.2936,0.484,0.1212,0.1043,0.0353,1746547200000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482857,1746611482857,False,0.8788,0.516,05-07,1.3022
486214,CSI716567,MSCI中国,1,12.6858,1.3039,0.5489,0.1557,0.1028,0.0342,1746547200000,mid,1,,0.05,1508688000000,1746611482872,1746611482872,False,0.8443,0.4511,05-07,1.1472
486193,SZ399317,国证A指,1,18.4285,1.5284,0.5984,0.1636,0.0829,0.0252,1746547200000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482866,1746611482866,False,0.8364,0.4016,05-07,1.1295
486203,CSIH30533,中概互联50,3,18.7846,3.0349,0.0708,0.3,0.1616,0.0082,1746547200000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482869,1746611482869,False,0.7,0.9292,05-07,
486197,SZ399701,基本面60,2,19.4559,1.8777,0.5196,0.0928,0.0965,0.0309,1746547200000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482868,1746611482868,False,0.9072,0.4804,05-07,0.6129
486198,SZ399702,基本面120,2,20.4184,1.8321,0.488,0.1136,0.0897,0.0291,1746547200000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482868,1746611482868,False,0.8864,0.512,05-07,0.5937
486200,SZ399001,深证成指,1,24.8801,2.1093,0.3656,0.112,0.0848,0.0216,1746547200000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482868,1746611482868,False,0.888,0.6344,05-07,0.6462
486161,SH000905,中证500,1,28.8672,1.7771,0.6468,0.2848,0.0616,0.0182,1746547200000,mid,1,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482857,1746611482857,False,0.7152,0.3532,05-07,0.7653
486168,SH000827,中证环保,3,31.3489,2.0993,0.6348,0.0856,0.067,0.0236,1746547200000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482859,1746611482859,False,0.9144,0.3652,05-07,0.4233
486201,SH000978,医药100,3,32.9609,3.0243,0.3872,0.0476,0.0918,0.0198,1746547200000,mid,1,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482869,1746611482869,False,0.9524,0.6128,05-07,1.1373
486176,SH000991,全指医药,3,33.4148,3.0242,0.3844,0.0624,0.0905,0.0195,1746547200000,mid,1,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482861,1746611482861,False,0.9376,0.6156,05-07,1.1359
486210,SZ399971,中证传媒,3,36.7029,2.1915,0.53,0.2268,0.0597,0.0222,1746547200000,mid,1,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482871,1746611482871,False,0.7732,0.47,05-07,0.7438
486164,SH000852,中证1000,1,40.9652,2.0575,0.6044,0.154,0.0502,0.0146,1746547200000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482858,1746611482858,False,0.846,0.3956,05-07,0.7884
486208,CSI931087,科技龙头,3,42.1152,4.2389,0.6485,0.2312,0.1007,0.0101,1746547200000,mid,1,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1746611482871,1746611482871,False,0.7688,0.3515,05-07,1.049
486194,SPACEVCP,标普价值,2,6.4607,0.6533,0.5384,0.4908,0.1011,0.0471,1746547200000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482867,1746611482867,False,0.5092,0.4616,05-07,1.499
486167,SZ399986,中证银行,3,6.5249,0.6589,0.6848,0.3268,0.101,0.066,1746547200000,high,2,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482859,1746611482859,True,0.6732,0.3152,05-07,2.8731
486190,CSPSADRP,标普红利,2,7.1733,0.7516,0.5836,0.3364,0.1048,0.0658,1746547200000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1746611482866,1746611482866,False,0.6636,0.4164,05-07,3.3214
486216,SH000015,上证红利,2,7.2568,0.7253,0.5456,0.3716,0.0999,0.0681,1746547200000,high,2,,0.05,1421683200000,1746611482873,1746611482873,False,0.6284,0.4544,05-07,5.9146
486206,CSI931157,红利成长LV,2,7.5959,0.7542,0.6026,0.3502,0.0993,0.0654,1746547200000,high,2,https://danjuanfunds.com/funding/007751?channel=1800100001&source=guzhi__web_20171001,0.05,1556121600000,1746611482870,1746611482870,True,0.6498,0.3974,05-07,1.7519
486189,CSIH30269,红利低波,2,7.6371,0.7894,0.7108,0.46,0.1034,0.0651,1746547200000,high,2,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482865,1746611482865,False,0.54,0.2892,05-07,2.7998
486196,SH000919,300价值,2,8.5412,0.8868,0.56,0.3004,0.1038,0.0526,1746547200000,high,2,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482867,1746611482867,False,0.6996,0.44,05-07,2.4073
486212,CSI930740,300红利LV,2,8.7649,0.8752,0.754,0.4096,0.0999,0.0555,1746547200000,high,2,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1421078400000,1746611482872,1746611482872,False,0.5904,0.246,05-07,2.392
486179,HKHSCEI,国企指数,1,9.345,0.9665,0.7612,0.572,0.1034,0.0375,1746547200000,high,2,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482862,1746611482862,False,0.428,0.2388,05-07,1.6231
486185,HSFML25,香港大盘,1,9.4209,0.9629,0.6412,0.3316,0.1022,0.038,1746547200000,high,2,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482864,1746611482864,False,0.6684,0.3588,05-07,1.0722
486183,SZ399550,央视50,2,9.8026,1.0215,0.7584,0.2044,0.1042,0.0472,1746547200000,high,2,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1746611482864,1746611482864,False,0.7956,0.2416,05-07,1.6367
486178,HKHSI,恒生指数,1,10.1616,1.0549,0.5316,0.466,0.1038,0.04,1746547200000,high,2,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482862,1746611482862,False,0.534,0.4684,05-07,1.3964
486170,SZ399998,中证煤炭,3,12.7314,1.359,0.6589,0.5698,0.1067,0.0664,1746547200000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1746611482860,1746611482860,True,0.4302,0.3411,05-07,
486205,CSI931142,东证竞争,2,14.1607,2.01,0.5964,0.4076,0.1419,0.034,1746547200000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482870,1746611482870,False,0.5924,0.4036,05-07,1.3157
486184,SH000903,中证100,1,14.751,1.5449,0.9432,0.6516,0.1047,0.0326,1746547200000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482864,1746611482864,False,0.3484,0.0568,05-07,1.248
486204,SPCQVCP,标普质量,2,15.6419,2.777,0.4408,0.3848,0.1775,0.0208,1746547200000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482869,1746611482869,False,0.6152,0.5592,05-07,1.8252
486191,SPHCMSHP,香港中小,1,15.9369,1.1034,0.7942,0.349,0.0692,0.0368,1746547200000,high,2,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1746611482866,1746611482866,False,0.651,0.2058,05-07,
486207,GDAXI,德国DAX,1,18.0226,1.9615,0.5448,0.9724,0.1088,0.0245,1746547200000,high,2,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1746611482870,1746611482870,False,0.0276,0.4552,05-07,
486188,CSI930782,500低波,2,21.3346,1.4224,0.6251,0.4248,0.0667,0.023,1746547200000,high,2,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1746611482865,1746611482865,False,0.5752,0.3749,05-07,0.9451
486219,HKHSSCNE,新经济,2,23.7402,3.3296,0.4645,0.7866,0.1403,0.0082,1746547200000,high,2,,0.05,1542729600000,1746611482874,1746611482874,False,0.2134,0.5355,05-07,
486180,SP500,标普500,1,25.2779,4.7245,0.7096,0.896,0.1869,0.0132,1746547200000,high,2,https://danjuanfunds.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1421078400000,1746611482863,1746611482863,False,0.104,0.2904,05-07,1.6622
486202,SZ399417,新能源车,3,26.392,3.2789,0.3784,0.4248,0.1242,0.0169,1746547200000,high,2,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482869,1746611482869,True,0.5752,0.6216,05-07,0.5381
486181,NDX,纳指100,1,30.9828,8.2506,0.63,0.7456,0.2663,0.0063,1746547200000,high,2,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1746611482863,1746611482863,False,0.2544,0.37,05-07,1.5377
486192,935600,MSCI印度,1,40.2721,5.4282,0.9476,0.9476,0.1348,0.0095,1746547200000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1456588800000,1746611482866,1746611482866,False,0.0524,0.0524,05-07,
486215,CSI930652,中证电子,3,45.5597,3.6418,0.6382,0.5224,0.0799,0.0091,1746547200000,high,2,,0.05,1433433600000,1746611482872,1746611482872,False,0.4776,0.3618,05-07,0.7784
486177,SH000993,全指信息,3,55.2843,3.801,0.542,0.3872,0.0688,0.0081,1746547200000,high,2,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482862,1746611482862,False,0.6128,0.458,05-07,0.7861
486171,SZ399967,中证军工,3,96.3905,3.0924,0.7384,0.4408,0.0321,0.0061,1746547200000,high,2,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1421856000000,1746611482860,1746611482860,True,0.5592,0.2616,05-07,0.8495
486218,SH000688,科创50,1,151.2912,4.6896,0.9992,0.459,0.031,0.0064,1746547200000,high,2,,0.05,1577721600000,1746611482873,1746611482873,False,0.541,0.0008,05-07,0.993
486221,HKHSTECH,恒生科技,3,21.8136,2.9814,0.1848,0.6209,0.1367,0.0083,1746547200000,unsort,99,,0.05,1595779200000,1746611482874,1746611482874,False,0.3791,0.8152,05-07,
