id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
484695,SZ399393,国证地产,3,0.0,0.7647,0.0,0.0912,0.0,0.0199,1743091200000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454807,1743157454807,0.7647,True,0.9088,1.0,03-28
484658,SZ399812,养老产业,3,13.3926,1.9576,0.002,0.1048,0.1462,0.0251,1743091200000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454793,1743157454793,0.3872,False,0.8952,0.998,03-28
484670,CSIH11136,中国互联,3,18.4079,3.0103,0.064,0.2872,0.1635,0.0084,1743091200000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454797,1743157454797,,False,0.7128,0.936,03-28
484694,SZ399971,中证传媒,3,31.2945,2.289,0.2968,0.2632,0.0731,0.0219,1743091200000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454807,1743157454807,53.1111,False,0.7368,0.7032,03-28
484697,SZ399989,中证医疗,3,31.6857,3.4929,0.2252,0.0452,0.1102,0.0165,1743091200000,low,0,,0.05,1418745600000,1743157454808,1743157454808,2.536,False,0.9548,0.7748,03-28
484649,SZ399006,创业板,1,32.2206,4.0326,0.1668,0.1756,0.1252,0.0133,1743091200000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454789,1743157454789,1.2087,False,0.8244,0.8332,03-28
484650,SH000922,中证红利,2,7.2564,0.7573,0.3748,0.2932,0.1044,0.0626,1743091200000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454790,1743157454790,3.0616,False,0.7068,0.6252,03-28
484666,SH000925,基本面50,2,8.8491,0.957,0.4352,0.2872,0.1081,0.0495,1743091200000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454796,1743157454796,1.5617,False,0.7128,0.5648,03-28
484667,SZ399550,央视50,2,9.3766,1.0438,0.624,0.2408,0.1113,0.0448,1743091200000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1418659200000,1743157454796,1743157454796,2.1781,False,0.7592,0.376,03-28
484683,SH000010,上证180,1,10.8837,1.1732,0.4988,0.262,0.1078,0.038,1743091200000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454802,1743157454802,1.4897,False,0.738,0.5012,03-28
484644,SH000300,沪深300,1,12.4347,1.3475,0.4844,0.206,0.1084,0.034,1743091200000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454787,1743157454787,1.441,False,0.794,0.5156,03-28
484698,CSI716567,MSCI中国,1,12.7914,1.3663,0.575,0.2784,0.1068,0.0329,1743091200000,mid,1,,0.05,1508688000000,1743157454808,1743157454808,1.3934,False,0.7216,0.425,03-28
484671,SZ399324,深证红利,2,14.0968,2.1193,0.186,0.4716,0.1503,0.0419,1743091200000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454798,1743157454798,1.1151,False,0.5284,0.814,03-28
484677,SZ399317,国证A指,1,18.2026,1.5828,0.5676,0.2304,0.087,0.0245,1743091200000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454800,1743157454800,1.5689,False,0.7696,0.4324,03-28
484687,CSIH30533,中概互联50,3,19.5434,3.1614,0.0831,0.3066,0.1618,0.0076,1743091200000,mid,1,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1743157454804,1743157454804,,False,0.6934,0.9169,03-28
484681,SZ399701,基本面60,2,20.132,2.0417,0.6008,0.2496,0.1014,0.0289,1743091200000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1418745600000,1743157454801,1743157454801,1.3898,False,0.7504,0.3992,03-28
