id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,pb_over_history,pe_over_history,date
479964,SZ399393,国证地产,3,0.0,0.8619,0.0,0.1204,0.0,0.0172,1733414400000,low,0,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,0.8619,True,0.8796,1.0,12-06
479938,HSFML25,香港大盘,1,8.0499,0.8332,0.2544,0.1176,0.1035,0.0368,1733414400000,low,0,https://danjuanfunds.com/funding/501301?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,0.9162,False,0.8824,0.7456,12-06
479915,SH000170,50AH优选,1,8.4708,0.9268,0.1262,0.0658,0.1094,0.0401,1733414400000,low,0,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1733478572916,1733478572916,3.0005,False,0.9342,0.8738,12-06
479931,HKHSI,恒生指数,1,9.0437,0.936,0.2072,0.206,0.1035,0.0403,1733414400000,low,0,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.2428,False,0.794,0.7928,12-06
479927,SZ399812,养老产业,3,14.8256,2.0768,0.0064,0.1188,0.1401,0.0234,1733414400000,low,0,https://danjuanfunds.com/funding/000968?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,0.4583,False,0.8812,0.9936,12-06
479939,CSIH11136,中国互联,3,17.2141,2.5238,0.0384,0.1408,0.1466,0.0139,1733414400000,low,0,https://danjuanfunds.com/funding/164906?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,,False,0.8592,0.9616,12-06
479956,CSIH30533,中概互联50,3,17.8351,2.585,0.0434,0.1849,0.1449,0.0129,1733414400000,low,0,https://danjuanfunds.com/funding/006327?channel=1800100001&source=guzhi__web_20171001,0.05,1419782400000,1733478572916,1733478572916,,False,0.8151,0.9566,12-06
479922,SZ399997,中证白酒,3,20.3942,5.6531,0.1377,0.2926,0.2772,0.0319,1733414400000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1733478572916,1733478572916,1.7322,False,0.7074,0.8623,12-06
479966,SZ399989,中证医疗,3,33.2987,3.7084,0.2668,0.0647,0.1114,0.0154,1733414400000,low,0,,0.05,1414684800000,1733478572916,1733478572916,2.0993,False,0.9353,0.7332,12-06
479918,SZ399006,创业板,1,34.9619,4.1936,0.1956,0.2016,0.1199,0.0119,1733414400000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.1731,False,0.7984,0.8044,12-06
479920,SZ399986,中证银行,3,6.0494,0.6277,0.474,0.2544,0.1038,0.0502,1733414400000,mid,1,https://danjuanfunds.com/funding/240019?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,3.309,True,0.7456,0.526,12-06
479919,SH000922,中证红利,2,7.6456,0.758,0.4684,0.284,0.0991,0.0498,1733414400000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,4.4154,False,0.716,0.5316,12-06
479965,CSI930740,300红利LV,2,7.8436,0.8319,0.5332,0.2972,0.1061,0.044,1733414400000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1408291200000,1733478572916,1733478572916,1.8526,False,0.7028,0.4668,12-06
479932,HKHSCEI,国企指数,1,8.0851,0.8469,0.352,0.2412,0.1047,0.0352,1733414400000,mid,1,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.4043,False,0.7588,0.648,12-06
479935,SH000925,基本面50,2,8.9877,0.9609,0.4924,0.2776,0.1069,0.0416,1733414400000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.5888,False,0.7224,0.5076,12-06
479936,SZ399550,央视50,2,9.245,1.0158,0.5948,0.1828,0.1099,0.0396,1733414400000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1408982400000,1733478572916,1733478572916,2.0766,False,0.8172,0.4052,12-06
479912,SH000016,上证50,1,10.6527,1.1812,0.6508,0.296,0.1109,0.037,1733414400000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.6874,False,0.704,0.3492,12-06
479952,SH000010,上证180,1,11.2571,1.1926,0.626,0.2916,0.1059,0.0319,1733414400000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.5493,False,0.7084,0.374,12-06
479913,SH000300,沪深300,1,12.7389,1.3534,0.5656,0.2308,0.1062,0.0296,1733414400000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.4786,False,0.7692,0.4344,12-06
479940,SZ399324,深证红利,2,15.3711,1.5441,0.3896,0.0816,0.1005,0.037,1733414400000,mid,1,https://danjuanfunds.com/funding/481012?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.9732,False,0.9184,0.6104,12-06
479946,SZ399317,国证A指,1,18.6454,1.6041,0.6288,0.2556,0.086,0.0218,1733414400000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.4723,False,0.7444,0.3712,12-06
479973,CSIH30094,消费红利,2,20.2657,4.5713,0.0944,0.3408,0.2256,0.0339,1733414400000,mid,1,,0.05,1408982400000,1733478572916,1733478572916,1.9948,False,0.6592,0.9056,12-06
479950,SZ399701,基本面60,2,20.8012,2.046,0.6712,0.262,0.0984,0.0255,1733414400000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.1491,False,0.738,0.3288,12-06
479951,SZ399702,基本面120,2,20.908,1.9939,0.5828,0.1992,0.0954,0.0245,1733414400000,mid,1,https://danjuanfunds.com/funding/070023?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.2261,False,0.8008,0.4172,12-06
479928,SH000989,全指可选,3,20.9156,2.449,0.1848,0.352,0.1171,0.0237,1733414400000,mid,1,https://danjuanfunds.com/funding/001133?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.0465,False,0.648,0.8152,12-06
479926,SZ399396,国证食品,3,21.8551,4.7678,0.0788,0.3,0.2182,0.03,1733414400000,mid,1,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,2.0055,False,0.7,0.9212,12-06
479948,SH000932,主要消费,3,21.9378,4.5387,0.0416,0.3172,0.2069,0.0278,1733414400000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,0.8548,False,0.6828,0.9584,12-06
479916,SZ399330,深证100,1,22.6544,2.4955,0.5168,0.1824,0.1102,0.0219,1733414400000,mid,1,https://danjuanfunds.com/funding/217016?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.3972,False,0.8176,0.4832,12-06
479953,SZ399001,深证成指,1,26.299,2.2691,0.4956,0.1772,0.0863,0.0189,1733414400000,mid,1,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,1.3028,False,0.8228,0.5044,12-06
479921,SH000827,中证环保,3,30.0878,2.4051,0.5592,0.2808,0.0799,0.0193,1733414400000,mid,1,https://danjuanfunds.com/funding/001064?channel=1800100001&source=guzhi__web_20171001,0.05,1409068800000,1733478572916,1733478572916,3.6973,False,0.7192,0.4408,12-06
